,Unnamed: 0,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,is_recid,is_violent_recid
112,112,0,1,0,0,0,0,9,0,0,0,0,1,0
2923,2923,0,2,1,0,0,0,6,0,0,0,0,1,0
1867,1867,0,1,2,0,0,1,5,0,0,0,0,0,0
3587,3587,1,1,0,0,2,0,10,0,0,0,0,1,1
2169,2169,0,1,0,2,2,1,8,0,0,0,0,1,0
558,558,0,1,3,0,0,1,6,0,0,0,0,1,0
4874,4874,0,2,1,1,0,1,1,0,0,0,0,0,0
6278,6278,1,1,1,0,0,0,2,0,0,0,0,1,0
3303,3303,0,1,3,0,0,1,4,0,0,0,0,1,0
4003,4003,0,2,0,0,0,0,2,0,0,0,0,0,0
43,43,0,1,1,0,1,1,10,0,0,0,0,1,1
1048,1048,0,1,0,1,0,0,2,0,0,0,0,0,0
262,262,0,1,0,0,1,0,7,0,0,0,0,1,0
2073,2073,0,1,1,0,0,0,5,0,0,0,0,1,0
1890,1890,0,2,0,1,0,0,4,0,0,0,0,0,0
3148,3148,0,1,0,0,0,0,1,0,0,0,0,0,0
3391,3391,1,1,0,0,0,0,9,0,0,0,0,1,0
4515,4515,0,1,1,0,0,0,4,0,0,0,0,1,0
6736,6736,1,1,2,0,0,1,4,0,0,0,0,0,0
5319,5319,0,1,0,0,1,1,5,0,0,0,0,0,0
2802,2802,0,1,1,0,0,0,1,0,0,0,0,0,0
5384,5384,1,1,0,0,0,0,6,0,0,0,0,0,0
235,235,0,1,1,0,0,1,8,0,0,0,0,1,0
2741,2741,0,2,0,0,2,1,7,0,0,0,0,1,0
1339,1339,0,1,0,0,0,0,8,0,0,0,0,1,1
1096,1096,0,1,1,0,0,0,3,0,0,0,0,1,0
5877,5877,0,1,1,0,0,0,2,0,0,0,0,0,0
4365,4365,0,1,0,0,0,1,4,0,0,0,0,1,0
1997,1997,0,1,0,0,0,0,5,0,0,0,0,0,0
3688,3688,1,2,0,0,0,0,1,0,0,0,0,1,0
6598,6598,0,2,2,1,0,1,1,0,0,0,0,0,0
659,659,0,1,0,0,0,1,5,0,0,0,0,0,0
3174,3174,0,1,0,0,0,1,1,0,0,0,0,1,0
1122,1122,0,1,0,0,0,0,7,0,0,0,0,1,1
422,422,0,0,0,0,0,0,10,0,0,0,0,1,0
357,357,0,1,0,0,0,0,5,0,0,0,0,1,0
2837,2837,0,1,0,0,0,0,3,0,0,0,0,1,0
3248,3248,1,1,1,0,0,0,4,0,0,0,0,0,0
3482,3482,0,1,1,0,0,0,6,0,0,0,0,1,1
673,673,0,1,0,0,1,0,8,0,0,0,0,1,1
6388,6388,0,3,0,1,0,0,2,0,0,0,0,0,0
4327,4327,0,1,0,4,0,1,2,0,0,0,0,0,0
6622,6622,1,1,0,0,0,0,3,0,0,0,0,0,0
3541,3541,0,1,1,0,0,0,5,0,0,0,0,0,0
3230,3230,0,1,0,0,0,0,10,0,0,0,0,1,0
6491,6491,0,1,1,0,0,1,1,0,0,0,0,1,0
3797,3797,0,1,3,0,0,0,1,0,0,0,0,1,1
368,368,0,1,1,0,0,1,7,0,0,0,0,0,0
4961,4961,0,1,0,0,0,0,7,0,0,0,0,0,0
3647,3647,0,2,1,6,0,0,1,0,0,0,0,0,0
1711,1711,1,1,0,0,0,0,3,0,0,0,0,1,0
4470,4470,0,1,1,0,0,0,6,0,0,0,0,1,0
3370,3370,0,1,1,0,0,0,8,0,0,0,0,1,0
5884,5884,0,2,2,0,0,1,3,0,0,0,0,1,0
3830,3830,1,2,0,0,0,1,1,0,0,0,0,0,0
4376,4376,0,2,0,0,1,1,5,1,0,0,0,0,0
3277,3277,0,1,0,2,1,0,10,0,0,0,0,0,0
20,20,0,1,1,0,0,1,2,0,0,0,0,1,0
1940,1940,0,1,0,0,0,0,7,0,0,0,0,1,0
3089,3089,1,1,0,0,0,0,2,0,0,0,0,1,0
1877,1877,0,2,0,0,0,0,9,0,0,0,0,1,0
2575,2575,0,2,0,0,0,0,1,0,0,0,0,1,0
5311,5311,0,1,1,0,1,0,7,0,0,0,0,0,0
2324,2324,0,2,1,1,0,0,1,0,0,0,0,0,0
3169,3169,1,1,0,0,0,0,6,0,0,0,0,1,1
4308,4308,0,3,0,0,0,0,1,0,0,0,0,0,0
2443,2443,0,1,3,0,1,0,3,0,0,0,0,0,0
5674,5674,0,1,1,0,1,0,7,0,0,0,0,1,0
4150,4150,0,1,1,0,0,1,3,0,0,0,0,0,0
1655,1655,0,2,0,0,1,0,9,0,0,0,0,1,0
2045,2045,0,1,1,0,0,1,7,0,0,0,0,1,0
1954,1954,1,1,0,1,0,1,4,0,0,0,0,0,0
2178,2178,0,1,0,0,0,0,6,0,0,0,0,1,0
6084,6084,0,2,3,1,0,1,1,0,0,0,0,0,0
554,554,1,2,1,5,0,1,1,0,0,0,0,0,0
1189,1189,0,1,2,2,0,1,1,0,0,0,0,0,0
1496,1496,0,1,0,0,1,0,8,0,0,0,0,0,0
6277,6277,0,2,1,4,0,0,1,0,0,0,0,0,0
4900,4900,0,1,0,0,0,0,6,0,0,0,0,0,0
2611,2611,0,2,0,1,0,1,1,0,0,0,0,1,1
374,374,0,2,1,0,2,0,8,0,0,0,0,1,1
3343,3343,0,2,0,0,0,0,6,0,0,0,0,0,0
6383,6383,0,1,0,0,1,0,6,0,0,0,0,0,0
6300,6300,0,1,0,0,0,0,1,0,0,0,0,0,0
5629,5629,0,1,0,0,0,0,10,0,0,0,0,1,1
6811,6811,0,2,0,0,0,0,7,0,0,0,0,0,0
6460,6460,0,1,2,0,1,1,9,0,0,0,0,1,0
2559,2559,0,1,1,0,0,1,2,0,0,0,0,0,0
3413,3413,0,1,1,0,0,0,2,0,0,0,0,0,0
303,303,0,1,3,0,1,0,10,0,0,0,0,1,1
3804,3804,0,2,3,1,0,0,2,0,0,0,0,0,0
2512,2512,1,1,0,6,0,0,3,0,0,0,0,0,0
2154,2154,0,1,2,0,0,0,10,0,0,0,0,1,0
5592,5592,0,2,3,5,0,0,1,0,0,0,0,0,0
1617,1617,0,3,3,2,2,0,4,0,0,0,0,1,0
6863,6863,0,2,1,5,1,0,4,0,0,0,0,1,0
5227,5227,0,1,1,0,1,0,8,0,0,0,0,1,0
3795,3795,1,1,0,0,0,0,3,0,0,0,0,1,0
3738,3738,0,1,1,0,0,0,3,0,0,0,0,1,0
679,679,0,1,0,0,0,0,5,0,0,0,0,1,0
3127,3127,0,2,2,5,0,0,4,0,0,0,0,0,0
677,677,0,1,2,0,0,1,4,0,0,0,0,0,0
661,661,0,2,1,5,0,0,1,0,0,0,0,0,0
524,524,0,2,0,0,1,0,5,0,0,0,0,0,0
321,321,1,1,0,0,0,0,8,0,0,0,0,1,0
2829,2829,0,1,0,0,0,0,7,0,0,0,0,1,0
2267,2267,0,2,1,0,0,1,3,1,0,0,0,1,0
932,932,0,1,0,0,0,0,7,0,0,0,0,1,1
6239,6239,1,1,0,0,0,1,2,0,0,0,0,0,0
2002,2002,0,1,0,0,0,0,3,0,0,0,0,0,0
3348,3348,0,1,0,0,0,1,2,0,0,0,0,1,0
1271,1271,0,1,1,0,0,0,7,0,0,0,0,1,0
4119,4119,0,1,1,0,0,0,3,0,0,0,0,0,0
1805,1805,0,1,2,0,0,1,1,0,0,0,0,0,0
1453,1453,0,1,3,0,0,1,2,0,0,0,0,0,0
4279,4279,1,1,0,0,0,0,7,0,0,0,0,0,0
954,954,0,1,0,0,0,0,6,0,0,0,0,0,0
6164,6164,0,1,1,5,0,0,3,0,0,0,0,1,0
2623,2623,1,1,2,0,2,0,9,0,0,0,0,1,1
3626,3626,0,1,1,0,0,1,4,0,0,0,0,1,0
1643,1643,0,1,1,0,0,0,4,0,0,0,0,0,0
3816,3816,0,1,1,5,0,0,10,0,0,0,0,1,0
5620,5620,0,1,2,5,0,1,1,0,0,0,0,0,0
261,261,0,1,1,0,0,0,6,0,0,0,0,1,1
1389,1389,1,1,1,0,0,0,6,0,0,0,0,0,0
5972,5972,0,1,1,1,0,1,4,0,0,0,0,0,0
6718,6718,1,1,2,0,0,1,3,0,0,0,0,0,0
2754,2754,0,2,0,1,0,0,2,0,0,0,0,0,0
4878,4878,0,2,0,1,0,0,1,0,0,0,0,0,0
1183,1183,0,1,0,0,0,1,5,0,0,0,0,0,0
3015,3015,1,1,1,0,1,0,7,0,0,0,0,1,0
5987,5987,0,1,1,0,0,1,1,0,0,0,0,0,0
3875,3875,0,1,0,0,0,0,9,0,0,0,0,0,0
2478,2478,0,1,1,0,0,1,4,0,0,0,0,0,0
2892,2892,0,1,0,0,0,0,9,0,0,0,0,1,0
2661,2661,0,1,2,0,0,0,2,0,0,0,0,1,0
5362,5362,0,1,0,0,0,0,5,0,0,0,0,1,0
1252,1252,0,1,0,0,0,0,10,0,0,0,0,1,1
4932,4932,1,1,0,0,0,0,5,0,0,0,0,1,1
2171,2171,0,1,0,0,0,0,1,0,0,0,0,0,0
4918,4918,0,1,2,0,0,0,6,0,0,0,0,1,1
6327,6327,0,1,0,0,0,0,2,0,0,0,0,0,0
3388,3388,0,1,0,0,0,0,2,0,0,0,0,0,0
5407,5407,0,1,0,0,1,0,8,0,0,0,0,1,1
3492,3492,0,1,0,0,0,0,10,0,0,0,0,1,1
2006,2006,0,1,0,0,0,0,1,0,0,0,0,1,1
6470,6470,0,1,0,0,0,1,8,0,0,0,0,1,1
4493,4493,0,2,0,0,0,0,2,0,0,0,0,1,0
2739,2739,0,1,1,0,1,1,4,2,0,0,0,1,0
6651,6651,1,1,1,0,0,0,6,0,0,0,0,1,1
4273,4273,0,1,2,1,0,0,1,0,0,0,0,0,0
5131,5131,0,1,0,0,0,0,9,0,0,0,0,1,0
2370,2370,1,1,0,0,0,1,1,0,0,0,0,0,0
3681,3681,0,1,0,0,0,0,2,0,0,0,0,0,0
997,997,0,1,1,0,0,1,2,0,0,0,0,1,0
4888,4888,1,1,1,0,0,1,2,0,0,0,0,0,0
1031,1031,0,2,1,1,0,0,1,0,0,0,0,0,0
973,973,0,1,2,0,0,0,3,0,0,0,0,0,0
4785,4785,0,1,0,0,0,0,3,0,0,0,0,0,0
3081,3081,0,3,1,5,0,0,1,0,0,0,0,0,0
4670,4670,0,1,0,0,1,0,9,0,0,0,0,1,0
642,642,0,2,3,0,0,0,1,0,0,0,0,0,0
1699,1699,0,1,0,0,0,0,4,0,0,0,0,0,0
4936,4936,0,1,0,0,0,0,9,0,0,0,0,1,0
1132,1132,1,1,1,0,1,0,10,0,0,0,0,1,0
3141,3141,1,1,1,0,0,0,5,0,0,0,0,1,0
5977,5977,0,2,1,1,0,1,2,0,0,0,0,0,0
3595,3595,0,1,1,0,0,1,2,0,0,0,0,0,0
2283,2283,1,1,0,0,0,0,4,0,0,0,0,0,0
2928,2928,0,1,3,0,0,0,4,0,0,0,0,1,0
3941,3941,1,1,1,0,0,0,6,0,0,0,0,1,0
1979,1979,0,1,0,0,0,0,9,0,0,0,0,0,0
2282,2282,0,1,1,0,0,0,3,0,0,0,0,0,0
849,849,0,1,0,1,0,0,5,0,0,0,0,0,0
4635,4635,1,1,0,1,0,1,3,0,0,0,0,0,0
3151,3151,0,1,1,0,0,0,9,0,0,0,0,1,1
5883,5883,0,1,0,0,0,1,2,0,0,0,0,1,0
5106,5106,0,1,1,0,0,0,3,0,0,0,0,0,0
3747,3747,0,1,0,0,0,0,6,0,0,0,0,0,0
1774,1774,0,1,1,0,0,0,9,0,0,0,0,0,0
5579,5579,0,1,1,0,0,1,1,0,0,0,0,1,0
5240,5240,0,3,1,3,0,1,3,0,0,0,0,0,0
5062,5062,1,1,0,0,0,1,5,0,0,0,0,0,0
4147,4147,0,2,0,0,0,0,5,0,0,0,0,1,0
1644,1644,0,2,0,0,0,0,1,0,0,0,0,0,0
4433,4433,1,1,1,0,0,0,5,0,0,0,0,0,0
2984,2984,0,1,0,0,0,0,2,0,0,0,0,1,0
1820,1820,0,1,2,0,0,1,5,0,0,0,0,1,1
4565,4565,0,1,0,0,1,0,10,0,0,0,0,1,0
253,253,1,1,0,0,0,0,1,0,0,0,0,0,0
1212,1212,0,2,1,0,0,1,1,0,0,0,0,0,0
4661,4661,0,1,0,5,0,0,6,0,0,0,0,0,0
4443,4443,0,1,0,0,0,0,3,0,0,0,0,1,0
2498,2498,0,1,1,0,0,0,5,0,0,0,0,1,0
5846,5846,0,1,1,0,0,0,2,0,0,0,0,1,0
3459,3459,0,1,0,0,0,0,1,0,0,0,0,0,0
749,749,0,2,0,0,1,0,6,0,0,0,0,0,0
5028,5028,1,3,0,3,0,0,1,0,0,0,0,0,0
2795,2795,0,3,1,3,1,0,1,0,0,0,0,0,0
4304,4304,0,0,0,0,0,0,4,0,0,0,0,1,0
2590,2590,0,1,0,0,0,0,2,0,0,0,0,1,1
4827,4827,0,1,0,1,0,1,2,0,0,0,0,0,0
3256,3256,0,1,1,0,0,0,4,0,0,0,0,0,0
35,35,0,1,1,4,0,1,2,0,0,0,0,1,0
1577,1577,0,1,0,0,3,0,7,0,0,0,0,1,1
6603,6603,1,1,0,0,1,1,6,0,0,0,0,1,0
945,945,0,2,2,0,2,0,3,0,0,0,0,1,0
5264,5264,0,1,0,0,1,0,10,0,0,0,0,1,0
1415,1415,0,2,2,5,0,0,10,0,0,0,0,0,0
1408,1408,0,1,0,5,0,0,3,0,0,0,0,0,0
483,483,0,2,1,0,0,1,3,0,0,0,0,0,0
6193,6193,0,1,0,0,0,1,1,0,0,0,0,0,0
2453,2453,0,1,1,0,1,0,8,0,0,0,0,1,0
104,104,0,1,0,2,0,0,2,0,0,0,0,0,0
3202,3202,0,1,2,1,0,1,2,0,0,0,0,0,0
2605,2605,0,2,0,0,0,1,1,0,0,0,0,0,0
562,562,0,1,0,0,0,0,7,0,0,0,0,1,0
1539,1539,0,1,0,0,0,0,7,0,0,0,0,0,0
4187,4187,0,1,1,0,0,1,3,0,0,0,0,0,0
4812,4812,0,1,1,0,0,1,1,0,0,0,0,1,0
3787,3787,0,1,1,0,0,1,4,0,0,0,0,1,0
3083,3083,1,1,0,0,0,0,7,0,0,0,0,1,0
5919,5919,0,1,2,1,0,1,2,0,0,0,0,0,0
2072,2072,0,1,1,0,0,1,3,0,0,0,0,0,0
372,372,0,2,0,5,0,0,1,1,0,0,0,0,0
3513,3513,0,2,1,0,0,1,2,0,0,0,0,1,0
1138,1138,0,1,2,1,0,0,1,0,0,0,0,0,0
5116,5116,0,1,0,0,0,0,2,0,0,0,0,1,0
5173,5173,0,3,0,0,1,0,2,0,0,0,0,0,0
4235,4235,0,1,2,0,0,1,2,1,0,0,0,0,0
5413,5413,1,1,0,0,0,0,3,0,0,0,0,1,0
5182,5182,0,1,3,0,0,0,3,0,0,0,0,1,0
1653,1653,0,1,0,0,1,0,6,0,0,0,0,1,0
6118,6118,0,1,0,0,1,1,10,0,0,0,0,0,0
3140,3140,0,1,1,0,0,1,2,0,0,0,0,1,0
3224,3224,0,2,0,2,0,1,1,0,0,0,0,0,0
5661,5661,1,1,2,0,0,1,4,0,0,0,0,1,0
5637,5637,0,0,2,0,0,0,8,0,0,0,0,1,0
3028,3028,0,1,1,0,1,1,4,0,0,0,0,0,0
6665,6665,0,1,1,0,0,0,4,0,0,0,0,0,0
2278,2278,0,1,0,0,0,0,6,0,0,0,0,1,1
4818,4818,1,1,0,0,0,0,7,0,0,0,0,1,0
3652,3652,0,2,1,0,0,0,1,0,0,0,0,0,0
1288,1288,0,1,0,0,0,1,8,0,0,0,0,0,0
1657,1657,0,1,1,0,0,0,8,0,0,0,0,1,1
2947,2947,0,2,2,0,0,0,1,0,0,0,0,0,0
4352,4352,0,1,0,0,0,0,9,0,0,0,0,1,1
5725,5725,0,1,0,1,1,1,8,0,0,0,0,1,0
4879,4879,0,1,0,1,0,1,2,0,0,0,0,1,0
5270,5270,0,2,0,1,0,0,1,0,0,0,0,0,0
4864,4864,0,1,1,4,0,1,4,0,0,0,0,1,1
4528,4528,0,1,0,1,0,1,8,0,0,0,0,1,1
6485,6485,1,1,1,0,0,0,9,0,0,0,0,0,0
3116,3116,0,0,0,0,0,0,7,0,0,0,0,1,0
1661,1661,0,0,2,0,0,0,9,0,0,0,0,1,1
2351,2351,1,1,1,0,0,0,2,0,0,0,0,0,0
5160,5160,0,1,1,0,0,1,7,0,0,0,0,1,1
6238,6238,1,1,0,0,0,1,6,0,0,0,0,0,0
4029,4029,0,1,0,0,0,0,5,0,0,0,0,0,0
4401,4401,0,1,3,0,0,1,6,0,0,0,0,0,0
4540,4540,0,2,2,0,0,0,1,0,0,0,0,1,0
1109,1109,0,1,0,0,0,0,9,0,0,0,0,1,0
1293,1293,0,1,0,0,0,0,10,0,0,0,0,1,0
6122,6122,0,1,0,0,0,0,10,0,0,0,0,1,0
226,226,0,1,2,0,0,0,4,0,0,0,0,0,0
1111,1111,1,1,0,0,0,0,5,0,0,0,0,0,0
92,92,0,1,0,0,0,0,2,0,0,0,0,0,0
5551,5551,1,1,2,1,0,1,3,0,0,0,0,0,0
2868,2868,0,2,0,1,0,0,4,0,0,0,0,1,0
6001,6001,1,2,1,1,0,0,1,0,0,0,0,0,0
2158,2158,1,1,0,0,0,1,2,0,0,0,0,0,0
5722,5722,0,2,1,0,0,0,2,0,0,0,0,1,1
2406,2406,0,1,0,0,0,1,5,0,0,0,0,1,0
4772,4772,0,2,2,1,0,0,1,0,0,0,0,0,0
6413,6413,0,1,1,0,0,0,2,0,0,0,0,0,0
6865,6865,0,1,0,0,0,1,2,0,0,0,0,1,0
4272,4272,1,1,1,1,0,0,9,0,0,0,0,1,0
5758,5758,0,1,0,0,2,0,9,0,0,0,0,1,0
1030,1030,0,2,0,1,0,0,3,0,0,0,0,1,1
4196,4196,0,1,1,0,0,0,5,0,0,0,0,0,0
4649,4649,0,2,1,0,0,1,4,0,0,0,0,0,0
3213,3213,1,1,1,0,0,1,6,0,0,0,0,0,0
42,42,0,1,0,0,0,0,7,0,0,0,0,1,0
5435,5435,0,1,1,0,0,0,2,0,0,0,0,0,0
2166,2166,0,1,1,0,0,1,3,0,0,0,0,0,0
3742,3742,0,2,1,0,1,0,4,0,0,0,0,1,0
3173,3173,0,2,0,0,1,0,2,1,0,0,0,0,0
1604,1604,0,1,0,0,1,0,8,0,0,0,0,0,0
2436,2436,0,2,1,0,0,1,2,0,0,0,0,0,0
3029,3029,0,1,1,0,0,0,5,0,0,0,0,0,0
2345,2345,1,2,2,2,0,0,1,0,0,0,0,0,0
6605,6605,0,1,0,0,0,1,6,0,0,0,0,0,0
5095,5095,0,2,3,1,0,0,1,0,0,0,0,0,0
4224,4224,0,1,1,0,0,0,1,0,0,0,0,1,1
1262,1262,0,1,0,0,0,1,2,0,0,0,0,0,0
3558,3558,0,1,0,0,0,0,3,0,0,0,0,0,0
5391,5391,0,1,0,0,0,0,9,0,0,0,0,1,0
882,882,0,1,0,0,0,0,10,0,0,0,0,1,1
666,666,0,2,0,0,2,0,7,0,0,0,0,1,0
2669,2669,0,1,1,0,0,0,5,0,0,0,0,0,0
2813,2813,0,1,2,0,0,0,6,0,0,0,0,1,0
1230,1230,0,1,2,0,0,0,5,0,0,0,0,0,0
97,97,1,1,1,0,0,0,4,0,0,0,0,0,0
277,277,0,1,0,0,0,1,9,0,0,0,0,1,0
1810,1810,0,1,0,1,1,0,9,0,0,0,0,1,0
6063,6063,1,1,0,0,0,1,2,0,0,0,0,0,0
508,508,0,1,3,0,0,0,1,0,0,0,0,0,0
6448,6448,0,1,2,0,0,0,7,0,0,0,0,1,0
5225,5225,0,1,0,0,0,0,7,0,0,0,0,1,0
4757,4757,0,1,2,1,1,0,4,0,0,0,0,1,1
4813,4813,1,1,1,2,0,1,3,0,0,0,0,0,0
6291,6291,0,1,1,0,1,0,5,0,0,0,0,1,0
6189,6189,1,1,0,0,0,0,7,0,0,0,0,0,0
2305,2305,0,1,0,0,0,1,5,0,0,0,0,0,0
3631,3631,0,2,1,0,0,0,3,0,0,0,0,1,0
3430,3430,0,1,0,0,0,0,9,0,0,0,0,0,0
330,330,1,1,0,0,0,0,6,0,0,0,0,0,0
1572,1572,0,1,0,0,2,0,9,0,0,0,0,1,0
616,616,0,1,1,2,0,0,4,0,0,0,0,1,0
649,649,1,1,1,0,0,1,2,0,0,0,0,0,0
5307,5307,1,1,1,0,0,1,7,0,0,0,0,1,0
3990,3990,0,1,1,1,0,0,7,0,0,0,0,1,0
5467,5467,1,1,1,0,0,0,6,0,0,0,0,1,0
439,439,1,1,3,0,0,0,7,0,0,0,0,1,0
1422,1422,0,1,2,0,0,1,1,0,0,0,0,1,0
6250,6250,1,2,0,0,0,0,6,0,0,0,0,1,0
4913,4913,0,2,1,1,0,0,2,0,0,0,0,0,0
525,525,0,2,0,1,0,0,6,0,0,0,0,0,0
6053,6053,0,1,1,0,0,0,2,0,0,0,0,0,0
570,570,0,0,0,0,0,0,3,0,0,0,0,0,0
623,623,0,1,0,0,0,0,4,0,0,0,0,1,0
6740,6740,0,1,0,0,0,0,4,0,0,0,0,1,0
38,38,1,1,0,0,0,0,8,0,0,0,0,0,0
1960,1960,0,2,0,0,0,0,2,0,0,0,0,0,0
6837,6837,0,1,2,1,0,0,3,0,0,0,0,0,0
4212,4212,1,2,2,1,0,1,1,0,0,0,0,0,0
1795,1795,0,1,0,0,0,0,6,0,0,0,0,0,0
2643,2643,1,1,1,1,0,0,4,0,0,0,0,1,0
1717,1717,0,3,1,0,0,0,2,0,0,0,0,1,0
5845,5845,1,1,0,2,0,1,1,0,0,0,0,1,1
1584,1584,0,1,0,0,0,1,2,0,0,0,0,1,0
6825,6825,0,2,0,0,1,0,5,0,0,0,0,1,0
1481,1481,0,2,2,0,0,0,1,0,0,0,0,1,0
1983,1983,0,1,1,0,0,1,7,0,0,0,0,1,1
3945,3945,1,1,1,0,0,0,7,0,0,0,0,0,0
3424,3424,1,1,1,2,0,0,2,0,0,0,0,1,0
931,931,1,1,0,0,0,0,4,0,0,0,0,0,0
5694,5694,0,2,0,0,0,0,8,0,0,0,0,1,0
6111,6111,0,1,0,0,0,0,6,0,0,0,0,1,0
4264,4264,1,2,1,0,0,1,4,0,0,0,0,1,0
4881,4881,0,1,0,0,2,0,9,0,0,0,0,1,0
3846,3846,0,2,1,1,0,0,1,0,0,0,0,0,0
1994,1994,0,1,0,0,0,0,2,0,0,0,0,1,1
5683,5683,0,1,1,0,0,1,2,0,0,0,0,0,0
6635,6635,0,1,1,0,0,0,4,0,0,0,0,0,0
1233,1233,0,2,0,0,0,0,5,0,0,0,0,0,0
4690,4690,0,1,0,0,0,1,4,0,0,0,0,1,1
4513,4513,0,2,1,0,0,0,4,0,0,0,0,1,0
3452,3452,0,1,3,0,0,0,4,0,0,0,0,0,0
2913,2913,0,2,1,0,0,0,1,0,0,0,0,0,0
507,507,0,1,1,0,0,0,3,0,0,0,0,1,0
4752,4752,1,2,1,1,0,0,8,0,0,0,0,1,0
94,94,0,1,1,0,1,0,6,0,0,0,0,1,0
620,620,0,1,0,0,0,0,7,0,0,0,0,0,0
3423,3423,1,1,0,0,0,0,10,0,0,0,0,1,0
3299,3299,0,2,1,1,0,0,1,0,0,0,0,0,0
4762,4762,0,1,0,0,0,0,2,0,0,0,0,0,0
6424,6424,0,1,1,0,0,0,3,0,0,0,0,0,0
1651,1651,0,2,0,6,0,0,2,0,0,0,0,1,1
6294,6294,0,2,0,0,0,0,5,0,0,0,0,0,0
3776,3776,0,1,1,0,0,1,4,0,0,0,0,1,1
2526,2526,1,1,1,0,0,1,1,0,0,0,0,0,0
5402,5402,0,1,3,0,0,0,1,0,0,0,0,0,0
3977,3977,0,2,0,0,0,0,6,0,0,0,0,1,0
358,358,0,1,1,5,0,1,1,0,0,0,0,0,0
1070,1070,0,1,0,0,0,0,2,0,0,0,0,0,0
3429,3429,0,1,1,0,0,0,2,0,0,0,0,0,0
3868,3868,1,2,0,0,1,1,6,0,0,0,0,1,1
6380,6380,0,1,3,0,0,0,5,0,0,0,0,0,0
3200,3200,0,2,0,5,0,0,4,0,0,0,0,0,0
1768,1768,0,2,0,0,0,0,7,0,0,0,0,0,0
1637,1637,0,1,0,0,0,1,3,0,0,0,0,1,0
4908,4908,0,1,0,0,0,0,8,0,0,0,0,1,0
4854,4854,0,1,1,0,0,0,2,0,0,0,0,0,0
2066,2066,0,1,1,0,0,1,5,0,0,0,0,0,0
3003,3003,0,1,0,0,1,0,7,0,0,0,0,1,0
6356,6356,0,1,0,0,0,0,9,0,0,0,0,1,0
2840,2840,0,0,1,0,0,0,4,0,0,0,0,0,0
4406,4406,0,1,0,0,0,0,4,0,0,0,0,0,0
3275,3275,0,1,2,0,0,1,2,0,0,0,0,1,0
6826,6826,0,2,0,0,1,0,5,0,0,0,0,1,1
2771,2771,0,1,2,0,0,1,3,0,0,0,0,1,1
2259,2259,0,1,1,0,0,1,5,0,0,0,0,1,1
5580,5580,0,3,1,0,0,0,1,0,0,0,0,0,0
2338,2338,0,2,0,0,0,0,7,0,0,0,0,0,0
5703,5703,0,1,3,1,0,1,1,0,0,0,0,1,0
824,824,0,1,0,5,1,1,8,0,0,0,0,0,0
5826,5826,0,2,0,1,2,0,9,0,0,0,0,1,0
6082,6082,0,1,0,0,0,1,4,0,0,0,0,0,0
5870,5870,0,3,2,1,0,0,1,0,0,0,0,0,0
985,985,0,1,1,1,0,0,1,0,0,0,0,0,0
845,845,0,1,0,0,0,0,7,0,0,0,0,0,0
190,190,0,2,1,2,0,1,4,0,0,0,0,0,0
5117,5117,0,1,1,0,0,1,4,0,0,0,0,1,0
4105,4105,0,3,1,0,0,0,1,0,0,0,0,1,0
2302,2302,0,1,0,0,0,0,7,0,0,0,0,0,0
1888,1888,0,1,0,0,2,0,9,0,0,0,0,1,0
5572,5572,0,0,1,0,0,0,10,0,0,0,0,1,0
1951,1951,0,1,0,0,0,0,8,0,0,0,0,1,0
6030,6030,1,1,1,5,0,0,1,0,0,0,0,0,0
5018,5018,0,2,0,0,0,1,3,0,0,0,0,1,0
3637,3637,0,2,0,1,0,0,4,0,0,0,0,0,0
4483,4483,0,1,2,0,0,1,4,0,0,0,0,0,0
6672,6672,0,1,0,0,0,1,10,0,0,0,0,0,0
415,415,0,1,0,0,0,0,6,0,0,0,0,0,0
5507,5507,0,1,0,0,0,0,5,0,0,0,0,0,0
5052,5052,0,1,0,0,0,0,3,0,0,0,0,0,0
6302,6302,0,1,1,0,0,1,4,0,0,0,0,0,0
3897,3897,0,1,0,0,0,0,10,0,0,0,0,1,1
2542,2542,0,1,1,0,0,0,8,0,0,0,0,1,0
4009,4009,0,2,1,0,0,0,1,0,0,0,0,0,0
1646,1646,0,1,0,0,3,0,9,0,0,0,0,1,0
6807,6807,0,1,0,0,0,0,4,0,0,0,0,1,0
2380,2380,0,1,1,0,0,0,1,0,0,0,0,0,0
1970,1970,0,2,0,0,4,0,7,0,0,0,0,1,0
3046,3046,1,1,0,0,0,0,6,0,0,0,0,0,0
4276,4276,1,1,1,0,0,0,5,0,0,0,0,1,0
3288,3288,0,2,1,0,0,1,3,0,0,0,0,0,0
1921,1921,0,2,0,2,0,1,1,0,0,0,0,0,0
6396,6396,0,1,0,0,0,0,5,0,0,0,0,0,0
5546,5546,1,1,0,1,0,0,4,0,0,0,0,1,1
4240,4240,0,2,1,1,0,1,2,0,0,0,0,0,0
46,46,0,1,0,0,0,1,3,0,0,0,0,1,0
1003,1003,1,2,1,5,3,1,6,0,0,0,0,1,0
699,699,0,2,0,4,0,0,6,0,0,0,0,0,0
6227,6227,0,1,2,0,0,0,3,0,0,0,0,1,0
2769,2769,1,2,1,5,0,1,2,0,0,0,0,0,0
6188,6188,0,1,0,0,0,0,4,0,0,0,0,1,0
