,Unnamed: 0,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,is_recid,is_violent_recid
700,700,1,2,1,1,0,0,1,0,0,0,0,0,0
2999,2999,0,1,1,0,0,0,6,0,0,0,0,0,0
3612,3612,0,3,0,0,0,1,5,0,0,0,0,0,0
5952,5952,0,1,0,0,0,0,5,0,0,0,0,1,0
4199,4199,0,1,0,0,0,0,2,0,0,0,0,1,0
423,423,0,1,2,0,0,1,5,0,0,0,0,1,1
3288,3288,0,2,1,0,0,1,3,0,0,0,0,0,0
3443,3443,0,1,0,0,0,0,4,0,0,0,0,1,0
6446,6446,0,1,0,0,0,0,3,0,0,0,0,1,0
6746,6746,0,1,1,0,0,1,3,0,0,0,0,1,0
304,304,0,1,0,0,0,0,2,0,0,0,0,0,0
5554,5554,0,1,3,1,0,0,2,0,0,0,0,0,0
1052,1052,0,1,1,0,0,0,1,0,0,0,0,0,0
4500,4500,0,1,1,0,0,1,3,0,0,0,0,0,0
225,225,0,1,0,0,0,0,2,0,0,0,0,0,0
4927,4927,0,1,2,0,0,0,3,0,0,0,0,1,0
97,97,1,1,1,0,0,0,4,0,0,0,0,0,0
6456,6456,0,2,0,1,0,0,1,0,0,0,0,1,0
6607,6607,1,1,1,0,0,1,1,0,0,0,0,1,1
4315,4315,0,0,2,0,0,1,4,0,0,0,0,1,0
2103,2103,0,1,0,0,0,0,1,0,0,0,0,0,0
3722,3722,0,1,0,1,0,1,2,0,0,0,0,1,1
541,541,0,1,0,0,0,1,4,0,0,0,0,1,0
666,666,0,2,0,0,2,0,7,0,0,0,0,1,0
3151,3151,0,1,1,0,0,0,9,0,0,0,0,1,1
3531,3531,0,1,0,0,0,0,6,0,0,0,0,1,1
3601,3601,0,1,1,0,0,1,4,0,0,0,0,0,0
3138,3138,0,1,1,0,0,1,1,0,0,0,0,0,0
2714,2714,0,2,0,0,3,1,8,0,0,0,0,1,1
2521,2521,0,1,1,0,0,0,7,0,0,0,0,0,0
3850,3850,0,1,0,0,0,1,6,0,0,0,0,0,0
2080,2080,1,1,1,0,0,0,2,0,0,0,0,0,0
938,938,1,1,1,0,0,0,9,0,0,0,0,1,0
5254,5254,0,1,0,0,2,0,9,0,0,0,0,1,0
6315,6315,0,2,1,5,0,0,5,0,0,0,0,0,0
3171,3171,0,1,0,0,0,1,10,0,0,0,0,1,0
4497,4497,0,1,0,0,0,0,6,0,0,0,0,0,0
3468,3468,0,2,1,2,0,1,3,0,0,0,0,1,1
3334,3334,0,1,0,0,0,0,3,0,0,0,0,0,0
733,733,0,1,0,0,0,0,7,0,0,0,0,1,0
4559,4559,0,1,0,0,0,0,6,0,0,0,0,1,0
5429,5429,0,1,1,0,0,1,2,0,0,0,0,0,0
2382,2382,0,1,0,0,0,0,7,0,0,0,0,1,0
4714,4714,1,1,2,1,0,0,2,0,0,0,0,0,0
4403,4403,0,1,2,1,0,1,2,0,0,0,0,0,0
3394,3394,0,1,1,0,0,0,4,0,0,0,0,1,0
5711,5711,0,0,1,0,0,0,2,0,0,0,0,0,0
3747,3747,0,1,0,0,0,0,6,0,0,0,0,0,0
2097,2097,0,0,0,0,0,0,3,0,0,0,0,1,1
596,596,0,1,0,0,0,1,1,0,0,0,0,0,0
24,24,0,1,3,0,0,1,3,0,0,0,0,0,0
6617,6617,0,1,1,0,0,1,4,0,0,0,0,0,0
1761,1761,0,1,0,0,0,1,10,0,0,0,0,0,0
1653,1653,0,1,0,0,1,0,6,0,0,0,0,1,0
5920,5920,0,2,1,4,0,1,6,0,0,0,0,1,0
2179,2179,0,1,1,0,0,1,1,0,0,0,0,1,1
3913,3913,0,1,3,1,0,1,1,0,0,0,0,0,0
6219,6219,0,1,1,0,1,1,10,0,0,0,0,1,0
3185,3185,1,1,1,0,0,0,4,0,0,0,0,1,0
5490,5490,0,2,2,1,0,1,1,0,0,0,0,0,0
6668,6668,0,2,1,5,0,0,3,0,0,0,0,0,0
4540,4540,0,2,2,0,0,0,1,0,0,0,0,1,0
1648,1648,0,1,0,0,0,1,9,0,0,0,0,1,0
6090,6090,0,1,0,0,0,0,4,0,0,0,0,1,0
1283,1283,0,1,2,0,0,0,9,0,0,0,0,0,0
1153,1153,0,1,0,4,0,0,6,0,0,0,0,1,0
6570,6570,0,2,1,1,1,0,2,0,0,0,0,1,0
4440,4440,0,1,1,0,0,0,4,0,0,0,0,0,0
3282,3282,0,1,0,0,0,1,9,0,0,0,0,0,0
6413,6413,0,1,1,0,0,0,2,0,0,0,0,0,0
2357,2357,0,2,0,0,0,1,1,0,0,0,0,0,0
6533,6533,0,2,1,0,0,1,1,0,0,0,0,0,0
1292,1292,1,1,1,0,0,1,6,0,0,0,0,0,0
5208,5208,0,2,3,0,0,0,2,0,0,0,0,1,0
6027,6027,0,2,1,0,0,0,1,0,0,0,0,0,0
1864,1864,0,1,0,0,0,1,1,0,0,0,0,0,0
5363,5363,0,2,1,0,0,0,1,0,0,0,0,1,1
4909,4909,1,1,0,0,0,0,5,0,0,0,0,1,0
5626,5626,0,1,0,0,0,0,6,0,0,0,0,0,0
4312,4312,1,1,0,0,0,0,4,0,0,0,0,0,0
6733,6733,1,1,0,5,0,0,2,0,0,0,0,0,0
5716,5716,0,1,1,0,0,0,3,0,0,0,0,0,0
3641,3641,0,1,1,0,0,1,5,0,0,0,0,1,0
5523,5523,0,1,0,0,1,0,10,0,1,0,0,1,1
1868,1868,0,1,0,4,0,1,3,0,0,0,0,1,0
1534,1534,0,1,3,1,0,1,1,0,0,0,0,0,0
1006,1006,1,1,1,1,0,0,1,0,0,0,0,0,0
2056,2056,0,1,3,1,0,1,1,0,0,0,0,1,0
1066,1066,0,1,0,0,2,0,9,0,0,0,0,1,0
4874,4874,0,2,1,1,0,1,1,0,0,0,0,0,0
6174,6174,0,1,1,5,0,0,2,0,0,0,0,0,0
4273,4273,0,1,2,1,0,0,1,0,0,0,0,0,0
726,726,1,1,3,0,0,1,10,0,0,0,0,0,0
6807,6807,0,1,0,0,0,0,4,0,0,0,0,1,0
2252,2252,0,1,2,0,0,0,1,0,0,0,0,1,1
5397,5397,0,1,0,0,0,0,2,0,0,0,0,0,0
5583,5583,0,1,0,0,0,0,5,0,0,0,0,0,0
3994,3994,0,1,0,0,1,0,6,0,0,0,0,1,0
6609,6609,0,1,1,0,0,0,7,0,0,0,0,1,0
1978,1978,0,1,1,0,0,0,4,0,0,0,0,0,0
3808,3808,0,1,0,0,0,1,2,0,0,0,0,1,1
1557,1557,0,1,0,0,1,0,5,0,0,0,0,1,0
6657,6657,0,1,0,1,0,0,3,0,0,0,0,1,0
3583,3583,1,2,1,0,0,1,1,0,0,0,0,1,0
2697,2697,0,1,2,0,0,1,1,0,0,0,0,0,0
1729,1729,0,1,1,0,0,0,7,0,0,0,0,0,0
3862,3862,0,1,0,0,0,0,4,0,0,0,0,0,0
2212,2212,0,1,3,0,0,0,3,0,0,0,0,1,1
4310,4310,0,1,0,0,0,0,4,0,0,0,0,1,0
4308,4308,0,3,0,0,0,0,1,0,0,0,0,0,0
5607,5607,0,0,3,0,0,0,9,0,0,0,0,1,1
4582,4582,0,0,3,0,0,0,3,0,0,0,0,1,0
4586,4586,0,1,0,0,0,1,1,0,0,0,0,1,1
143,143,1,3,0,4,0,0,1,0,0,0,0,1,0
5170,5170,0,1,2,1,0,0,5,0,0,0,0,1,1
4483,4483,0,1,2,0,0,1,4,0,0,0,0,0,0
1646,1646,0,1,0,0,3,0,9,0,0,0,0,1,0
552,552,0,1,1,0,1,0,6,0,0,0,0,1,0
5444,5444,0,2,0,0,0,0,1,0,0,0,0,1,1
1608,1608,0,1,0,0,0,1,9,0,0,0,0,1,0
1615,1615,1,1,1,0,0,0,6,0,0,0,0,1,0
3107,3107,1,1,1,0,0,1,6,0,0,0,0,1,0
3111,3111,0,2,3,1,0,1,1,0,0,0,0,0,0
5059,5059,0,2,1,0,0,1,1,0,0,0,0,1,0
1167,1167,0,1,0,0,0,1,9,0,0,0,0,0,0
1744,1744,1,1,0,0,0,1,2,0,0,0,0,0,0
1337,1337,1,1,0,0,1,0,10,0,0,0,0,1,1
1250,1250,0,1,0,0,0,1,3,0,0,0,0,0,0
4912,4912,0,1,0,0,1,1,3,0,0,0,0,1,1
3342,3342,0,1,0,0,3,1,7,0,0,0,0,0,0
6023,6023,1,1,0,0,0,0,10,0,0,0,0,1,0
1149,1149,1,1,0,0,0,0,2,0,0,0,0,0,0
4516,4516,0,1,0,0,0,1,7,0,0,0,0,0,0
3351,3351,0,1,0,0,0,1,3,0,0,0,0,1,0
1835,1835,0,1,1,0,0,0,4,0,0,0,0,1,0
5909,5909,0,1,0,0,0,0,8,0,0,0,0,1,0
6349,6349,0,1,0,0,0,0,8,0,0,0,0,0,0
1419,1419,0,3,1,1,0,1,1,0,0,0,0,1,0
2140,2140,1,1,0,0,0,0,2,0,0,0,0,0,0
4670,4670,0,1,0,0,1,0,9,0,0,0,0,1,0
3811,3811,1,1,0,0,0,0,3,0,0,0,0,1,0
2512,2512,1,1,0,6,0,0,3,0,0,0,0,0,0
2551,2551,0,1,1,0,0,0,4,0,0,0,0,1,0
3466,3466,0,1,0,0,0,0,8,0,0,0,0,1,0
3905,3905,0,1,2,0,0,0,4,0,0,0,0,0,0
2301,2301,0,2,0,0,2,0,6,0,0,0,0,1,0
3103,3103,0,1,0,0,0,0,2,0,0,0,0,1,0
1450,1450,0,1,2,0,0,1,3,0,0,0,0,1,0
948,948,0,1,0,0,0,1,7,0,0,0,0,0,0
412,412,0,1,0,0,0,0,4,0,0,0,0,0,0
614,614,0,1,1,0,0,0,10,0,0,0,0,1,0
2310,2310,1,1,0,0,0,0,2,0,0,0,0,0,0
5214,5214,0,1,3,0,0,0,4,0,0,0,0,1,0
5950,5950,1,1,1,1,0,1,1,0,0,0,0,0,0
1040,1040,0,1,0,0,0,1,6,1,0,0,0,0,0
6868,6868,0,1,1,0,0,0,2,0,0,0,0,0,0
5866,5866,0,2,0,0,1,0,3,0,0,0,0,1,0
5723,5723,0,1,0,0,0,1,9,0,0,0,0,0,0
2167,2167,0,1,0,0,0,1,6,0,0,0,0,1,0
6635,6635,0,1,1,0,0,0,4,0,0,0,0,0,0
1841,1841,0,1,0,0,0,0,3,0,0,0,0,1,0
2194,2194,0,2,1,1,0,0,6,0,0,0,0,0,0
1704,1704,0,1,0,1,0,0,2,0,0,0,0,1,0
4063,4063,0,1,1,0,0,0,2,0,0,0,0,0,0
1806,1806,0,1,0,0,0,1,7,0,0,0,0,1,1
2607,2607,0,1,0,0,0,0,4,0,0,0,0,1,0
3735,3735,0,1,3,0,0,0,9,0,0,0,0,1,1
3381,3381,0,1,0,0,1,0,10,0,0,0,0,1,0
1323,1323,0,1,0,0,2,1,7,0,0,0,0,1,0
5194,5194,0,1,0,0,1,0,10,0,0,1,0,1,0
5842,5842,0,3,0,5,1,0,2,0,0,0,0,1,0
6606,6606,0,1,1,1,1,1,5,0,0,0,0,1,0
6626,6626,0,2,1,0,0,0,1,0,0,0,0,1,1
1243,1243,0,1,1,0,0,0,7,0,0,0,0,1,0
2445,2445,0,1,1,0,0,0,3,0,0,0,0,1,0
2092,2092,0,1,0,0,0,1,6,0,0,0,0,0,0
2739,2739,0,1,1,0,1,1,4,2,0,0,0,1,0
2554,2554,0,1,1,0,0,1,4,0,0,0,0,1,0
1458,1458,0,0,0,0,0,0,9,0,0,0,0,1,0
2202,2202,0,1,1,0,0,1,6,0,0,0,0,0,0
2759,2759,0,1,1,0,1,0,10,0,0,0,0,1,0
3165,3165,1,1,1,0,0,0,6,0,0,0,0,1,0
364,364,0,1,0,1,0,1,3,0,0,0,0,0,0
6791,6791,0,1,0,0,0,0,2,0,0,0,0,0,0
4227,4227,0,1,0,0,0,0,7,0,0,0,0,0,0
6198,6198,0,1,0,0,0,1,2,0,0,0,0,0,0
1027,1027,1,1,0,0,0,0,6,0,0,0,0,1,0
2564,2564,0,1,1,0,0,0,3,0,0,0,0,0,0
4194,4194,1,1,0,2,0,1,1,0,0,0,0,0,0
3575,3575,0,1,3,0,0,1,2,0,0,0,0,1,0
5234,5234,0,1,0,0,0,0,7,0,0,0,0,0,0
376,376,0,1,0,0,1,0,8,0,0,0,0,1,0
4872,4872,0,2,2,0,1,0,6,0,0,0,0,1,0
2967,2967,1,3,0,0,0,1,1,0,0,0,0,1,0
274,274,0,3,1,1,0,1,1,0,0,0,0,0,0
1495,1495,0,1,2,0,0,1,5,0,0,0,0,1,0
3653,3653,0,2,1,1,0,1,4,0,0,0,0,1,1
6097,6097,0,1,0,0,0,0,10,0,0,0,0,0,0
1879,1879,0,2,0,0,0,1,3,4,0,0,0,0,0
4086,4086,0,1,0,0,0,1,9,0,0,0,0,1,0
3176,3176,0,1,0,0,0,0,7,0,0,0,0,0,0
6777,6777,1,1,0,0,0,0,6,0,0,0,0,0,0
6254,6254,0,2,1,0,1,0,4,0,0,0,0,0,0
4467,4467,0,2,1,0,0,1,1,0,0,0,0,0,0
2873,2873,0,2,3,0,1,0,4,0,0,0,0,1,0
4042,4042,0,1,0,0,1,0,8,0,0,0,0,0,0
3068,3068,0,2,2,0,0,1,2,0,0,0,0,0,0
4666,4666,0,1,2,0,0,0,8,0,0,0,0,1,0
2178,2178,0,1,0,0,0,0,6,0,0,0,0,1,0
4202,4202,1,1,0,1,0,1,5,0,0,0,0,0,0
6305,6305,1,1,1,2,0,0,2,0,0,0,0,0,0
1349,1349,1,1,0,0,0,1,4,0,0,0,0,0,0
6211,6211,0,1,2,1,0,1,1,0,0,0,0,0,0
6364,6364,0,1,0,0,1,1,8,0,0,0,0,1,1
5430,5430,0,1,0,4,0,1,1,0,0,0,0,0,0
5674,5674,0,1,1,0,1,0,7,0,0,0,0,1,0
2821,2821,0,1,0,0,0,0,8,0,0,0,0,0,0
4529,4529,0,1,1,0,0,0,2,0,0,0,0,0,0
3947,3947,0,1,0,0,0,1,5,4,0,0,0,0,0
1345,1345,0,2,1,0,0,0,5,0,0,0,0,1,0
4830,4830,0,1,0,4,0,0,5,0,0,0,0,1,0
3203,3203,0,1,0,0,0,0,1,0,0,0,0,0,0
4207,4207,0,2,2,4,0,0,3,0,0,0,0,1,0
3082,3082,0,2,0,0,2,0,3,0,0,0,0,0,0
2677,2677,0,1,0,0,1,0,9,0,0,0,0,1,0
2543,2543,0,1,1,0,0,0,6,0,0,0,0,1,1
5466,5466,0,1,1,0,0,1,3,1,0,0,0,0,0
230,230,0,1,0,0,0,1,8,1,0,0,0,0,0
4688,4688,0,1,1,2,0,0,10,0,0,0,0,0,0
6374,6374,0,1,0,0,1,0,10,0,0,0,0,1,1
2720,2720,0,2,2,0,2,0,10,0,0,0,0,1,1
5540,5540,0,1,0,0,0,0,5,0,0,0,0,0,0
1842,1842,0,1,0,0,0,0,5,0,0,0,0,1,0
533,533,0,1,0,0,0,0,1,0,0,0,0,0,0
4114,4114,0,2,2,2,0,0,1,0,0,0,0,1,1
1748,1748,0,1,1,0,0,1,1,0,0,0,0,0,0
4622,4622,0,1,1,0,0,0,3,0,0,0,0,1,0
3080,3080,0,1,3,0,0,0,3,0,0,0,0,1,0
2344,2344,0,1,0,0,0,0,8,0,0,0,0,1,0
5894,5894,0,2,1,0,0,0,1,0,0,0,0,1,0
2055,2055,0,2,0,0,0,0,5,0,0,0,0,1,0
5498,5498,0,2,0,5,1,0,7,0,0,0,0,1,0
6562,6562,0,1,1,0,0,0,5,0,0,0,0,0,0
4600,4600,0,1,0,0,0,0,5,0,0,0,0,1,1
2817,2817,1,2,0,0,0,0,1,0,0,0,0,0,0
154,154,0,1,0,0,0,0,2,0,0,0,0,0,0
5849,5849,0,2,0,0,0,0,4,0,0,0,0,1,0
1728,1728,1,1,1,0,0,0,7,0,0,0,0,1,0
4393,4393,0,1,0,0,0,0,10,0,0,0,0,1,1
186,186,1,1,0,0,0,1,4,0,0,0,0,0,0
1230,1230,0,1,2,0,0,0,5,0,0,0,0,0,0
6561,6561,0,2,0,0,2,0,3,0,0,0,0,1,0
5843,5843,0,1,0,0,0,0,4,0,0,0,0,0,0
783,783,0,1,0,0,2,0,10,0,0,0,0,0,0
1177,1177,0,1,0,0,0,0,9,0,0,0,0,0,0
2763,2763,0,2,1,1,0,0,2,0,0,0,0,0,0
5515,5515,1,1,2,0,0,0,5,0,0,0,0,1,0
2920,2920,0,2,1,0,0,1,1,0,0,0,0,0,0
6075,6075,0,1,0,0,1,0,5,0,0,0,0,1,1
1297,1297,0,1,1,4,0,0,2,0,0,0,0,1,1
3532,3532,1,2,0,0,0,1,1,0,0,0,0,1,0
5910,5910,0,1,0,0,2,0,8,0,0,0,0,1,0
3968,3968,0,2,0,0,1,1,5,0,0,0,0,1,0
3980,3980,1,1,2,0,0,0,4,0,0,0,0,1,1
5974,5974,0,2,0,0,2,0,8,0,0,0,0,1,1
3162,3162,0,1,0,1,0,0,10,0,0,0,0,1,0
378,378,0,1,1,1,0,1,3,0,0,0,0,0,0
4186,4186,0,1,1,0,0,0,2,0,0,0,0,0,0
6554,6554,0,1,3,1,0,1,1,0,0,0,0,1,1
2389,2389,0,2,0,0,0,0,6,0,0,0,0,1,0
1859,1859,0,1,1,0,0,0,4,0,0,0,0,0,0
2971,2971,0,1,0,0,0,0,5,0,0,0,0,1,1
2768,2768,0,1,3,1,0,1,1,0,0,0,0,0,0
2964,2964,1,1,1,0,0,0,8,0,0,0,0,0,0
6421,6421,0,1,0,0,0,0,2,0,0,0,0,0,0
5656,5656,0,2,1,0,0,0,5,0,0,0,0,0,0
2787,2787,0,1,0,0,0,0,3,0,0,0,0,1,0
6185,6185,0,2,0,1,0,1,3,0,0,0,0,1,1
6002,6002,0,1,0,0,0,0,10,0,0,0,0,1,0
2934,2934,0,3,0,3,0,0,3,0,0,0,0,0,0
100,100,0,1,0,0,0,0,9,0,0,0,0,1,0
771,771,1,0,1,0,0,1,6,0,0,0,0,1,1
263,263,0,1,0,0,0,1,10,0,0,0,0,1,0
2371,2371,0,2,1,3,0,1,1,0,0,0,0,0,0
6765,6765,0,1,0,0,1,0,4,0,0,0,0,1,1
800,800,0,1,0,0,0,1,2,0,0,0,0,0,0
5082,5082,0,1,1,0,0,0,4,0,0,0,0,0,0
6676,6676,0,1,0,0,0,1,5,0,0,0,0,0,0
3304,3304,0,1,1,0,0,0,5,0,0,0,0,1,0
3488,3488,1,1,1,1,0,0,7,0,0,0,0,0,0
3470,3470,0,1,1,0,0,0,8,0,0,0,0,1,0
6731,6731,0,2,0,0,2,0,6,0,0,0,0,1,0
5636,5636,0,2,1,5,0,0,1,0,0,0,0,0,0
4456,4456,1,2,0,0,0,1,6,9,0,0,0,1,0
5441,5441,0,2,1,0,0,0,1,0,0,0,0,0,0
3338,3338,0,2,1,0,0,0,6,0,0,0,0,1,0
5111,5111,1,0,0,0,0,1,4,0,0,0,0,1,0
3360,3360,0,1,2,0,0,0,3,0,0,0,0,0,0
1480,1480,1,1,2,0,0,1,5,0,0,0,0,0,0
2709,2709,0,1,0,0,0,1,3,0,0,0,0,1,0
1084,1084,0,2,0,0,0,0,4,0,0,0,0,0,0
870,870,0,1,0,0,0,0,7,0,0,0,0,1,0
5382,5382,0,1,2,0,0,1,1,0,0,0,0,0,0
4604,4604,0,1,2,6,0,0,5,0,0,0,0,0,0
6393,6393,1,0,1,0,0,0,8,0,0,0,0,1,0
2864,2864,0,1,1,0,0,0,2,0,0,0,0,1,0
789,789,0,1,1,0,0,1,2,0,0,0,0,1,0
544,544,0,2,1,0,0,1,1,0,0,0,0,0,0
4188,4188,0,1,0,0,0,0,4,0,0,0,0,0,0
3682,3682,0,1,0,0,0,0,5,0,0,0,0,0,0
2343,2343,0,1,2,2,0,1,1,0,0,0,0,0,0
2803,2803,0,1,0,0,0,1,1,0,0,0,0,1,0
3940,3940,0,1,1,0,0,1,1,0,0,0,0,0,0
5155,5155,0,1,0,0,0,0,10,0,0,0,0,0,0
2071,2071,0,1,0,0,0,0,2,0,0,0,0,0,0
1650,1650,0,1,0,0,1,0,2,0,0,0,0,0,0
126,126,0,2,1,1,0,1,2,0,0,0,0,1,0
6180,6180,0,2,0,1,1,1,6,0,0,0,0,0,0
5831,5831,0,1,0,0,1,0,6,0,0,0,0,1,0
4501,4501,0,1,1,0,0,0,8,0,0,0,0,1,0
1738,1738,1,1,1,1,0,1,9,0,0,0,0,0,0
3224,3224,0,2,0,2,0,1,1,0,0,0,0,0,0
4286,4286,0,1,2,0,0,1,8,0,0,0,0,1,0
3281,3281,0,1,0,0,0,0,6,0,0,0,0,1,0
6805,6805,0,1,2,0,2,0,10,0,0,0,0,1,0
1055,1055,0,1,2,4,0,0,6,0,0,0,0,1,0
5330,5330,0,1,1,0,0,0,3,0,0,0,0,0,0
2962,2962,0,1,1,0,0,0,1,0,0,0,0,0,0
1101,1101,0,1,1,0,0,1,1,0,0,0,0,0,0
2680,2680,0,2,1,0,0,0,3,0,0,0,0,0,0
1706,1706,0,1,1,0,0,0,7,0,0,0,0,0,0
2567,2567,0,1,0,0,1,0,9,0,0,0,0,0,0
181,181,0,1,1,0,0,0,4,0,0,0,0,1,0
2163,2163,0,2,1,0,0,0,7,0,0,0,0,1,0
1747,1747,1,1,3,0,0,0,4,0,0,0,0,0,0
2592,2592,0,0,0,0,0,1,4,0,0,0,0,1,0
3842,3842,0,2,0,4,0,1,1,0,0,0,0,0,0
6879,6879,0,1,0,0,0,1,4,0,0,0,0,0,0
6718,6718,1,1,2,0,0,1,3,0,0,0,0,0,0
5802,5802,1,1,0,1,0,1,2,0,0,0,0,0,0
3646,3646,0,1,0,0,1,0,9,0,0,0,0,1,0
6267,6267,1,1,0,0,0,0,6,0,0,0,0,1,0
3606,3606,0,1,0,0,0,0,8,0,0,0,0,0,0
3814,3814,1,2,1,5,0,0,4,0,0,0,0,0,0
4,4,0,2,3,1,0,0,1,0,0,0,0,0,0
6498,6498,1,1,0,0,0,0,6,0,0,0,0,1,1
4135,4135,0,2,0,0,0,0,5,0,0,0,0,0,0
5625,5625,0,2,1,0,0,0,8,0,0,0,0,0,0
6618,6618,1,2,1,2,0,1,1,0,0,0,0,0,0
750,750,0,2,1,1,0,0,7,0,0,0,0,0,0
4817,4817,0,2,3,0,0,0,1,0,0,0,0,0,0
4717,4717,1,2,0,0,1,1,9,0,0,0,0,0,0
2982,2982,0,2,0,2,0,0,1,0,0,0,0,0,0
1092,1092,0,0,3,0,0,1,4,0,0,0,0,1,0
5134,5134,0,1,1,0,0,1,2,0,0,0,0,1,1
1391,1391,0,0,0,0,0,0,4,0,0,0,0,1,0
9,9,0,1,1,0,0,0,4,0,0,0,0,0,0
5818,5818,0,1,2,0,0,0,2,0,0,0,0,0,0
4326,4326,0,1,1,1,0,0,3,0,0,0,0,0,0
4309,4309,0,1,1,0,0,1,2,0,0,0,0,0,0
6461,6461,1,1,0,0,0,1,4,0,0,0,0,1,0
4140,4140,1,2,3,0,0,0,1,0,0,0,0,0,0
4724,4724,0,1,0,0,0,0,8,0,0,0,0,1,0
6853,6853,0,1,1,0,0,0,2,0,0,0,0,0,0
1685,1685,0,1,0,0,0,1,3,0,0,0,0,0,0
2545,2545,0,1,0,0,0,0,3,0,0,0,0,0,0
3206,3206,0,1,1,0,2,0,9,0,0,0,0,1,0
3012,3012,0,3,2,5,0,0,1,0,0,0,0,0,0
2566,2566,0,1,3,0,0,1,8,0,0,0,0,0,0
5477,5477,0,1,1,0,0,0,1,0,0,0,0,0,0
6273,6273,0,1,1,0,0,0,4,0,0,0,0,0,0
5664,5664,0,1,1,4,0,1,5,0,0,0,0,1,0
916,916,0,2,0,0,0,1,5,0,0,0,0,1,1
3404,3404,0,1,3,1,0,1,4,0,0,0,0,1,1
1694,1694,0,1,0,0,0,0,1,0,0,0,0,1,1
435,435,0,1,0,0,0,1,6,0,0,0,0,1,0
2603,2603,0,0,0,0,0,0,10,0,0,0,0,1,0
4426,4426,0,1,1,1,0,0,1,0,0,0,0,0,0
2681,2681,0,1,2,0,0,1,9,0,0,0,0,0,0
1254,1254,0,1,2,0,1,1,7,0,0,0,0,0,0
4743,4743,1,1,0,0,0,1,6,0,0,0,0,0,0
5941,5941,0,1,0,0,0,1,5,0,0,0,0,0,0
4986,4986,0,2,0,0,1,0,6,0,0,0,0,1,0
2892,2892,0,1,0,0,0,0,9,0,0,0,0,1,0
3777,3777,0,2,1,0,0,0,3,0,0,0,0,1,0
136,136,0,1,0,0,1,0,6,0,0,0,0,1,1
6708,6708,0,2,1,0,0,0,8,0,0,0,0,1,0
1840,1840,0,3,2,0,0,1,1,0,0,0,0,0,0
3771,3771,0,2,1,0,0,1,1,0,0,0,0,0,0
5245,5245,0,2,3,1,0,0,1,0,0,0,0,1,0
3570,3570,1,1,2,5,0,0,1,0,0,0,0,0,0
3681,3681,0,1,0,0,0,0,2,0,0,0,0,0,0
2785,2785,1,1,1,0,0,0,10,0,0,0,0,0,0
1426,1426,0,1,0,0,0,0,3,0,0,0,0,0,0
474,474,0,1,0,5,0,0,5,0,0,0,0,0,0
6078,6078,0,1,0,0,1,0,10,0,0,0,0,1,0
151,151,1,1,1,0,0,0,7,0,0,0,0,1,0
6298,6298,0,2,0,0,1,1,5,0,0,0,0,0,0
5919,5919,0,1,2,1,0,1,2,0,0,0,0,0,0
4974,4974,0,1,1,0,0,0,2,0,0,0,0,0,0
2229,2229,0,0,1,0,0,0,6,0,0,0,0,1,1
2058,2058,0,2,0,0,2,0,4,0,0,0,0,1,0
4193,4193,0,1,0,0,0,0,5,0,0,0,0,0,0
199,199,0,1,1,0,0,1,4,0,0,0,0,0,0
4451,4451,0,1,3,0,0,1,6,0,0,0,0,0,0
4465,4465,0,2,0,0,0,0,9,0,0,0,0,1,0
2725,2725,0,1,0,0,0,0,6,0,0,0,0,1,0
486,486,1,1,0,1,0,1,2,0,0,0,0,0,0
4729,4729,0,1,1,4,0,1,10,0,0,0,0,1,0
1588,1588,0,2,1,0,0,0,1,0,0,0,0,1,0
5206,5206,1,1,1,0,0,0,6,0,0,0,0,0,0
5102,5102,0,2,2,1,0,1,2,0,0,0,0,0,0
5912,5912,0,1,3,0,0,0,6,0,0,0,0,1,0
4778,4778,0,1,3,0,0,1,3,0,0,0,0,1,0
5965,5965,0,0,0,0,0,0,3,0,0,0,0,1,1
6229,6229,0,2,1,1,0,0,1,0,0,0,0,1,0
5844,5844,0,2,1,0,0,0,5,0,0,0,0,0,0
5002,5002,0,1,0,0,0,1,7,3,0,0,0,0,0
2170,2170,0,2,1,2,0,1,2,1,0,0,0,0,0
442,442,0,1,0,0,0,0,10,0,0,0,0,0,0
4641,4641,0,2,1,5,0,0,2,0,0,0,0,0,0
889,889,1,1,2,0,0,1,2,0,0,0,0,1,0
4381,4381,0,1,1,0,0,0,5,0,0,0,0,0,0
1955,1955,0,1,0,0,0,0,10,0,0,0,0,1,0
4322,4322,0,1,0,0,0,0,3,0,0,0,0,0,0
769,769,0,1,0,1,0,0,3,0,0,0,0,0,0
6500,6500,0,1,1,0,0,1,7,0,0,0,0,0,0
5605,5605,0,1,3,0,0,0,8,0,0,0,0,1,1
561,561,0,1,3,0,0,0,2,0,0,0,0,0,0
540,540,0,1,2,0,1,0,8,0,0,0,0,0,0
6067,6067,0,1,0,0,0,0,6,0,0,0,0,1,0
5120,5120,0,3,0,0,1,1,4,2,0,0,0,1,1
4062,4062,0,1,3,0,0,0,1,0,0,0,0,0,0
138,138,1,1,0,0,0,0,3,0,0,0,0,1,0
1470,1470,0,1,2,1,0,0,3,0,0,0,0,0,0
4054,4054,0,2,1,0,1,0,2,0,0,0,0,0,0
347,347,1,2,1,0,0,1,1,0,0,0,0,0,0
