,Unnamed: 0,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,is_recid,is_violent_recid
1390,1390,0,1,1,4,0,1,6,0,0,0,0,1,0
4728,4728,0,1,1,0,0,0,5,0,0,0,0,0,0
5324,5324,0,1,0,0,1,0,10,0,0,0,0,1,0
3202,3202,0,1,2,1,0,1,2,0,0,0,0,0,0
215,215,0,2,0,0,1,0,9,0,0,0,0,0,0
1746,1746,0,3,1,0,0,1,1,0,0,0,0,1,0
21,21,1,1,1,0,0,0,4,0,0,0,0,0,0
3500,3500,0,1,1,1,1,0,5,0,0,0,0,1,0
6271,6271,1,1,0,4,0,0,5,0,0,0,0,0,0
3032,3032,0,2,1,0,0,1,1,0,0,0,0,0,0
5851,5851,0,1,1,0,0,0,6,0,0,0,0,0,0
1080,1080,0,2,1,0,0,0,6,0,0,0,0,1,1
207,207,1,2,1,0,0,1,1,0,0,0,0,1,1
3568,3568,1,1,0,0,0,1,3,0,0,0,0,0,0
3464,3464,0,2,0,0,0,0,9,0,0,0,0,0,0
4907,4907,1,2,1,0,0,0,9,0,0,0,0,1,0
3237,3237,0,1,2,0,0,1,1,0,0,0,0,1,0
2278,2278,0,1,0,0,0,0,6,0,0,0,0,1,1
5926,5926,1,1,0,0,0,0,2,0,0,0,0,0,0
3167,3167,0,1,1,1,0,0,2,0,0,0,0,1,1
233,233,0,2,1,0,1,1,5,0,0,0,0,1,0
2616,2616,0,2,1,2,1,0,4,0,0,0,0,0,0
6695,6695,0,1,1,0,0,0,3,0,0,0,0,1,1
2397,2397,0,1,1,0,1,1,4,0,0,0,0,1,1
6739,6739,0,1,2,0,0,0,2,0,0,0,0,1,0
2058,2058,0,2,0,0,2,0,4,0,0,0,0,1,0
2661,2661,0,1,2,0,0,0,2,0,0,0,0,1,0
4323,4323,0,1,0,0,0,0,9,0,0,0,0,1,0
2412,2412,1,3,1,5,0,1,1,0,0,0,0,0,0
1464,1464,0,2,0,1,0,1,1,0,0,0,0,0,0
5792,5792,0,1,0,0,0,0,2,0,0,0,0,0,0
4794,4794,0,1,3,2,0,0,2,0,0,0,0,0,0
6481,6481,0,1,2,0,0,0,8,0,0,0,0,1,1
2681,2681,0,1,2,0,0,1,9,0,0,0,0,0,0
2225,2225,0,1,0,0,0,0,2,0,0,0,0,0,0
630,630,0,1,0,0,0,1,9,1,0,0,0,1,1
4153,4153,0,2,0,0,0,0,1,0,0,0,0,0,0
2652,2652,0,1,2,0,0,1,1,0,0,0,0,1,0
2040,2040,0,2,0,2,2,0,6,0,0,0,0,1,0
5247,5247,0,1,2,1,0,0,7,0,0,0,0,1,0
3716,3716,1,1,1,0,0,0,8,0,0,0,0,1,0
2485,2485,0,2,0,5,1,0,8,0,0,0,0,1,0
740,740,0,1,2,0,0,0,2,0,0,0,0,0,0
283,283,0,1,1,0,0,0,5,0,0,0,0,1,0
5750,5750,0,1,3,0,0,0,4,0,0,0,0,1,0
257,257,1,1,0,0,0,0,4,0,0,0,0,1,0
5378,5378,0,2,1,0,1,0,4,0,0,0,0,0,0
3953,3953,0,0,1,0,0,0,6,0,0,0,0,1,0
485,485,0,2,3,0,1,0,5,0,0,0,0,0,0
860,860,0,1,0,0,0,1,3,0,0,0,0,1,0
5322,5322,0,0,1,0,0,0,3,0,0,0,0,1,0
1361,1361,0,1,0,0,2,0,9,0,0,0,0,1,0
5215,5215,1,2,0,2,2,0,6,0,0,0,0,1,0
3519,3519,0,1,1,0,0,1,6,0,0,0,0,1,0
1845,1845,0,1,0,0,1,1,10,0,0,0,0,1,0
4282,4282,0,1,3,1,0,0,2,0,0,0,0,1,0
4664,4664,1,1,0,0,0,1,2,0,0,0,0,0,0
2854,2854,0,1,0,0,0,0,10,0,0,0,0,0,0
5006,5006,0,2,0,0,2,0,8,0,0,0,0,1,0
4377,4377,0,1,0,0,0,0,2,0,0,0,0,0,0
905,905,0,1,1,0,0,1,3,0,0,0,0,0,0
6616,6616,0,1,3,0,0,0,3,0,0,0,0,0,0
6755,6755,1,2,1,5,0,1,3,0,0,0,0,0,0
556,556,1,1,1,0,0,1,3,0,0,0,0,0,0
6381,6381,1,1,0,1,0,1,8,0,0,0,0,1,1
5320,5320,0,1,0,0,0,0,10,0,0,0,0,1,0
2779,2779,1,3,1,5,0,1,1,0,0,0,0,0,0
2420,2420,0,1,0,0,0,0,7,0,0,0,0,1,0
4852,4852,1,2,1,5,0,1,2,0,0,0,0,0,0
4978,4978,0,1,0,0,0,0,6,0,0,0,0,0,0
4643,4643,0,1,1,0,0,0,2,0,0,0,0,1,1
1893,1893,0,1,1,0,0,1,2,0,0,0,0,1,0
4577,4577,0,1,0,0,0,0,7,0,0,0,0,0,0
6411,6411,0,2,3,0,0,1,1,0,0,0,0,1,0
1734,1734,0,1,0,1,0,0,7,0,0,0,0,0,0
3961,3961,1,3,0,5,0,0,2,0,0,0,0,0,0
2859,2859,0,1,2,1,0,1,1,0,0,0,0,0,0
4421,4421,0,3,0,1,3,0,8,0,0,0,0,1,0
6717,6717,0,1,0,0,0,0,6,0,0,0,0,1,0
3759,3759,0,1,0,0,0,1,3,0,0,0,0,0,0
4411,4411,0,1,1,0,0,1,5,0,0,0,0,1,0
4949,4949,0,1,1,0,0,1,7,0,0,0,0,1,1
2688,2688,1,1,3,4,0,0,5,0,0,0,0,0,0
4420,4420,0,1,0,0,1,0,9,0,0,0,0,1,0
483,483,0,2,1,0,0,1,3,0,0,0,0,0,0
5143,5143,0,1,0,0,0,1,3,0,0,0,0,1,0
5968,5968,0,1,0,0,0,0,5,0,0,0,0,1,0
2823,2823,0,2,1,0,0,1,1,0,0,0,0,0,0
586,586,0,2,2,0,0,1,1,0,0,0,0,0,0
1729,1729,0,1,1,0,0,0,7,0,0,0,0,0,0
6523,6523,0,1,1,0,0,0,4,0,0,0,0,1,1
3133,3133,0,1,0,0,0,0,8,0,0,0,0,1,0
4956,4956,0,3,0,0,1,0,4,0,0,0,0,0,0
4872,4872,0,2,2,0,1,0,6,0,0,0,0,1,0
6528,6528,0,2,1,0,0,0,1,0,0,0,0,0,0
5922,5922,0,1,1,0,0,1,2,0,0,0,0,0,0
4948,4948,0,2,0,0,1,0,9,0,0,0,0,1,0
5930,5930,0,0,0,0,0,0,5,0,0,0,0,1,1
803,803,0,1,0,0,0,1,4,0,0,0,0,0,0
2640,2640,0,1,0,0,1,1,6,0,0,0,0,1,0
687,687,0,1,2,0,0,0,10,0,0,0,0,0,0
3977,3977,0,2,0,0,0,0,6,0,0,0,0,1,0
3844,3844,0,1,0,1,1,0,4,0,0,0,0,0,0
4502,4502,0,1,2,2,0,0,2,0,0,0,0,1,0
3516,3516,0,2,1,0,0,1,1,0,0,0,0,0,0
2191,2191,0,1,1,0,0,1,1,0,0,0,0,0,0
1809,1809,0,1,0,0,0,1,2,0,0,0,0,1,0
4325,4325,0,2,0,1,0,1,5,0,0,0,0,1,1
3972,3972,0,1,0,0,0,0,10,0,0,0,0,1,0
4839,4839,0,1,0,0,1,0,7,0,0,0,0,1,0
1606,1606,0,1,2,0,0,1,4,0,0,0,0,0,0
5314,5314,1,1,0,0,0,0,5,0,0,0,0,0,0
1408,1408,0,1,0,5,0,0,3,0,0,0,0,0,0
152,152,0,1,0,0,0,0,7,0,0,0,0,0,0
6020,6020,0,1,3,0,0,0,4,0,0,0,0,1,1
3391,3391,1,1,0,0,0,0,9,0,0,0,0,1,0
4914,4914,0,1,0,0,0,1,3,0,0,0,0,1,0
5405,5405,0,2,0,0,0,0,1,0,0,0,0,0,0
259,259,0,3,0,5,1,0,6,0,0,0,0,1,0
2308,2308,0,1,1,1,0,1,1,0,0,0,0,0,0
3184,3184,0,2,0,2,0,0,3,0,0,0,0,0,0
3845,3845,0,1,0,0,1,1,4,0,0,0,0,1,1
5354,5354,1,2,1,0,0,0,1,0,0,0,0,0,0
5728,5728,0,1,0,2,0,0,3,0,0,0,0,0,0
2645,2645,0,2,3,0,0,0,1,0,0,0,0,0,0
2421,2421,0,1,0,0,0,0,8,0,0,0,0,1,0
5514,5514,0,1,2,0,0,0,8,0,0,0,0,0,0
6870,6870,1,1,1,0,0,1,1,0,0,0,0,1,1
1067,1067,1,2,1,0,0,1,1,0,0,0,0,1,0
352,352,0,1,2,0,0,0,3,0,0,0,0,0,0
3432,3432,0,2,1,1,0,0,2,0,0,0,0,0,0
6075,6075,0,1,0,0,1,0,5,0,0,0,0,1,1
870,870,0,1,0,0,0,0,7,0,0,0,0,1,0
4550,4550,0,3,1,0,0,1,1,0,0,0,0,0,0
5066,5066,1,1,0,0,0,1,5,0,0,0,0,0,0
4925,4925,1,1,1,0,0,0,7,0,0,0,0,1,0
6391,6391,0,1,0,0,1,0,8,0,0,0,0,1,0
6548,6548,1,1,0,5,0,0,4,0,0,0,0,1,0
6744,6744,0,1,0,0,0,0,4,0,0,0,0,0,0
4574,4574,0,1,1,0,0,0,8,0,0,0,0,1,1
3871,3871,1,2,0,0,0,0,1,0,0,0,0,0,0
1107,1107,0,0,2,0,0,0,3,0,0,0,0,1,0
4684,4684,0,3,1,1,0,1,1,0,0,0,0,0,0
6479,6479,1,1,0,0,0,1,6,0,0,0,0,0,0
734,734,0,1,0,0,0,0,6,0,0,0,0,1,0
5796,5796,0,1,0,0,0,0,7,0,0,0,0,1,1
3282,3282,0,1,0,0,0,1,9,0,0,0,0,0,0
1249,1249,0,1,0,0,0,1,4,0,0,0,0,1,0
4143,4143,0,3,2,5,0,0,4,0,0,0,0,1,0
846,846,0,1,2,0,0,0,6,0,0,0,0,1,0
3674,3674,0,1,3,1,0,1,2,0,0,0,0,0,0
1970,1970,0,2,0,0,4,0,7,0,0,0,0,1,0
4547,4547,1,2,1,0,0,1,1,0,0,0,0,0,0
6224,6224,0,2,0,2,0,0,1,0,0,0,0,1,0
3113,3113,0,3,0,5,0,0,2,0,0,0,0,0,0
1668,1668,0,1,0,0,0,0,7,0,0,0,0,0,0
1985,1985,0,1,0,0,1,0,6,0,0,0,0,1,0
3637,3637,0,2,0,1,0,0,4,0,0,0,0,0,0
1829,1829,0,1,0,0,0,0,6,0,0,0,0,1,0
5073,5073,0,1,0,0,0,0,8,0,0,0,0,1,0
2600,2600,0,1,0,0,0,0,6,0,0,0,0,0,0
5125,5125,0,1,0,0,0,0,4,0,0,0,0,0,0
3477,3477,0,2,0,0,2,0,8,0,0,0,0,1,0
3572,3572,0,0,2,0,0,1,4,0,0,0,0,1,0
4639,4639,0,1,0,0,0,0,9,0,0,0,0,1,1
6395,6395,0,1,0,0,0,1,7,0,0,0,0,0,0
4263,4263,1,1,0,0,0,1,2,0,0,0,0,0,0
5668,5668,0,1,1,0,1,1,5,0,0,0,0,1,1
5186,5186,1,1,1,0,0,0,6,0,0,0,0,1,0
6129,6129,0,2,3,1,0,1,2,0,0,0,0,1,1
4071,4071,1,1,0,0,0,0,3,0,0,0,0,0,0
5564,5564,0,1,0,0,0,0,1,0,0,0,0,0,0
702,702,0,1,0,0,0,0,8,0,0,0,0,0,0
4097,4097,0,1,0,0,0,0,5,0,0,0,0,1,0
5092,5092,0,1,0,0,2,0,10,0,0,0,0,1,0
2774,2774,1,1,2,1,0,1,2,0,0,0,0,0,0
2154,2154,0,1,2,0,0,0,10,0,0,0,0,1,0
1886,1886,0,2,0,0,2,0,9,0,0,0,0,1,0
4865,4865,0,1,3,0,0,0,8,0,0,0,0,1,0
3187,3187,0,1,1,0,0,1,5,0,0,0,0,1,0
5153,5153,0,1,0,0,0,0,9,0,0,0,0,1,0
884,884,0,1,0,0,0,0,2,0,0,0,0,0,0
1261,1261,0,1,0,0,0,0,4,0,0,0,0,1,0
777,777,0,1,1,0,1,0,4,0,0,0,0,0,0
6372,6372,0,1,0,0,0,1,2,0,0,0,0,0,0
859,859,0,1,0,1,0,0,1,0,0,0,0,1,1
2496,2496,0,2,0,0,0,0,1,0,0,0,0,0,0
2363,2363,0,1,1,0,0,0,2,0,0,0,0,1,0
4656,4656,0,1,1,0,0,0,5,0,0,0,0,0,0
1064,1064,0,1,0,0,0,1,3,0,0,0,0,1,0
5969,5969,0,0,0,0,0,0,8,0,0,0,0,1,0
2690,2690,0,1,2,1,0,0,2,0,0,0,0,0,0
6122,6122,0,1,0,0,0,0,10,0,0,0,0,1,0
1835,1835,0,1,1,0,0,0,4,0,0,0,0,1,0
2378,2378,0,1,1,0,0,1,3,0,0,0,0,0,0
6008,6008,1,1,1,0,0,0,6,0,0,0,0,1,0
4524,4524,0,1,0,1,0,1,3,0,0,0,0,0,0
4788,4788,0,1,0,0,0,0,8,0,0,0,0,0,0
1840,1840,0,3,2,0,0,1,1,0,0,0,0,0,0
2836,2836,1,1,0,0,0,0,4,0,0,0,0,0,0
2434,2434,0,1,0,0,1,0,10,0,0,0,0,1,1
1934,1934,0,2,1,5,0,1,1,0,0,0,0,0,0
6419,6419,0,2,1,0,0,1,1,0,0,0,0,0,0
2136,2136,0,1,0,0,1,0,10,0,0,0,0,0,0
4880,4880,0,0,0,0,0,0,8,0,0,0,0,1,0
3100,3100,0,2,1,0,0,0,4,0,0,0,0,0,0
280,280,0,1,1,0,0,1,4,0,0,0,0,0,0
618,618,1,1,0,0,1,0,6,0,0,0,0,0,0
5744,5744,0,1,2,0,0,0,10,0,0,0,0,1,0
3205,3205,0,1,0,1,0,1,1,0,0,0,0,1,0
3105,3105,0,1,1,0,0,1,4,0,0,0,0,1,0
2731,2731,0,2,1,0,0,0,5,0,0,0,0,0,0
2177,2177,0,1,1,5,0,1,2,0,0,0,0,0,0
4355,4355,0,1,1,0,0,1,2,0,0,0,0,0,0
4092,4092,0,1,1,0,0,1,1,9,0,0,0,1,0
5998,5998,0,2,0,0,0,1,6,1,0,0,0,0,0
504,504,0,1,0,0,0,0,2,0,0,0,0,0,0
1795,1795,0,1,0,0,0,0,6,0,0,0,0,0,0
1035,1035,0,1,0,4,0,0,1,0,0,0,0,0,0
3294,3294,0,1,3,0,0,1,7,0,0,0,0,0,0
2366,2366,0,2,0,0,0,0,5,0,0,0,0,1,1
754,754,0,1,0,0,0,0,9,0,0,0,0,1,0
5571,5571,0,2,1,1,0,1,1,0,0,0,0,0,0
1583,1583,0,2,1,1,0,1,1,0,0,0,0,0,0
1476,1476,0,1,1,0,0,1,2,0,0,0,0,0,0
3971,3971,0,0,0,0,0,0,3,0,0,0,0,0,0
694,694,0,1,1,0,1,0,4,0,0,0,0,1,0
4899,4899,0,1,0,0,3,1,10,0,0,1,0,1,1
1145,1145,0,1,1,0,0,0,4,0,0,0,0,0,0
4625,4625,0,1,0,0,0,0,7,0,0,0,0,1,0
1670,1670,0,1,0,0,0,0,3,0,0,0,0,0,0
2352,2352,0,1,1,0,1,0,9,0,0,0,0,0,0
2393,2393,0,2,0,0,0,1,1,0,0,0,0,1,0
2157,2157,0,1,0,0,0,0,6,0,0,0,0,1,0
4247,4247,0,1,1,0,1,0,4,0,0,0,0,1,0
3887,3887,0,0,0,0,0,0,8,0,0,0,0,1,0
4506,4506,0,1,0,0,0,0,8,0,0,0,0,1,1
5043,5043,0,3,1,5,0,0,1,0,0,0,0,0,0
712,712,1,2,1,0,0,0,1,0,0,0,0,0,0
5315,5315,0,1,1,0,0,1,3,0,0,0,0,1,0
1360,1360,0,1,3,0,0,0,2,0,0,0,0,1,1
1529,1529,0,1,1,0,0,0,3,0,0,0,0,1,0
121,121,0,1,1,0,0,0,1,0,0,0,0,0,0
2172,2172,0,2,0,0,1,0,3,0,0,0,0,1,0
4715,4715,0,1,1,0,0,0,4,0,0,0,0,0,0
3693,3693,0,1,1,0,1,0,2,0,0,0,0,0,0
3911,3911,0,2,0,0,0,0,5,0,0,0,0,0,0
2900,2900,0,3,1,5,0,1,1,0,0,0,0,1,0
3269,3269,0,1,0,0,0,0,3,0,0,0,0,1,0
6209,6209,0,1,2,1,0,0,6,0,0,0,0,0,0
2050,2050,0,1,0,0,0,0,10,0,0,0,0,1,0
3217,3217,0,1,0,0,0,0,8,0,0,0,0,1,0
5350,5350,0,1,1,0,0,1,1,0,0,0,0,1,1
3649,3649,0,1,1,0,0,0,4,0,0,0,0,0,0
4491,4491,1,1,2,0,0,0,3,0,0,0,0,1,0
4024,4024,1,2,1,5,0,0,5,0,0,0,0,0,0
2957,2957,0,1,0,0,0,0,2,0,0,0,0,0,0
3283,3283,0,1,0,0,0,0,4,0,0,0,0,0,0
3717,3717,1,1,1,4,0,0,7,0,0,0,0,1,0
3720,3720,0,1,0,0,0,0,3,0,0,0,0,1,0
6863,6863,0,2,1,5,1,0,4,0,0,0,0,1,0
3715,3715,0,1,1,0,0,0,2,0,0,0,0,1,0
3195,3195,0,1,3,0,1,1,7,0,0,0,0,1,1
5261,5261,0,1,1,0,0,0,3,0,0,0,0,1,1
2850,2850,0,1,0,0,0,1,5,0,0,0,0,1,1
223,223,0,1,1,0,0,0,5,0,0,0,0,0,0
6053,6053,0,1,1,0,0,0,2,0,0,0,0,0,0
327,327,1,1,1,0,0,1,6,0,0,0,0,0,0
3431,3431,0,1,3,0,0,0,5,0,0,0,0,1,0
5205,5205,0,1,0,0,0,1,5,0,0,0,0,0,0
3181,3181,1,1,0,0,0,1,5,0,0,0,0,0,0
298,298,0,1,2,0,0,0,3,0,0,0,0,0,0
5741,5741,1,1,1,5,0,1,2,0,0,0,0,0,0
1195,1195,0,0,1,0,0,1,10,0,0,0,0,1,0
1799,1799,0,1,0,0,0,0,6,0,0,0,0,1,0
157,157,0,1,1,0,0,0,5,0,0,0,0,0,0
6211,6211,0,1,2,1,0,1,1,0,0,0,0,0,0
983,983,0,2,0,0,1,1,8,0,0,0,0,1,0
122,122,1,1,3,1,0,1,2,0,0,0,0,0,0
3351,3351,0,1,0,0,0,1,3,0,0,0,0,1,0
2361,2361,0,2,0,0,2,1,10,0,0,0,0,1,0
4246,4246,1,1,1,0,0,1,3,0,0,0,0,0,0
4941,4941,0,1,0,0,0,1,8,0,0,0,0,0,0
726,726,1,1,3,0,0,1,10,0,0,0,0,0,0
2123,2123,0,1,1,0,0,0,8,0,0,0,0,0,0
2388,2388,0,2,0,6,0,0,7,0,0,0,0,1,0
1351,1351,0,2,0,1,0,1,1,0,0,0,0,1,1
4004,4004,0,2,1,5,0,1,1,1,0,0,0,0,0
1954,1954,1,1,0,1,0,1,4,0,0,0,0,0,0
3189,3189,0,2,1,1,0,1,1,0,0,0,0,0,0
4546,4546,1,2,1,1,0,1,1,0,0,0,0,0,0
1079,1079,0,3,0,5,0,0,1,0,0,0,0,1,0
3140,3140,0,1,1,0,0,1,2,0,0,0,0,1,0
787,787,0,1,0,0,0,1,6,0,0,0,0,1,0
737,737,0,1,0,0,0,1,3,0,0,0,0,0,0
3702,3702,0,1,0,0,1,0,9,0,0,0,0,0,0
1568,1568,0,1,0,0,0,0,5,0,0,0,0,1,1
861,861,0,2,2,1,0,1,1,0,0,0,0,1,0
4107,4107,0,1,1,0,0,1,7,0,0,0,0,1,1
5171,5171,0,1,0,0,0,0,8,0,0,0,0,0,0
3310,3310,0,3,1,1,0,1,1,0,0,0,0,0,0
6830,6830,0,1,0,0,0,1,2,0,0,0,0,0,0
2611,2611,0,2,0,1,0,1,1,0,0,0,0,1,1
4497,4497,0,1,0,0,0,0,6,0,0,0,0,0,0
521,521,0,1,0,0,0,0,5,0,0,0,0,0,0
6778,6778,1,1,1,4,0,1,8,0,0,0,0,1,1
296,296,0,2,3,2,0,0,2,0,0,0,0,1,0
533,533,0,1,0,0,0,0,1,0,0,0,0,0,0
3072,3072,0,1,2,2,0,1,2,0,0,0,0,0,0
4027,4027,0,1,2,5,0,1,1,0,0,0,0,0,0
3703,3703,0,1,1,0,0,1,2,0,0,0,0,1,0
3842,3842,0,2,0,4,0,1,1,0,0,0,0,0,0
5351,5351,0,1,1,0,0,0,5,0,0,0,0,0,0
3993,3993,0,1,0,0,0,0,7,0,0,0,0,0,0
1977,1977,0,2,1,0,0,0,1,0,0,0,0,0,0
4714,4714,1,1,2,1,0,0,2,0,0,0,0,0,0
4600,4600,0,1,0,0,0,0,5,0,0,0,0,1,1
2532,2532,0,1,1,4,0,1,4,0,0,0,0,0,0
1328,1328,0,2,3,1,0,0,1,0,0,0,0,1,0
3204,3204,0,0,0,0,0,0,5,0,0,0,0,1,0
4993,4993,0,1,1,0,1,0,8,0,0,0,0,1,0
6167,6167,0,1,0,0,0,0,10,0,0,0,0,1,0
2890,2890,1,1,0,0,0,0,3,0,0,0,0,0,0
3919,3919,0,1,2,0,0,0,5,0,0,0,0,1,0
6337,6337,1,0,1,0,0,1,6,0,0,0,0,1,0
2256,2256,0,1,2,0,0,0,3,0,0,0,0,0,0
947,947,0,1,1,0,0,0,6,0,0,0,0,0,0
2436,2436,0,2,1,0,0,1,2,0,0,0,0,0,0
3728,3728,0,1,1,0,0,1,1,0,0,0,0,0,0
455,455,0,1,2,0,0,0,10,0,0,0,0,0,0
1879,1879,0,2,0,0,0,1,3,4,0,0,0,0,0
169,169,0,2,1,5,0,0,1,0,0,0,0,0,0
5628,5628,1,2,1,0,0,0,1,0,0,0,0,1,0
841,841,0,1,0,0,0,0,3,0,0,0,0,0,0
891,891,0,1,0,0,1,0,9,0,0,0,0,1,1
1039,1039,0,1,1,0,0,1,8,0,0,0,0,0,0
5835,5835,1,1,1,0,0,0,6,0,0,0,0,1,0
5643,5643,0,2,0,0,0,1,1,0,0,0,0,0,0
6648,6648,1,1,2,0,0,0,2,0,0,0,0,0,0
5842,5842,0,3,0,5,1,0,2,0,0,0,0,1,0
3536,3536,1,2,0,4,0,0,2,0,0,0,0,1,0
2107,2107,0,2,0,0,0,0,4,0,0,0,0,0,0
31,31,0,2,1,0,0,0,1,0,0,0,0,0,0
3869,3869,0,1,1,0,1,0,9,0,0,0,0,1,0
4265,4265,0,1,2,0,0,1,2,0,0,0,0,1,0
3928,3928,1,1,0,0,0,0,10,0,0,0,0,0,0
4843,4843,0,1,2,0,0,0,2,0,0,0,0,0,0
5168,5168,0,1,0,0,0,0,7,0,0,0,0,1,1
1054,1054,1,1,1,0,0,0,7,0,0,0,0,0,0
6811,6811,0,2,0,0,0,0,7,0,0,0,0,0,0
2671,2671,0,1,0,0,0,1,7,0,0,0,0,1,1
2874,2874,0,1,1,0,0,1,7,0,0,0,0,1,0
4012,4012,0,2,2,0,1,0,6,0,0,0,0,0,0
369,369,0,1,0,0,2,0,9,0,0,0,0,1,0
475,475,0,1,0,0,0,0,7,0,0,0,0,1,1
6276,6276,1,2,0,0,0,0,6,0,0,0,0,0,0
915,915,0,1,0,0,1,0,7,0,0,0,0,1,0
5317,5317,1,2,0,0,0,0,9,0,0,0,0,1,0
4437,4437,0,1,0,1,1,0,5,0,0,0,0,1,0
2944,2944,0,2,1,1,0,1,1,0,0,0,0,0,0
6626,6626,0,2,1,0,0,0,1,0,0,0,0,1,1
1357,1357,0,2,1,5,0,1,3,0,0,0,0,1,1
4135,4135,0,2,0,0,0,0,5,0,0,0,0,0,0
243,243,1,1,2,1,0,1,2,0,0,0,0,0,0
1128,1128,1,1,1,0,0,0,5,0,0,0,0,1,0
4737,4737,0,2,1,1,1,0,3,0,0,0,0,0,0
6596,6596,1,1,0,0,0,0,6,0,0,0,0,0,0
688,688,0,1,1,0,0,1,2,0,0,0,0,0,0
3463,3463,0,1,1,0,0,0,6,0,0,0,0,1,0
466,466,0,1,1,0,0,1,9,0,0,0,0,1,1
5938,5938,0,1,0,0,2,0,7,0,0,0,0,1,0
4358,4358,0,2,2,0,0,0,2,0,0,0,0,1,0
634,634,1,1,0,0,0,0,3,0,0,0,0,0,0
5740,5740,1,1,0,0,1,0,7,0,0,0,0,1,0
209,209,0,1,3,0,0,1,1,0,0,0,0,1,0
6598,6598,0,2,2,1,0,1,1,0,0,0,0,0,0
2064,2064,1,0,3,0,0,1,5,0,0,0,0,1,0
6261,6261,0,1,0,0,0,1,5,0,0,0,0,0,0
5152,5152,1,1,0,0,0,0,6,0,0,0,0,1,1
4084,4084,0,1,0,0,0,0,6,0,0,0,0,1,0
214,214,0,1,3,0,0,0,4,0,0,0,0,1,0
4413,4413,0,1,0,0,0,1,4,0,0,0,0,1,0
314,314,0,1,1,4,0,1,3,0,0,0,0,1,1
718,718,1,1,0,0,0,0,5,0,0,0,0,0,0
4901,4901,1,2,1,5,0,1,6,0,0,0,0,1,0
5456,5456,0,1,2,0,1,0,5,0,0,0,0,0,0
5076,5076,0,1,0,0,0,1,8,0,0,0,0,1,0
6338,6338,0,2,1,0,0,1,7,0,0,0,0,1,1
2786,2786,1,1,0,0,0,0,5,0,0,0,0,0,0
245,245,1,1,1,0,0,0,5,0,0,0,0,1,0
5450,5450,0,1,3,0,0,0,6,0,0,0,0,0,0
4422,4422,1,2,1,0,0,1,1,0,0,0,0,0,0
5344,5344,0,1,0,1,0,0,2,0,0,0,0,0,0
3822,3822,0,1,1,0,0,0,1,0,0,0,0,1,0
1930,1930,0,1,0,1,1,0,7,0,0,0,0,0,0
428,428,0,1,1,4,0,1,1,0,0,0,0,0,0
227,227,0,1,1,0,0,0,8,0,0,0,0,1,0
1616,1616,0,0,1,0,0,0,5,0,0,0,0,1,0
4619,4619,0,1,0,0,0,1,6,0,0,0,0,1,0
3893,3893,0,1,0,0,0,1,3,0,0,0,0,1,0
3938,3938,1,1,1,0,0,0,3,0,0,0,0,1,0
5098,5098,0,1,0,0,2,0,8,0,0,1,0,1,0
5101,5101,1,1,0,0,0,1,5,0,0,0,0,0,0
5813,5813,0,2,0,1,0,0,2,0,0,0,0,0,0
2597,2597,0,1,1,0,0,1,8,0,0,0,0,1,0
495,495,0,1,1,0,0,0,2,0,0,0,0,0,0
4154,4154,0,0,0,0,0,0,10,0,0,0,0,1,0
1543,1543,0,2,0,2,1,0,7,0,0,0,0,1,1
889,889,1,1,2,0,0,1,2,0,0,0,0,1,0
231,231,0,2,1,0,0,1,1,0,0,0,0,0,0
462,462,0,1,3,0,0,0,6,0,0,0,0,0,0
536,536,1,1,0,1,0,1,3,0,0,0,0,0,0
2595,2595,0,1,0,0,0,0,3,0,0,0,0,1,0
2783,2783,0,1,1,0,0,0,9,0,0,0,0,0,0
6576,6576,1,1,0,0,0,1,7,0,0,0,0,1,0
3851,3851,0,1,0,0,0,1,7,0,0,0,0,0,0
5356,5356,0,1,0,0,0,0,4,0,0,0,0,1,0
6194,6194,0,1,0,0,0,0,2,0,0,0,0,1,0
4810,4810,0,2,0,0,0,0,1,0,0,0,0,0,0
4436,4436,0,1,0,0,1,0,10,0,0,0,0,1,0
1106,1106,0,1,0,0,0,0,2,0,0,0,0,1,0
6061,6061,0,2,0,0,0,1,7,0,0,0,0,0,0
1478,1478,0,1,0,0,0,1,4,0,0,0,0,1,0
5840,5840,0,1,0,0,0,0,7,0,0,0,0,0,0
4890,4890,0,3,1,2,0,1,1,0,0,0,0,1,0
3880,3880,1,1,1,0,0,1,6,0,0,0,0,0,0
5681,5681,0,2,1,5,0,1,1,0,0,0,0,1,1
5058,5058,0,0,0,0,0,0,7,0,0,0,0,1,1
2257,2257,0,3,1,0,0,0,4,0,0,0,0,0,0
2144,2144,0,1,0,0,0,1,6,0,0,0,0,0,0
1389,1389,1,1,1,0,0,0,6,0,0,0,0,0,0
1569,1569,0,1,2,0,0,1,3,0,0,0,0,0,0
5227,5227,0,1,1,0,1,0,8,0,0,0,0,1,0
6404,6404,0,1,0,0,0,0,1,0,0,0,0,1,0
4942,4942,0,2,0,0,1,1,1,0,0,0,0,1,0
4792,4792,0,2,0,0,0,0,1,0,0,0,0,1,0
106,106,0,2,0,0,1,0,9,0,0,0,0,1,0
5605,5605,0,1,3,0,0,0,8,0,0,0,0,1,1
