,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
42726,1,2,5,4,0,8,3,2,0,0,0,0,38,0
37171,2,3,11,9,2,11,0,4,1,0,0,2,38,0
43416,1,1,11,9,0,10,4,4,1,0,0,2,38,0
14344,2,3,10,16,6,9,1,4,1,4,0,1,38,1
24622,0,2,3,2,4,6,1,4,0,0,0,2,25,0
35902,2,4,9,13,2,9,0,4,1,0,0,1,38,0
31257,0,1,9,13,2,10,0,4,1,0,0,2,38,0
43531,1,2,11,9,2,6,0,4,1,0,0,2,38,0
346,1,2,11,9,2,3,0,4,1,0,0,2,38,1
8884,0,2,4,3,0,7,4,3,0,0,0,1,15,0
1038,2,2,11,9,2,11,0,4,1,0,0,1,38,0
34978,0,2,15,10,2,7,0,4,1,0,0,2,38,0
23657,0,2,11,9,4,7,1,4,1,0,0,2,32,0
31369,1,2,11,9,4,3,1,4,0,0,0,2,38,0
13896,1,4,0,6,2,3,0,4,1,0,0,2,38,0
35244,0,2,5,4,4,11,3,4,1,0,0,1,25,0
12393,0,2,0,6,4,5,3,4,1,0,0,0,38,0
16613,0,2,1,7,4,0,3,4,0,4,0,1,38,0
39395,2,2,15,10,2,5,0,4,1,0,0,2,38,0
18424,2,4,9,13,2,9,0,4,1,0,0,3,38,1
29720,0,4,11,9,4,4,4,4,1,0,0,2,38,0
26481,1,2,6,5,6,7,1,4,0,0,0,1,32,0
5744,1,2,15,10,4,3,1,4,1,0,0,3,38,0
3775,0,2,15,10,4,10,1,4,0,0,0,2,38,0
35812,0,5,12,14,2,9,5,4,0,4,0,1,38,1
6712,0,2,6,5,4,11,3,4,1,0,0,0,38,0
182,0,2,11,9,2,5,0,4,1,0,0,2,38,1
24215,1,2,15,10,2,2,0,4,1,0,0,2,38,1
15151,0,0,11,9,4,7,3,2,1,0,0,2,38,0
45214,0,2,12,14,4,12,1,1,1,0,0,0,35,0
24128,0,2,8,11,4,9,1,4,1,0,0,2,38,0
33539,0,2,9,13,2,11,0,4,1,0,0,2,38,1
35963,2,4,11,9,2,4,0,4,1,0,0,1,38,0
20543,1,2,11,9,2,2,0,4,1,0,0,0,38,0
18174,1,2,9,13,2,9,0,4,1,0,0,2,38,0
14140,1,2,15,10,4,2,1,4,1,0,0,2,38,0
1630,1,2,15,10,4,3,1,4,0,0,3,2,38,0
11635,1,2,9,13,0,11,2,2,1,0,0,2,38,0
14204,0,2,15,10,4,7,3,4,1,0,0,1,38,0
43074,0,2,15,10,4,13,1,4,0,0,0,2,38,0
22863,0,2,9,13,4,7,1,4,1,0,0,1,38,0
24620,0,2,15,10,4,0,2,1,1,0,0,0,32,0
25179,2,1,10,16,2,3,0,4,1,0,3,2,38,0
30812,0,2,11,9,4,7,1,4,1,0,0,2,38,0
26526,0,2,15,10,4,3,1,4,0,0,0,0,38,0
10272,1,5,11,9,0,10,4,4,1,0,0,2,38,0
31322,0,2,9,13,2,3,0,4,1,0,0,2,38,1
15170,0,2,11,9,4,2,1,4,1,0,0,2,38,0
21014,0,2,9,13,4,0,1,4,0,0,0,1,38,0
30849,1,4,11,9,2,3,0,4,1,0,0,2,38,0
30027,0,2,11,9,5,2,1,4,1,0,0,2,38,0
8606,1,5,12,14,4,9,1,4,0,0,0,2,38,0
31556,1,2,9,13,2,3,0,4,1,0,3,2,38,1
32462,0,2,6,5,4,7,4,4,1,0,0,1,25,0
8474,0,2,15,10,4,0,3,4,0,0,3,2,4,0
33091,0,3,9,13,4,9,1,4,1,0,0,2,38,1
34501,1,2,9,13,2,3,0,4,1,0,3,2,38,1
41095,0,2,11,9,5,7,4,2,0,0,0,2,38,0
44123,2,4,6,5,2,11,0,4,1,0,0,2,38,1
31656,0,2,0,6,0,6,1,4,1,0,0,2,38,0
18989,1,2,11,9,2,6,0,4,1,0,3,2,38,1
17394,2,2,8,11,6,0,4,4,0,0,0,0,38,0
16120,0,2,11,9,4,7,3,4,1,0,0,1,38,0
18115,1,2,9,13,2,9,0,4,1,0,0,3,38,1
43231,0,2,15,10,2,5,0,4,1,0,0,2,38,0
16616,1,2,15,10,2,11,0,4,1,0,0,2,38,0
453,0,2,11,9,2,5,0,0,1,0,0,2,38,0
25838,0,2,1,7,4,9,3,4,0,0,0,1,38,0
21657,0,2,11,9,0,11,3,4,0,0,0,2,38,0
7444,0,2,9,13,2,9,0,4,1,0,0,2,38,0
31817,0,2,15,10,4,0,2,4,1,0,0,2,25,0
896,0,2,11,9,2,7,5,2,0,0,0,2,38,0
3647,2,2,11,9,2,11,0,4,1,4,0,2,38,1
11302,0,2,15,10,0,0,2,4,0,4,0,2,38,0
20964,0,2,1,7,2,5,0,4,1,0,3,2,38,0
22977,1,4,11,9,2,4,0,4,1,0,0,2,38,1
34782,0,2,15,10,4,11,3,4,0,0,0,0,38,0
666,0,3,12,14,4,9,3,4,1,0,0,2,38,0
12981,0,2,9,13,4,9,1,4,0,0,0,2,38,0
11309,1,2,11,9,0,2,1,4,1,0,0,2,38,0
8684,1,3,11,9,4,9,4,4,0,0,0,1,38,0
19139,0,2,11,9,4,2,1,4,0,0,0,2,38,0
4153,0,2,15,10,4,7,3,4,0,0,0,1,38,0
17650,0,2,0,6,0,2,3,4,1,0,0,2,38,0
28632,0,2,11,9,4,2,1,4,1,0,0,2,38,0
5191,1,1,11,9,5,0,4,4,0,0,0,1,38,0
32001,1,2,11,9,0,11,1,4,1,0,0,3,38,0
35253,0,2,15,10,4,0,3,4,0,0,0,0,38,0
39249,0,2,11,9,4,11,2,4,1,0,0,2,38,0
37051,1,2,2,8,0,13,1,4,0,0,0,2,38,0
28158,0,2,9,13,2,3,0,4,1,0,0,2,38,1
6794,2,2,9,13,2,3,0,4,1,4,0,2,38,1
29742,0,2,1,7,4,11,3,4,1,0,0,1,38,0
4683,1,1,11,9,2,2,0,4,1,0,0,2,31,0
26088,1,2,9,13,2,4,0,4,1,0,0,3,38,0
4689,0,2,11,9,0,2,4,4,1,0,0,2,7,0
44970,0,2,9,13,4,9,3,2,0,0,0,2,38,0
22119,1,0,15,10,2,2,0,4,1,0,3,2,38,0
17679,1,4,11,9,2,11,5,4,0,0,0,1,38,0
4097,1,4,15,10,2,9,0,4,1,0,0,1,38,0
1050,0,2,9,13,4,3,1,4,1,0,0,2,38,0
36894,0,3,11,9,4,7,4,1,1,0,0,2,39,0
40444,1,2,10,16,2,9,0,4,1,0,3,2,38,1
19752,1,2,5,4,4,9,2,2,1,0,0,2,38,0
5265,0,2,11,9,4,5,3,4,0,0,0,2,38,0
32368,0,2,15,10,4,6,1,4,1,0,0,2,38,0
11065,1,2,11,9,0,3,4,4,0,0,0,2,38,0
26769,0,2,7,12,4,0,1,2,0,0,0,2,38,0
29024,1,3,7,12,2,11,0,4,1,4,0,2,38,1
18830,1,2,15,10,0,13,1,4,1,0,0,2,38,0
1990,0,2,12,14,4,3,1,4,1,0,0,2,38,0
17074,0,2,15,10,4,0,1,4,0,0,0,2,38,0
20682,0,2,11,9,4,13,1,4,1,0,0,3,38,0
23107,1,2,8,11,2,9,5,4,0,0,0,1,38,0
9655,0,2,11,9,4,5,3,4,1,0,0,2,38,0
33982,0,2,0,6,0,5,1,4,1,0,0,2,38,0
14426,1,2,11,9,5,5,4,0,1,0,0,2,38,0
18381,0,2,11,9,2,11,0,4,1,0,0,2,38,0
44553,0,2,7,12,4,13,3,4,1,0,0,3,38,0
5956,2,2,8,11,6,11,4,4,0,0,0,1,38,0
2919,1,2,12,14,2,3,0,4,1,0,3,3,38,1
3474,1,2,11,9,0,0,1,4,0,0,0,2,38,0
28013,2,2,11,9,6,7,1,4,1,0,0,0,38,0
32562,1,2,11,9,2,5,0,4,1,0,0,2,38,1
34437,0,2,11,9,2,7,0,4,1,0,0,2,12,0
45203,1,5,11,9,5,0,3,4,0,0,0,2,38,0
44710,0,2,11,9,2,6,0,4,1,0,3,2,38,1
2718,1,2,8,11,4,9,1,4,0,0,0,2,38,0
22122,0,0,9,13,2,9,0,4,1,4,0,2,38,0
13424,0,2,11,9,4,0,1,4,0,0,0,2,38,0
34210,0,2,8,11,4,4,3,4,1,0,0,2,38,0
32480,0,4,11,9,2,2,0,4,1,0,0,2,38,0
11232,0,2,5,4,5,6,4,2,0,0,0,2,38,0
34245,0,1,8,11,2,12,0,4,1,0,0,2,38,0
4176,0,2,11,9,4,4,1,4,1,0,0,2,38,0
12403,0,2,15,10,2,11,0,4,1,4,0,2,38,1
31316,0,2,7,12,4,0,1,4,0,0,0,2,38,0
12729,0,2,11,9,4,7,1,2,0,0,0,1,38,0
30673,1,2,9,13,4,11,1,4,1,4,0,2,38,1
7107,1,2,11,9,0,10,1,4,1,0,0,2,4,0
28949,1,2,15,10,0,0,4,4,0,0,0,1,38,0
3354,1,2,15,10,2,3,0,4,1,0,0,2,38,0
24880,0,2,0,6,2,2,0,4,1,0,0,2,38,0
44284,1,2,11,9,2,11,0,4,1,0,0,4,38,1
23705,1,2,11,9,2,5,0,4,1,0,0,2,38,0
29697,1,2,11,9,4,3,1,4,1,0,3,2,8,1
27234,1,2,11,9,4,0,2,4,0,0,0,1,38,0
26344,0,2,15,10,0,0,1,4,0,0,0,2,38,0
1878,1,2,8,11,2,2,0,4,1,0,0,2,38,0
31253,0,2,0,6,0,7,4,2,0,0,0,1,38,0
21412,0,2,2,8,4,7,1,4,1,0,0,1,38,0
21622,1,4,10,16,2,9,0,4,1,0,0,1,38,1
24268,1,2,9,13,2,9,0,4,1,0,0,3,38,1
43350,1,2,11,9,2,2,0,4,1,0,0,4,38,1
2782,0,2,8,11,4,5,1,4,1,0,0,2,38,0
11931,2,4,15,10,2,2,0,4,1,0,0,2,38,0
40374,1,2,8,11,0,12,1,4,0,0,0,1,38,0
658,0,2,11,9,2,2,0,4,1,0,0,2,38,1
34936,1,3,12,14,2,11,0,4,1,0,0,3,38,1
201,0,2,8,11,5,2,1,4,1,0,0,2,38,0
23521,0,2,15,10,2,7,5,4,0,0,0,0,38,0
20381,0,2,11,9,4,2,3,4,1,0,0,1,38,0
39111,0,2,0,6,4,2,1,4,1,0,0,2,38,0
42875,0,2,9,13,2,3,0,4,1,0,0,2,38,1
39829,1,2,7,12,2,11,0,4,1,4,0,2,38,1
16648,0,2,8,11,2,7,0,4,1,0,0,2,38,0
19349,0,2,7,12,4,0,1,4,0,0,0,2,38,0
10022,0,2,1,7,2,6,0,4,1,0,0,2,38,0
36378,0,1,7,12,2,2,0,2,1,4,0,2,38,1
25632,0,2,4,3,4,5,4,4,1,0,0,1,38,0
30253,1,2,9,13,2,3,0,4,1,0,0,3,38,1
1677,0,4,15,10,2,2,0,4,1,0,0,2,38,1
29751,0,2,9,13,4,0,3,4,0,0,0,2,38,0
4949,0,2,12,14,2,3,0,4,1,0,0,2,38,1
8977,0,2,8,11,0,12,4,4,0,0,0,2,38,0
34749,0,1,9,13,2,9,0,4,1,0,0,3,38,1
20405,0,2,11,9,4,5,1,4,1,0,0,2,38,0
23010,1,2,11,9,2,2,0,4,1,0,0,2,38,0
38448,0,2,9,13,4,0,1,4,0,0,0,2,38,0
36102,1,2,15,10,2,9,0,4,1,0,0,2,10,1
20327,1,2,11,9,5,0,4,4,0,0,0,2,38,0
42905,0,3,9,13,4,3,1,4,0,0,0,3,38,1
20294,1,1,12,14,2,9,0,4,1,0,0,1,38,0
13979,1,2,3,2,4,0,4,4,0,0,0,1,5,0
40445,0,2,7,12,4,6,3,4,1,0,0,2,38,0
36848,0,2,8,11,4,9,1,4,0,0,0,1,38,0
42256,0,2,11,9,4,6,1,4,1,0,0,2,38,0
23320,0,2,11,9,4,0,1,3,0,0,0,2,38,0
33341,0,2,15,10,4,3,1,4,0,0,0,2,38,0
39615,1,2,9,13,4,9,1,4,0,0,0,2,25,0
18143,0,2,12,14,4,3,1,4,1,0,0,2,38,1
11898,0,2,1,7,4,5,3,4,1,0,0,0,38,0
30191,0,5,9,13,4,9,3,4,1,0,0,2,38,0
22459,1,2,15,10,2,2,0,2,1,0,0,2,38,1
41018,0,2,15,10,4,11,2,4,1,0,0,3,38,0
13706,0,2,11,9,4,4,1,4,1,0,0,2,38,0
40878,1,2,15,10,0,6,4,2,0,0,0,2,38,0
29848,1,2,9,13,0,9,4,4,0,0,0,2,38,0
26245,1,2,5,4,2,6,5,4,0,0,0,2,16,0
6817,0,2,11,9,4,7,1,4,0,0,3,2,38,0
27621,1,2,11,9,2,0,5,4,0,0,0,2,38,0
22388,0,2,15,10,4,7,1,4,1,0,0,1,38,0
37086,0,2,12,14,2,11,0,4,1,0,0,2,38,0
35831,1,3,11,9,4,3,1,4,1,4,0,2,38,1
35870,0,2,1,7,2,2,0,4,1,0,0,2,38,0
24762,0,2,11,9,0,6,1,4,1,0,0,2,38,0
21416,1,4,0,6,3,13,1,4,1,0,0,4,38,0
10739,0,2,11,9,0,2,1,4,1,0,0,1,38,0
15600,0,2,1,7,4,7,3,4,1,0,0,2,38,0
2865,0,2,15,10,2,6,0,4,1,4,0,2,38,0
33226,1,2,8,11,6,9,1,4,0,0,0,2,38,0
4883,0,2,11,9,5,0,1,4,0,0,0,2,38,0
12633,0,2,7,12,0,0,4,2,0,0,0,2,38,0
22045,1,2,9,13,0,3,1,4,1,4,0,2,38,1
14828,1,1,9,13,2,9,0,4,1,0,0,2,38,1
3697,0,2,15,10,4,7,3,4,0,0,0,2,38,0
16020,0,2,15,10,4,12,1,4,0,0,0,1,38,0
34944,1,2,0,6,5,7,1,2,0,0,0,2,38,0
35063,0,2,15,10,4,0,1,4,1,0,0,2,38,0
20680,1,2,15,10,2,3,0,4,1,0,0,2,38,1
18940,0,2,9,13,4,9,1,4,0,0,0,3,27,0
40715,2,2,5,4,6,13,1,4,1,0,0,0,38,0
15143,1,2,8,11,2,9,0,4,1,0,0,2,38,0
40149,1,2,15,10,2,3,5,4,0,0,0,0,38,1
35661,0,2,1,7,0,5,1,4,0,0,0,2,38,0
43599,0,5,11,9,2,12,0,4,1,0,0,2,38,1
18500,0,4,11,9,2,4,0,4,1,0,0,1,38,0
44719,1,2,9,13,4,7,1,4,1,0,0,2,38,0
25907,0,2,9,13,2,11,0,4,1,0,3,2,38,1
35757,0,2,9,13,2,9,5,4,0,4,0,1,38,1
32741,2,5,9,13,2,9,0,4,1,0,0,2,38,0
25727,2,2,11,9,2,0,0,4,1,0,0,1,38,0
30215,2,2,4,3,5,7,2,4,0,0,0,1,4,0
32843,0,2,9,13,3,11,1,4,0,0,0,2,38,0
26631,0,2,9,13,2,9,0,4,1,0,0,2,38,0
27992,1,2,11,9,2,2,0,4,1,0,0,0,38,0
32942,1,1,12,14,2,9,0,4,1,0,0,2,38,1
33688,0,2,15,10,4,0,3,2,0,0,0,2,38,0
24411,0,2,11,9,4,7,1,4,0,0,0,1,38,0
19193,0,2,9,13,4,3,1,4,1,0,0,2,38,0
18753,1,3,11,9,2,3,0,4,1,4,0,3,11,0
29441,1,4,9,13,2,11,0,4,1,0,0,2,38,0
34824,0,2,11,9,4,13,3,4,1,0,0,2,38,0
24442,0,2,15,10,4,0,3,2,0,0,0,2,22,0
3665,1,2,15,10,2,0,5,4,0,4,0,2,38,1
33670,1,1,11,9,2,2,0,4,1,0,0,2,38,0
23718,2,2,15,10,2,3,5,4,0,4,0,1,38,0
22076,1,2,11,9,2,13,0,1,1,0,0,2,38,0
13993,0,4,0,6,4,11,3,4,0,0,0,2,38,0
38683,0,2,11,9,0,6,1,4,1,0,0,2,38,0
7009,1,3,15,10,2,3,5,4,0,0,0,1,38,0
32682,2,4,4,3,2,4,0,4,1,4,0,1,38,0
36819,1,2,11,9,0,7,1,1,1,0,0,2,2,0
17701,1,2,1,7,2,2,0,4,1,0,0,2,38,0
10731,0,2,8,11,2,3,0,4,1,0,0,2,38,0
5271,0,2,9,13,4,11,1,4,1,0,3,2,38,0
40929,0,2,11,9,2,13,0,4,1,0,0,2,38,0
24638,2,2,11,9,6,0,1,4,0,0,3,1,38,0
32343,2,1,12,14,6,9,1,4,0,0,0,2,38,0
21293,0,2,15,10,4,4,3,4,1,0,0,0,38,0
31129,2,2,8,11,2,0,5,4,0,0,0,2,38,0
35564,1,0,15,10,0,0,1,2,0,0,0,2,38,0
8247,0,2,15,10,0,7,4,4,0,0,0,1,38,0
32348,0,2,10,16,2,9,0,4,1,4,0,2,38,1
18289,1,2,11,9,2,2,0,4,1,0,0,2,38,1
14075,0,2,14,15,2,9,0,1,1,0,0,2,35,0
16719,1,5,12,14,4,9,1,4,1,0,0,1,38,0
7630,0,2,9,13,4,3,1,4,0,0,0,2,38,0
20562,0,2,11,9,0,7,1,4,0,0,0,1,38,0
30426,2,4,11,9,2,3,0,4,1,0,3,2,38,1
44985,1,1,11,9,2,10,0,4,1,0,0,2,38,1
3049,0,2,11,9,4,7,3,4,1,0,0,2,38,0
18352,0,2,11,9,4,9,1,4,0,0,0,2,38,0
35143,0,2,15,10,4,0,4,2,0,0,0,2,38,0
27957,0,2,11,9,2,13,0,4,1,0,0,2,38,0
45025,0,2,1,7,4,2,1,2,0,0,0,2,38,0
41327,0,2,11,9,2,2,0,4,1,0,0,2,38,0
14701,0,2,15,10,2,2,0,4,1,0,0,2,38,1
8418,1,4,11,9,2,4,0,4,1,0,0,1,25,0
12932,2,2,12,14,6,11,4,4,0,0,0,1,38,0
26643,2,4,5,4,2,4,0,4,1,0,0,3,38,1
23092,1,4,12,14,2,4,0,4,1,0,0,2,38,1
31331,0,2,11,9,5,7,1,2,0,0,0,2,38,0
32022,0,2,15,10,4,0,1,4,0,0,0,2,38,0
9342,1,2,9,13,2,3,0,4,1,4,0,3,38,1
2614,0,2,1,7,5,0,4,2,0,0,0,2,38,0
40991,0,2,15,10,4,13,2,4,1,0,0,2,38,0
6962,1,4,11,9,2,3,5,4,0,0,0,1,38,0
22611,0,2,11,9,4,2,4,4,0,0,0,1,38,0
9724,0,2,12,14,2,3,0,1,1,4,0,2,16,1
42604,0,2,15,10,4,7,3,1,1,0,0,0,38,0
24988,0,2,8,11,2,2,0,4,1,0,3,2,38,0
39225,0,2,14,15,2,9,0,4,1,0,0,2,38,1
3024,1,2,11,9,6,2,4,4,1,0,0,2,38,0
3792,0,2,11,9,4,6,3,2,1,0,0,2,38,0
11028,1,4,11,9,2,4,0,4,1,0,0,4,38,0
27533,1,2,11,9,6,9,4,4,0,0,0,1,38,0
34356,1,2,4,3,2,2,0,4,1,0,0,2,38,0
222,1,4,11,9,2,2,0,4,1,0,3,3,38,0
7319,0,2,11,9,2,0,0,4,1,0,0,2,38,1
22555,1,2,11,9,4,3,1,4,0,0,0,2,38,0
14303,0,2,11,9,4,6,3,4,1,0,0,2,38,0
7611,1,0,9,13,2,3,0,4,1,4,0,2,38,1
42732,0,5,9,13,4,9,4,2,0,0,0,2,38,0
18884,1,4,0,6,2,11,0,4,1,0,0,3,38,0
3122,0,2,8,11,0,7,1,4,0,0,0,0,38,0
23257,0,2,15,10,0,11,4,4,0,0,0,2,38,0
34761,0,2,15,10,4,7,3,4,0,0,0,1,38,0
430,0,2,8,11,2,7,0,4,1,0,0,2,38,0
42525,0,3,9,13,2,11,0,4,1,4,0,2,38,1
29214,1,3,10,16,2,9,0,4,1,4,0,3,38,1
21608,1,2,12,14,0,9,4,4,0,4,0,2,38,0
22980,0,4,8,11,4,0,1,4,0,4,0,2,38,0
41621,1,2,1,7,4,13,3,4,1,0,0,1,38,0
41896,0,2,15,10,0,3,1,4,0,0,0,2,38,0
12643,0,2,11,9,2,6,0,4,1,0,0,2,38,0
34409,0,2,0,6,2,2,0,4,1,0,0,2,25,0
26401,0,2,11,9,4,5,3,2,1,0,0,2,38,0
12291,0,2,10,16,2,9,0,4,1,0,0,2,38,1
11786,0,2,14,15,2,9,0,4,1,0,0,2,38,1
41221,0,5,15,10,2,10,0,4,1,0,0,2,38,0
32575,0,0,15,10,5,0,1,2,1,0,0,2,38,0
14585,1,2,11,9,2,13,0,4,1,0,0,2,38,0
11863,0,2,15,10,4,11,4,4,0,0,0,0,38,0
11298,0,4,11,9,4,5,1,4,1,0,0,1,38,0
29200,2,1,15,10,4,9,2,4,0,0,0,0,38,0
12517,1,2,11,9,5,7,1,4,0,4,0,2,38,0
44429,1,2,15,10,2,11,0,4,1,0,0,2,38,0
2266,0,2,15,10,4,0,3,4,0,0,0,2,38,0
18936,1,1,15,10,2,13,5,4,0,0,0,1,38,0
39945,1,3,11,9,0,2,1,4,1,0,0,3,31,0
23772,0,2,11,9,2,13,0,4,1,4,0,1,38,0
27087,0,2,9,13,2,6,0,4,1,0,0,2,38,0
38735,1,2,7,12,2,2,0,4,1,0,3,2,38,0
13879,0,2,7,12,4,6,1,4,0,0,0,2,38,0
34594,1,1,12,14,2,9,5,4,0,0,0,2,38,1
20080,0,5,15,10,4,9,3,4,1,0,0,1,38,0
39583,1,2,15,10,2,11,0,4,1,0,0,2,38,1
40054,0,2,1,7,4,5,3,4,1,0,0,0,38,0
43449,0,2,11,9,4,6,1,4,0,0,0,1,38,0
26806,1,4,15,10,4,4,3,4,1,0,0,3,38,0
134,0,2,11,9,2,11,0,4,1,0,0,2,38,1
15411,1,4,12,14,0,3,1,4,1,0,0,1,38,0
17638,1,4,15,10,2,4,0,4,1,0,0,2,38,0
11315,0,4,11,9,2,2,0,4,1,0,0,2,38,0
20951,0,3,11,9,4,4,3,4,1,0,0,3,38,0
16778,0,4,9,13,2,9,0,4,1,0,0,2,38,1
5920,0,4,6,5,4,7,3,2,1,0,0,1,38,0
42533,1,2,11,9,2,11,0,4,1,0,0,2,38,1
3584,1,5,9,13,4,9,1,4,1,0,0,2,38,0
28145,0,2,9,13,4,9,3,4,1,0,0,2,38,0
4789,0,2,11,9,4,7,1,4,1,0,0,1,38,0
6865,1,2,11,9,2,2,0,4,1,0,0,2,38,0
30541,1,2,11,9,0,11,1,4,1,0,0,2,38,0
6945,0,2,11,9,2,6,0,4,1,0,0,2,38,0
29571,0,2,9,13,2,9,0,4,1,0,0,2,8,1
37307,0,5,12,14,4,9,4,1,0,0,0,1,35,0
14724,0,2,2,8,4,2,3,4,1,0,0,1,38,0
24202,0,2,11,9,5,7,1,4,0,0,0,2,38,0
1725,0,2,11,9,4,5,3,4,1,0,0,1,38,0
26786,0,2,2,8,4,11,3,4,1,0,0,1,38,0
41649,0,2,6,5,2,5,0,4,1,0,0,2,38,0
14813,1,3,12,14,0,9,4,4,1,0,0,2,38,0
19713,0,4,11,9,2,11,5,4,0,4,0,2,38,1
19625,0,2,15,10,4,5,4,2,1,0,0,1,38,0
34338,0,2,15,10,4,11,3,4,1,0,0,0,38,0
7368,0,2,9,13,4,0,1,4,0,0,0,2,38,0
19207,1,2,5,4,2,6,5,2,0,0,0,1,38,0
36091,1,2,11,9,4,11,3,4,1,0,0,2,38,0
26406,1,2,4,3,2,8,5,2,0,0,0,0,13,0
23371,1,4,3,2,2,13,0,4,1,0,3,0,38,0
14645,2,2,11,9,2,9,0,4,1,4,0,2,38,1
29535,0,2,9,13,2,11,0,4,1,0,0,2,38,1
13088,0,2,10,16,2,9,0,4,1,0,0,2,38,1
29335,1,1,11,9,2,10,0,4,1,0,0,2,38,0
11462,0,3,15,10,0,3,1,4,0,0,0,2,38,0
38270,1,1,12,14,2,9,0,4,1,0,0,2,38,0
18551,1,1,0,6,2,10,0,4,1,0,0,2,38,0
27521,1,4,11,9,2,11,0,4,1,0,0,2,38,0
15396,1,2,9,13,0,3,1,4,1,0,3,2,38,1
35363,1,2,2,8,2,2,0,4,1,0,0,2,38,0
6372,0,5,8,11,4,0,3,4,1,0,0,0,38,0
27764,1,2,9,13,2,9,0,4,1,0,3,2,38,1
22030,0,4,15,10,2,11,0,4,1,4,0,1,38,1
21973,0,5,9,13,3,0,1,4,1,0,0,2,38,0
38299,0,2,11,9,4,0,1,4,1,0,0,2,38,0
7251,0,2,15,10,4,11,1,4,0,0,0,2,38,0
16091,1,2,9,13,2,9,0,1,1,0,0,2,23,0
21425,1,1,9,13,2,9,0,4,1,0,0,2,38,0
18077,0,5,7,12,2,2,0,4,1,0,0,2,38,0
27649,0,2,6,5,4,7,1,4,1,0,0,2,7,0
15003,1,4,11,9,2,11,0,4,1,0,0,1,38,0
40409,0,2,15,10,2,0,5,4,0,0,0,2,38,0
12086,0,2,7,12,4,3,1,4,0,4,0,2,38,0
38941,0,2,8,11,0,11,1,4,0,0,0,2,38,1
1074,1,2,11,9,0,0,4,4,0,0,0,2,38,0
15457,0,2,11,9,4,5,1,4,1,0,0,3,5,0
26587,1,2,11,9,0,7,4,2,0,0,0,2,38,0
21185,0,2,11,9,2,6,0,4,1,0,0,2,38,1
1179,1,5,15,10,0,0,1,4,0,0,0,2,38,0
4492,1,2,4,3,3,2,1,4,1,0,0,2,38,0
29309,0,2,11,9,4,7,4,4,1,0,0,2,38,0
1424,0,2,11,9,5,8,4,2,0,0,0,2,38,0
5352,0,1,11,9,2,10,0,4,1,0,0,2,38,1
33768,1,4,0,6,4,2,3,4,1,0,0,2,38,0
10142,1,1,9,13,2,9,0,4,1,0,0,2,38,1
9482,1,0,11,9,4,7,1,4,1,0,0,2,38,0
11970,0,2,12,14,4,3,3,4,0,4,0,3,38,1
23007,0,2,0,6,4,5,1,4,1,0,0,2,38,0
44279,1,2,15,10,2,4,0,4,1,0,0,2,38,0
26085,0,2,0,6,4,7,3,4,0,0,0,1,38,0
18460,0,2,15,10,2,5,0,4,1,0,0,2,38,0
10649,0,4,11,9,2,2,0,4,1,0,0,2,38,0
35080,0,2,8,11,4,0,3,1,0,0,0,2,29,0
8901,0,2,15,10,4,11,4,4,0,0,0,2,38,0
12945,0,2,11,9,2,11,0,4,1,0,0,3,38,0
2615,0,2,11,9,0,11,4,4,0,0,0,2,38,0
15917,1,1,13,1,2,7,0,4,1,0,0,2,38,0
7761,1,3,10,16,2,9,0,4,1,0,0,2,38,0
383,0,5,15,10,2,9,2,1,1,0,0,2,0,0
29868,1,1,11,9,2,4,0,4,1,0,0,2,38,0
8809,0,2,8,11,4,5,1,4,1,0,0,2,38,0
7056,1,2,15,10,2,7,2,4,1,0,0,1,38,0
5282,0,2,15,10,4,3,1,4,1,0,3,2,38,0
40809,2,2,6,5,2,7,0,4,1,0,0,1,38,0
26747,1,2,9,13,0,7,1,4,1,0,0,1,38,0
31168,0,2,15,10,4,9,3,0,0,0,0,0,38,0
33690,1,2,11,9,0,2,1,4,1,0,0,2,38,1
1904,0,1,11,9,3,11,3,2,0,0,0,2,38,0
23639,0,2,11,9,4,0,1,2,0,0,0,2,38,0
11964,1,5,12,14,4,2,1,4,1,0,0,4,38,0
28063,1,0,11,9,0,0,4,4,0,0,0,1,38,0
29124,0,2,15,10,4,2,3,4,1,0,0,2,38,0
1726,0,2,0,6,0,13,4,4,1,0,0,2,38,0
7402,0,2,15,10,4,5,3,2,1,0,0,2,38,0
17792,0,2,11,9,0,2,1,4,1,4,0,1,38,0
6139,0,0,15,10,2,10,0,4,1,0,0,3,38,0
34729,1,2,11,9,5,7,4,4,0,0,0,2,25,0
12088,0,2,15,10,4,3,2,4,1,0,3,2,38,0
26018,1,2,2,8,2,13,0,4,1,0,0,2,38,1
31746,0,2,9,13,4,3,1,4,1,4,0,2,38,1
12074,0,2,15,10,4,6,3,2,0,0,0,2,38,0
4932,1,2,15,10,2,11,3,4,0,0,0,2,38,0
12412,0,2,1,7,4,5,3,4,1,0,0,2,38,0
26761,0,2,11,9,2,13,0,4,1,0,0,2,38,1
41652,0,2,12,14,2,9,5,4,0,0,3,2,38,1
28216,0,2,11,9,2,11,0,4,1,0,0,2,38,0
40422,1,3,9,13,2,11,0,4,1,0,0,3,38,1
4271,0,2,11,9,4,13,1,4,1,0,0,2,38,0
35670,0,2,9,13,4,3,3,0,0,0,0,2,38,0
