,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
55681,2,2,844770,13,16,4,9,4,0,1,1,1,0,17,0
55682,0,2,362081,0,6,6,2,2,0,0,1,1,1,5,0
55683,0,5,1052579,6,6,1,12,5,4,1,1,1,1,10,1
55684,2,6,958037,3,4,0,4,1,2,1,1,1,1,36,0
55685,1,2,641801,9,10,4,8,1,3,1,1,1,0,21,1
55686,2,4,1427655,13,7,0,4,0,0,1,1,1,1,36,1
55687,2,0,740772,12,15,1,4,5,3,1,1,1,0,3,0
55688,2,2,43921,0,5,2,11,1,4,0,1,1,1,40,1
55689,1,4,1415397,10,8,5,13,0,1,1,1,1,0,37,1
55690,1,0,1292934,9,6,6,5,0,3,0,1,1,1,35,0
55691,2,4,958648,14,5,5,1,1,3,0,1,1,1,15,1
55692,1,1,848057,14,11,1,8,1,2,1,1,1,1,11,1
55693,0,2,1024434,7,16,2,4,5,3,0,1,1,0,6,0
55694,1,2,1109981,3,11,0,0,1,2,1,1,1,1,38,1
55695,2,6,978157,6,16,4,10,3,4,1,1,1,0,31,1
55696,1,3,162427,2,5,2,4,5,3,0,1,1,0,13,0
55697,2,5,1259989,5,10,3,10,5,2,1,1,1,1,39,0
55698,1,5,16381,3,7,3,12,0,2,0,1,1,1,20,0
55699,1,3,583727,14,12,4,7,5,0,1,1,1,1,33,0
55700,0,3,397258,1,16,1,4,2,4,0,1,1,0,39,0
55701,2,2,1362825,11,15,5,10,3,2,1,1,1,1,7,1
55702,0,5,1032359,9,3,6,13,5,1,0,1,1,0,21,0
55703,2,5,1174062,12,12,3,9,3,1,0,1,1,1,2,0
55704,0,1,1418595,3,1,5,3,2,1,0,1,1,1,25,0
55705,2,3,1014931,14,16,2,7,4,3,0,1,1,0,36,0
55706,2,5,1198972,12,3,3,0,5,4,0,1,1,0,33,1
55707,0,4,419478,4,4,6,6,0,3,1,1,1,0,23,0
55708,2,2,227770,10,7,2,9,4,2,0,1,1,0,4,1
55709,0,1,1187890,4,7,6,8,5,3,0,1,1,0,3,1
55710,2,4,137878,14,7,4,10,3,1,0,1,1,0,7,1
55711,1,1,195754,8,6,1,3,0,0,1,1,1,0,33,0
55712,0,1,1219720,8,16,2,11,5,3,0,1,1,0,30,1
55713,2,3,599929,12,2,6,9,4,1,0,1,1,0,1,1
55714,1,3,1054381,4,3,2,10,3,1,0,1,1,0,3,1
55715,1,1,366048,14,6,1,10,4,1,1,1,1,1,12,0
55716,0,6,588862,12,2,3,0,2,0,1,1,1,1,5,0
55717,0,5,921906,10,14,0,12,0,0,1,1,1,1,14,1
55718,2,2,89122,10,13,6,4,4,4,1,1,1,0,33,1
55719,2,0,525352,2,14,4,10,2,3,1,1,1,1,4,1
55720,2,0,587388,9,9,2,6,0,3,1,1,1,0,32,0
55721,2,1,25026,14,16,6,2,2,0,1,1,1,1,27,1
55722,1,0,266905,15,8,6,4,4,3,1,1,1,1,24,1
55723,2,3,688110,11,3,0,4,3,4,0,1,1,1,19,0
55724,0,4,447509,8,5,5,4,2,2,1,1,1,0,13,1
55725,1,3,1119188,0,8,3,6,0,2,1,1,1,0,4,1
55726,2,3,1412555,7,6,5,8,3,2,1,1,1,0,27,1
55727,0,5,234997,6,16,6,8,2,1,0,1,1,1,16,0
55728,0,4,859969,15,15,2,13,5,1,1,1,1,0,39,0
55729,1,3,893700,2,1,6,6,4,1,0,1,1,0,32,0
55730,2,0,1361579,11,11,0,7,3,1,1,1,1,1,25,0
55731,0,0,1396578,1,12,5,13,5,0,0,1,1,0,23,0
55732,1,1,1216794,10,11,4,2,3,4,1,1,1,0,2,1
55733,1,5,1032214,2,13,1,4,0,2,0,1,1,0,9,0
55734,0,3,1297571,10,13,1,8,0,1,0,1,1,0,15,1
55735,1,6,188671,14,8,5,3,4,0,1,1,1,1,28,1
55736,1,2,690584,12,2,4,7,2,3,1,1,1,0,15,0
55737,1,2,370836,5,14,5,1,2,4,1,1,1,0,18,1
55738,2,4,1247546,5,13,1,3,1,3,1,1,1,0,38,0
55739,1,2,1289990,0,14,6,3,5,0,0,1,1,0,28,1
55740,2,4,601468,9,12,1,8,4,4,1,1,1,0,32,0
55741,0,6,932012,11,12,6,9,1,0,0,1,1,1,34,1
55742,2,0,1189611,6,15,6,0,5,1,0,1,1,1,22,0
55743,0,0,845928,7,4,6,4,4,1,1,1,1,0,32,0
55744,0,6,1234042,14,8,5,7,3,1,1,1,1,1,27,1
55745,2,3,278785,9,10,3,0,2,1,1,1,1,1,12,0
55746,2,2,835357,2,3,5,6,3,4,1,1,1,1,30,1
55747,0,0,807889,15,5,6,1,5,4,1,1,1,0,32,1
55748,1,3,1141292,9,11,1,9,4,4,1,1,1,0,24,1
55749,2,4,574465,8,9,6,9,0,2,0,1,1,1,7,0
55750,1,3,799706,0,9,3,2,5,2,0,1,1,0,39,0
55751,1,1,293937,2,11,6,3,5,4,1,1,1,1,10,0
55752,0,3,1314880,6,7,2,10,2,4,0,1,1,1,34,1
55753,2,2,1217721,3,6,4,1,4,4,0,1,1,1,35,1
55754,2,0,923310,4,11,3,3,1,4,1,1,1,0,1,1
55755,2,2,1233779,3,2,6,2,3,3,0,1,1,0,24,1
55756,1,5,464840,1,4,6,5,2,4,0,1,1,1,12,0
55757,1,2,960835,4,10,0,10,4,4,0,1,1,0,18,0
55758,2,6,1210062,9,16,3,9,2,1,0,1,1,1,4,0
55759,2,6,1006816,3,3,4,5,3,3,1,1,1,0,1,0
55760,0,2,552729,9,13,2,3,4,1,0,1,1,0,11,0
55761,2,2,813411,13,13,0,4,3,3,0,1,1,0,17,1
55762,1,1,72308,3,8,1,11,2,0,0,1,1,0,30,1
55763,2,0,601730,13,6,3,1,0,1,1,1,1,0,10,0
55764,2,3,1222739,7,8,5,9,1,3,0,1,1,0,24,1
55765,2,2,415777,8,1,6,7,3,4,1,1,1,0,13,0
55766,2,0,1226702,6,8,0,0,3,0,0,1,1,1,15,0
55767,1,1,53517,5,11,1,5,4,0,1,1,1,1,22,1
55768,0,3,956498,11,12,2,0,2,3,0,1,1,0,10,1
55769,0,4,520459,5,10,0,2,3,2,0,1,1,1,27,0
55770,0,4,1437271,7,13,2,13,5,4,0,1,1,0,3,1
55771,1,0,1371975,15,14,4,10,1,0,0,1,1,0,15,0
55772,2,0,1060367,10,14,3,7,4,2,1,1,1,1,20,0
55773,0,2,811533,0,11,3,4,0,4,0,1,1,1,34,1
55774,2,5,1387878,11,14,5,3,0,3,1,1,1,1,4,1
55775,0,4,1233862,4,16,2,6,2,0,1,1,1,0,22,0
55776,2,1,635712,15,1,1,6,2,0,1,1,1,0,4,0
55777,2,2,1276827,0,12,3,10,5,3,0,1,1,1,18,1
55778,0,1,316662,9,11,3,4,4,2,0,1,1,1,2,1
55779,0,2,438063,7,7,1,6,1,3,1,1,1,0,12,0
55780,2,6,865339,14,15,6,13,3,0,1,1,1,1,19,0
55781,0,2,245803,10,9,5,3,2,4,0,1,1,1,33,1
55782,1,5,28687,9,9,1,8,4,2,0,1,1,0,24,1
55783,2,5,1084429,11,3,3,0,0,0,0,1,1,1,13,1
55784,1,5,680488,14,16,1,4,1,2,0,1,1,0,28,1
55785,2,1,923850,12,3,6,9,4,0,0,1,1,1,36,0
55786,0,0,920040,4,3,6,12,5,2,1,1,1,0,5,0
55787,1,6,260936,4,14,0,12,2,2,1,1,1,1,23,0
55788,1,3,641977,11,12,0,12,2,2,0,1,1,0,5,1
55789,1,3,395565,6,10,0,7,1,2,0,1,1,1,31,0
55790,2,1,789795,2,2,5,12,3,1,0,1,1,0,27,0
55791,2,2,1279073,5,6,4,9,0,0,1,1,1,1,16,0
55792,2,2,662000,15,15,0,2,1,3,0,1,1,1,32,0
55793,1,1,641110,13,3,6,3,5,0,0,1,1,1,10,1
55794,2,2,592912,15,4,2,9,1,4,1,1,1,0,9,0
55795,0,1,1136671,2,15,5,12,2,1,1,1,1,1,21,0
55796,2,4,939934,12,9,1,4,4,1,0,1,1,1,9,1
55797,0,0,1422275,15,10,5,11,2,3,1,1,1,1,21,1
55798,0,6,36075,12,8,5,12,4,0,0,1,1,0,39,1
55799,1,1,702457,11,11,1,7,4,3,1,1,1,0,34,1
55800,2,5,444642,6,8,4,11,0,4,0,1,1,1,28,1
55801,0,2,605898,5,10,2,12,1,3,1,1,1,1,15,0
55802,0,4,848895,7,14,4,5,2,2,1,1,1,1,23,1
55803,0,2,1175549,3,7,2,8,2,4,1,1,1,0,11,1
55804,1,4,850048,11,1,1,5,4,0,0,1,1,0,7,0
55805,2,1,640087,9,6,4,13,2,2,0,1,1,0,36,0
55806,2,1,565304,3,8,3,9,4,4,0,1,1,1,0,1
55807,1,4,747733,15,15,0,0,0,0,0,1,1,1,23,0
55808,1,1,319880,13,8,3,10,1,2,0,1,1,1,32,0
55809,2,6,1027621,2,7,3,11,0,3,1,1,1,0,9,1
55810,1,4,668347,1,7,4,11,2,3,1,1,1,1,29,1
55811,2,0,1371755,3,13,2,2,1,1,1,1,1,1,35,0
55812,2,1,1226473,14,11,4,6,5,2,0,1,1,1,10,0
55813,0,5,251270,15,7,0,4,0,2,0,1,1,1,1,1
55814,2,3,633365,1,6,1,10,3,2,0,1,1,1,5,0
55815,2,1,1019003,3,5,6,8,5,1,0,1,1,0,4,1
55816,2,3,774733,11,7,6,6,0,3,1,1,1,0,9,0
55817,0,1,1138266,3,2,4,4,1,1,1,1,1,1,26,1
55818,2,6,895430,10,5,4,10,2,1,1,1,1,1,2,0
55819,2,1,90315,10,3,5,2,2,4,1,1,1,1,37,1
55820,2,1,345401,15,5,0,7,4,3,0,1,1,0,0,1
55821,2,2,59840,5,5,1,5,0,4,1,1,1,0,20,1
55822,1,5,1170856,2,16,4,0,3,1,1,1,1,1,6,1
55823,2,0,507562,5,3,2,2,1,0,1,1,1,1,19,1
55824,2,5,852231,15,2,5,10,2,4,0,1,1,0,5,1
55825,2,3,352145,2,12,3,10,5,4,1,1,1,0,19,0
55826,1,5,203717,6,5,1,4,3,3,1,1,1,0,26,1
55827,0,6,812098,14,12,3,7,1,3,0,1,1,1,5,1
55828,0,0,610384,0,12,5,6,3,2,1,1,1,0,24,1
55829,1,5,336808,4,3,3,0,5,1,1,1,1,0,21,0
55830,2,1,553323,0,1,3,4,2,1,0,1,1,1,33,1
55831,1,2,1266479,14,5,2,1,3,2,0,1,1,0,22,0
55832,0,0,991691,5,4,3,11,0,2,0,1,1,0,14,0
55833,2,5,569607,2,8,2,9,4,0,0,1,1,1,7,1
55834,1,6,543319,0,6,4,10,3,1,0,1,1,0,30,0
55835,0,1,225265,3,3,3,8,3,3,1,1,1,1,1,0
55836,0,2,791366,1,8,0,13,4,3,0,1,1,0,25,1
55837,2,2,1002262,7,8,5,2,4,4,1,1,1,1,38,0
55838,2,4,476020,8,4,5,4,0,2,0,1,1,1,28,1
55839,0,2,1198157,4,7,2,9,5,4,0,1,1,1,38,1
55840,0,4,1319806,4,7,5,9,4,1,1,1,1,0,4,0
55841,1,5,557882,4,15,5,7,2,4,1,1,1,1,13,0
55842,1,6,683104,6,2,2,12,0,0,0,1,1,1,38,0
55843,0,1,337544,9,16,5,0,5,3,0,1,1,0,17,0
55844,1,4,1029344,11,14,6,7,3,3,1,1,1,1,15,1
55845,2,3,1446537,13,11,3,9,4,1,0,1,1,0,16,0
55846,2,3,604780,15,13,2,7,0,4,0,1,1,0,25,1
55847,2,2,88662,10,2,4,2,5,4,0,1,1,1,15,1
55848,2,5,323004,10,7,0,3,4,3,1,1,1,1,18,1
55849,2,5,1430162,1,14,5,11,0,0,1,1,1,0,23,0
55850,1,4,1328288,13,5,5,4,2,4,0,1,1,0,39,1
55851,2,0,179994,8,3,5,2,4,0,1,1,1,0,17,1
55852,0,4,544531,5,6,3,5,5,1,1,1,1,1,13,0
55853,2,5,671678,12,11,2,5,1,2,1,1,1,1,23,0
55854,0,2,446011,5,13,4,12,0,4,1,1,1,0,29,0
55855,2,1,695775,4,2,0,13,2,0,0,1,1,1,8,1
55856,0,1,665010,12,9,2,11,1,4,0,1,1,1,29,0
55857,2,6,1254042,3,5,2,9,0,3,1,1,1,1,34,0
55858,0,2,246453,14,12,3,5,5,2,0,1,1,0,20,0
55859,0,5,335547,0,7,1,1,3,2,0,1,1,0,15,0
55860,1,5,1459491,5,7,0,3,1,4,0,1,1,0,30,1
55861,1,5,543291,9,2,6,12,3,0,1,1,1,0,14,0
55862,2,0,836250,6,3,5,0,3,0,1,1,1,1,2,0
55863,0,5,1205590,1,16,5,12,4,2,0,1,1,0,25,1
55864,0,6,101380,4,10,5,0,5,4,1,1,1,1,33,0
55865,1,1,146805,10,4,2,4,3,2,1,1,1,0,10,1
55866,1,0,935596,10,14,2,9,4,4,1,1,1,1,33,0
55867,1,3,751478,7,1,0,5,1,1,0,1,1,0,11,0
55868,0,0,506050,0,13,6,9,1,3,1,1,1,0,30,0
55869,2,0,708115,0,7,4,2,0,3,1,1,1,1,18,0
55870,1,0,1314284,10,4,1,7,0,3,1,1,1,1,33,1
55871,2,6,590480,12,3,1,2,1,3,0,1,1,0,4,1
55872,1,3,939880,8,15,5,0,3,1,1,1,1,1,17,1
55873,0,1,834893,5,16,2,3,0,3,1,1,1,0,3,1
55874,0,5,1097100,12,13,5,8,3,2,1,1,1,0,6,0
55875,1,0,448172,12,8,6,4,4,3,0,1,1,1,13,1
55876,0,3,82157,13,10,3,10,3,1,0,1,1,1,9,1
55877,1,3,978415,0,4,6,7,5,1,1,1,1,0,14,1
55878,0,2,1418248,4,3,3,7,1,4,1,1,1,0,1,0
55879,2,6,599840,5,10,6,6,5,1,1,1,1,1,18,1
55880,2,2,550839,3,7,3,13,0,3,0,1,1,1,18,0
55881,2,5,394496,4,7,0,2,5,2,1,1,1,0,15,1
55882,2,3,1056689,5,15,6,12,4,0,1,1,1,1,8,1
55883,2,0,233394,6,10,6,11,5,0,0,1,1,1,6,0
55884,0,1,120013,4,16,0,9,5,1,0,1,1,1,38,1
55885,0,2,17380,15,9,3,4,0,0,1,1,1,0,7,1
55886,0,0,1222010,6,14,3,2,4,3,0,1,1,1,1,1
55887,2,1,758854,0,5,5,2,0,3,0,1,1,1,24,1
55888,1,4,376481,10,11,2,0,4,4,1,1,1,1,8,1
55889,1,3,1321297,8,3,5,9,1,3,1,1,1,0,14,0
55890,2,4,896505,0,10,6,9,2,3,1,1,1,0,32,0
55891,1,0,886291,1,5,5,13,0,0,1,1,1,0,21,0
55892,1,4,824803,11,7,3,10,1,3,1,1,1,0,4,0
55893,2,0,376904,9,1,0,3,3,3,1,1,1,0,29,0
55894,1,5,21259,9,9,2,12,5,1,1,1,1,1,39,1
55895,1,2,489589,13,2,4,6,0,1,1,1,1,0,39,1
55896,2,1,155594,3,6,2,5,0,1,0,1,1,0,33,0
55897,1,5,177409,0,5,6,6,5,0,0,1,1,0,23,0
55898,0,0,1258741,15,16,0,9,5,0,0,1,1,0,2,0
55899,2,0,557055,8,10,5,13,0,0,0,1,1,0,10,1
55900,1,0,197187,14,1,5,8,1,3,1,1,1,0,17,0
55901,2,3,66336,3,8,6,10,3,4,1,1,1,0,25,0
55902,2,4,1349175,5,6,3,10,5,0,0,1,1,1,12,0
55903,2,1,77357,14,12,3,11,2,0,1,1,1,0,1,1
55904,0,1,163417,14,12,1,12,5,3,0,1,1,1,16,0
55905,2,4,901525,9,15,5,10,1,3,0,1,1,1,22,0
55906,1,4,133143,9,7,5,13,5,3,1,1,1,0,32,0
55907,1,4,896607,5,9,0,0,4,2,0,1,1,0,38,0
55908,2,5,613359,12,13,4,5,3,2,1,1,1,1,31,1
55909,1,2,616602,15,7,1,4,2,1,0,1,1,0,13,1
55910,2,0,362862,9,6,6,9,0,2,1,1,1,0,11,1
55911,2,6,1064934,7,1,3,8,4,0,1,1,1,1,28,0
55912,1,5,1467553,6,4,6,12,5,1,1,1,1,1,40,1
55913,2,3,1313921,4,5,0,7,3,1,1,1,1,0,16,1
55914,2,5,98706,15,10,1,13,2,0,0,1,1,1,0,1
55915,2,6,480180,8,6,1,7,2,3,0,1,1,1,35,0
55916,2,4,1328066,3,1,1,7,0,2,1,1,1,1,24,1
55917,0,3,440088,4,11,5,11,4,2,0,1,1,1,21,0
55918,1,6,819842,6,11,4,9,4,1,1,1,1,0,40,0
55919,2,0,487837,0,14,4,10,1,4,0,1,1,0,8,1
55920,1,3,551819,2,9,5,13,1,2,1,1,1,0,5,1
55921,2,4,1265132,9,8,0,6,4,0,1,1,1,0,23,1
55922,2,1,278989,14,2,0,0,4,3,1,1,1,1,12,0
55923,2,5,329425,14,12,0,2,5,3,0,1,1,1,23,0
55924,0,2,1201715,13,6,3,5,4,1,1,1,1,1,38,0
55925,1,0,72465,9,2,6,8,2,0,0,1,1,0,9,0
55926,1,0,691584,3,8,4,13,3,3,0,1,1,1,14,1
55927,2,1,420498,15,1,4,6,2,0,1,1,1,0,23,0
55928,2,6,408793,8,16,6,7,2,4,0,1,1,0,6,0
55929,1,0,1029646,8,13,6,6,3,0,1,1,1,0,35,0
55930,0,2,1197463,15,16,4,6,4,3,1,1,1,1,15,0
55931,2,2,701430,1,6,4,4,4,1,0,1,1,1,28,0
55932,2,6,1140909,11,9,2,12,1,2,1,1,1,0,32,0
55933,2,2,1037894,7,16,4,12,1,3,0,1,1,1,30,0
55934,1,6,553361,12,12,4,1,0,4,0,1,1,1,24,0
55935,1,2,988409,14,7,6,0,3,3,0,1,1,0,19,0
55936,2,1,560943,13,12,5,6,3,4,1,1,1,0,2,0
55937,2,4,89685,4,10,1,11,1,2,1,1,1,0,18,1
55938,2,5,1481782,1,7,6,7,4,1,0,1,1,1,18,0
55939,2,0,95681,9,4,6,10,0,0,0,1,1,1,28,1
55940,0,5,1050582,0,1,5,3,3,1,1,1,1,1,26,0
55941,0,1,169369,14,5,5,2,4,2,0,1,1,0,16,1
55942,0,3,755518,3,9,2,5,1,4,1,1,1,1,6,1
55943,1,2,363325,1,7,3,4,3,0,1,1,1,0,36,1
55944,2,6,214169,6,12,4,13,4,0,1,1,1,0,3,0
55945,0,0,1131892,9,11,6,13,3,4,0,1,1,0,10,0
55946,2,3,19411,2,4,4,5,0,4,0,1,1,0,3,0
55947,2,4,871910,1,7,4,7,1,1,0,1,1,1,39,0
55948,1,6,1035412,1,5,5,13,0,4,0,1,1,0,28,1
55949,1,2,259042,4,15,1,3,2,1,1,1,1,1,17,0
55950,0,3,792434,3,6,6,1,5,2,0,1,1,0,1,1
55951,2,6,921794,8,4,6,9,3,2,0,1,1,0,40,1
55952,2,2,248483,5,11,6,8,0,1,0,1,1,0,17,1
55953,1,0,952429,14,1,0,3,2,1,1,1,1,0,1,1
55954,0,3,1135830,4,4,0,4,1,0,0,1,1,0,40,0
55955,2,3,42238,11,3,1,5,1,1,0,1,1,1,10,1
55956,0,3,425878,12,16,2,2,0,0,0,1,1,1,16,0
55957,1,1,187590,15,14,6,5,1,1,0,1,1,0,25,0
55958,2,4,1450044,4,2,2,4,4,3,0,1,1,1,6,1
55959,2,2,669595,9,2,4,5,5,0,1,1,1,1,29,1
55960,0,1,224895,0,8,2,10,1,4,1,1,1,1,30,0
55961,2,6,328069,15,5,1,11,3,0,0,1,1,1,22,1
55962,2,2,668699,2,13,3,3,2,0,1,1,1,0,17,0
55963,1,3,173233,11,5,5,5,4,4,0,1,1,1,17,1
55964,2,1,1326684,13,9,1,11,2,0,1,1,1,0,5,0
55965,2,5,412705,11,12,5,9,0,4,0,1,1,1,33,0
55966,0,3,924083,4,12,4,3,1,2,0,1,1,1,3,1
55967,2,6,1331242,9,11,6,2,4,4,1,1,1,0,19,1
55968,2,2,930368,5,4,2,5,1,2,1,1,1,0,17,0
55969,2,3,576410,12,1,1,10,5,4,0,1,1,0,17,0
55970,1,3,1180505,13,11,3,0,2,4,1,1,1,0,7,1
55971,0,4,446087,6,16,3,1,0,2,1,1,1,1,31,1
55972,1,4,786357,1,2,4,2,5,3,0,1,1,1,31,0
55973,1,0,1280264,0,2,5,7,5,2,1,1,1,1,32,0
55974,2,1,1391150,2,16,5,5,4,1,1,1,1,0,9,1
55975,2,2,617981,11,14,5,4,0,1,0,1,1,0,38,1
55976,1,1,687614,10,14,5,4,4,4,0,1,1,0,22,0
55977,2,1,424660,13,8,0,1,5,0,1,1,1,1,8,0
55978,1,1,541578,1,2,6,13,2,2,0,1,1,0,31,0
55979,2,1,1204986,10,16,0,6,4,2,0,1,1,0,5,0
55980,0,2,207878,6,4,3,3,1,3,0,1,1,1,7,0
55981,1,1,335491,2,15,3,3,1,4,0,1,1,0,6,1
55982,0,5,1216812,9,8,4,10,4,4,1,1,1,1,15,0
55983,2,6,1127348,6,9,4,8,5,0,0,1,1,0,35,0
55984,2,0,1146746,4,4,6,12,0,3,1,1,1,1,11,1
55985,2,0,168609,6,10,2,13,1,0,1,1,1,1,17,1
55986,1,4,1136198,3,10,6,3,1,0,1,1,1,1,38,1
55987,2,1,522339,14,14,0,4,1,1,0,1,1,1,30,1
55988,2,3,716896,1,16,1,5,0,2,0,1,1,0,27,1
55989,0,5,1478976,3,14,4,11,1,2,1,1,1,0,36,0
55990,2,2,955206,10,16,3,11,2,3,1,1,1,0,11,0
55991,1,0,766609,4,1,6,3,2,0,0,1,1,1,36,1
55992,0,2,1383969,13,9,4,5,2,3,1,1,1,1,10,0
55993,2,2,955879,0,8,4,10,1,0,1,1,1,1,19,1
55994,2,3,164247,7,13,1,8,0,4,1,1,1,1,31,1
55995,2,5,1007904,5,9,4,11,4,3,0,1,1,1,29,1
55996,1,5,1000834,3,5,2,2,2,0,1,1,1,0,29,0
55997,0,3,1199694,4,16,0,13,1,4,1,1,1,0,40,1
55998,1,1,552946,10,7,4,1,0,1,1,1,1,1,24,1
55999,2,0,619537,4,5,1,10,2,2,1,1,1,1,36,1
56000,2,6,345610,4,5,1,8,0,0,0,1,1,1,0,1
56001,2,4,806509,7,6,1,1,3,3,1,1,1,1,15,1
56002,1,6,60664,4,1,0,9,5,0,0,1,1,1,23,1
56003,2,5,322594,0,14,6,1,5,4,1,1,1,0,34,1
56004,2,2,920995,5,9,2,6,2,2,1,1,1,0,27,0
56005,1,5,1125634,14,8,5,6,1,2,1,1,1,1,4,1
56006,2,1,309604,6,10,5,8,0,4,1,1,1,1,22,0
56007,1,3,768278,3,2,6,11,0,0,0,1,1,1,23,0
56008,1,3,1371374,11,12,3,11,0,3,1,1,1,1,40,1
56009,2,3,1372835,14,14,4,6,3,4,1,1,1,0,6,1
56010,2,5,1387463,14,10,0,8,0,1,1,1,1,1,11,1
56011,2,4,1203152,10,14,5,10,1,2,1,1,1,0,6,0
56012,0,2,335632,0,11,5,0,0,0,0,1,1,1,13,1
56013,0,4,462489,2,9,2,10,2,0,1,1,1,0,36,0
56014,1,2,353165,3,3,0,5,4,2,1,1,1,0,24,1
56015,2,2,55560,8,14,4,13,2,1,0,1,1,1,11,1
56016,1,6,620991,11,14,5,12,1,4,1,1,1,1,19,0
56017,0,6,1203507,15,15,3,7,2,0,0,1,1,1,4,1
56018,2,1,252147,0,1,6,1,0,0,1,1,1,1,35,0
56019,2,1,1133152,9,5,5,4,2,0,0,1,1,0,2,0
56020,2,5,1243816,7,5,4,1,4,0,1,1,1,1,32,1
56021,2,2,1361708,9,9,0,0,5,2,0,1,1,0,9,1
56022,2,3,821861,4,12,0,9,1,1,0,1,1,0,28,1
56023,2,4,611336,0,11,6,10,5,2,1,1,1,1,17,1
56024,1,2,198739,15,6,3,9,5,4,1,1,1,0,5,1
56025,1,0,454316,2,6,4,12,1,2,0,1,1,1,7,0
56026,1,3,106488,10,6,6,6,5,2,1,1,1,1,5,1
56027,2,0,1025248,5,7,0,11,1,3,0,1,1,1,19,0
56028,2,5,218027,0,2,2,12,3,0,0,1,1,0,6,1
56029,2,5,1130363,0,10,2,8,2,1,0,1,1,1,17,1
56030,2,2,823733,11,15,0,2,4,0,1,1,1,0,5,1
56031,2,1,1296035,13,11,5,2,4,4,1,1,1,0,16,1
56032,1,0,194498,0,3,0,3,0,1,0,1,1,0,39,0
56033,2,5,149805,8,2,6,9,1,0,1,1,1,0,10,1
56034,2,1,785849,8,6,0,1,5,1,1,1,1,1,11,0
56035,2,3,412442,2,16,2,3,2,1,1,1,1,0,7,0
56036,0,3,1344625,8,7,5,3,3,0,0,1,1,0,4,1
56037,0,0,655680,6,13,6,9,5,0,0,1,1,1,27,1
56038,2,0,16741,8,3,2,8,3,0,1,1,1,1,15,1
56039,2,5,470693,7,6,0,10,3,0,1,1,1,1,19,1
56040,1,3,1016763,6,15,3,9,1,1,1,1,1,1,36,1
56041,2,4,194488,13,6,1,4,3,1,0,1,1,1,37,1
56042,0,0,1110041,14,10,6,6,2,3,0,1,1,0,32,0
56043,2,0,1431042,1,14,0,5,2,3,1,1,1,0,21,0
56044,2,6,452770,14,15,0,10,1,2,1,1,1,1,25,0
56045,1,3,505964,3,10,2,1,1,0,0,1,1,1,22,1
56046,2,2,906149,13,10,1,6,4,2,1,1,1,1,28,1
56047,1,6,1431921,8,3,3,13,4,0,1,1,1,0,12,1
56048,2,5,1211797,12,10,0,6,5,0,0,1,1,1,4,0
56049,2,2,301159,14,6,0,10,5,4,1,1,1,1,2,1
56050,2,6,371631,9,14,3,3,1,0,1,1,1,1,32,0
56051,1,2,1351923,2,8,6,5,4,2,1,1,1,0,26,0
56052,2,6,816595,15,14,1,4,0,3,0,1,1,1,11,1
56053,0,2,36999,3,16,0,8,5,3,1,1,1,0,9,1
56054,2,4,1304939,6,15,5,3,0,2,0,1,1,0,36,0
56055,2,1,489378,8,15,4,8,3,3,0,1,1,0,25,0
56056,2,5,1213064,3,5,6,8,1,3,0,1,1,1,35,1
56057,0,6,249771,14,7,3,6,1,2,0,1,1,1,33,0
56058,0,4,1241222,9,11,6,3,4,3,0,1,1,1,12,1
56059,1,2,408100,1,2,4,13,4,4,1,1,1,1,22,0
56060,2,0,112353,6,12,3,10,0,3,0,1,1,1,36,1
56061,2,4,1278853,9,2,0,1,5,3,0,1,1,1,8,1
56062,2,4,1340980,4,7,0,2,5,0,0,1,1,1,4,0
56063,0,5,1174737,3,15,3,0,1,1,0,1,1,0,11,1
56064,2,4,1450003,13,14,2,13,1,4,1,1,1,1,37,0
56065,1,4,106366,2,2,4,6,1,3,1,1,1,1,3,0
56066,0,3,1249485,11,8,1,2,1,0,0,1,1,1,32,1
56067,0,0,406911,12,2,2,6,0,4,0,1,1,0,0,1
56068,2,5,1159785,10,5,3,1,0,1,0,1,1,0,18,1
56069,2,0,1024390,11,15,4,4,4,1,1,1,1,1,27,1
56070,2,6,1221282,9,12,2,6,4,2,1,1,1,0,24,1
56071,2,2,135203,13,3,5,3,5,0,0,1,1,0,34,1
56072,1,6,779434,8,12,0,2,5,2,0,1,1,1,12,0
56073,0,6,809823,13,4,1,2,1,0,1,1,1,0,12,0
56074,2,2,160687,2,3,0,8,3,0,0,1,1,1,33,0
56075,2,6,699009,14,8,1,11,2,1,0,1,1,0,24,0
56076,1,5,424569,2,4,6,0,5,3,1,1,1,1,12,1
56077,2,4,1350273,1,12,4,12,4,3,1,1,1,1,11,0
56078,0,3,366778,11,10,2,9,4,4,0,1,1,1,17,1
56079,2,4,1275078,4,4,3,3,0,0,0,1,1,0,23,0
56080,2,5,284083,11,10,1,5,4,0,0,1,1,1,23,0
56081,2,3,1050001,12,15,1,7,3,3,1,1,1,1,31,1
56082,1,5,752533,8,12,3,10,2,4,0,1,1,1,33,1
56083,1,0,139232,12,15,4,4,5,1,0,1,1,1,10,0
56084,2,0,678326,9,14,3,3,5,4,1,1,1,1,2,1
56085,1,3,318966,7,6,4,6,4,4,1,1,1,0,26,1
