,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
34463,1,2,244172,11,9,2,5,0,4,1,0,0,0,38,0
34464,0,2,231972,1,7,4,0,3,4,0,0,0,0,38,0
34465,1,2,412296,11,9,2,2,0,4,1,0,0,0,25,1
34466,1,2,30497,8,11,2,12,0,4,1,0,0,0,38,0
34467,2,4,189216,11,9,0,13,1,4,1,0,0,1,38,0
34468,1,2,268292,11,9,2,2,0,4,1,0,0,0,38,0
34469,1,2,69306,15,10,0,2,4,4,0,0,0,0,38,0
34470,2,5,111224,9,13,0,6,1,2,1,0,0,0,38,0
34471,0,5,309348,15,10,4,0,1,4,0,0,0,0,38,0
34472,0,2,210781,15,10,4,0,3,4,0,0,0,0,38,0
34473,1,2,286750,1,7,5,6,1,2,1,0,0,0,38,0
34474,1,4,321274,9,13,2,4,0,4,1,0,0,1,38,0
34475,0,2,192936,11,9,0,0,4,4,0,0,0,0,38,0
34476,2,2,72743,11,9,3,0,1,4,0,0,0,1,38,0
34477,1,2,187861,11,9,5,13,4,4,0,0,0,0,38,0
34478,1,2,179579,11,9,2,13,0,4,1,0,0,0,38,0
34479,0,2,663394,11,9,2,4,0,2,1,0,0,0,38,0
34480,0,2,302422,15,10,4,6,3,4,1,0,0,0,38,0
34481,1,1,37353,12,14,2,3,0,4,1,0,0,0,38,1
34482,0,4,109609,15,10,5,2,1,4,1,0,0,0,38,0
34483,1,2,184402,11,9,0,7,1,4,1,0,0,0,38,0
34484,0,2,224640,15,10,4,0,3,4,0,0,0,0,38,0
34485,0,2,405526,11,9,4,5,3,4,1,0,0,0,38,0
34486,1,2,36385,12,14,4,9,1,4,1,0,1,1,38,0
34487,0,2,147884,11,9,4,0,3,4,0,0,0,0,38,0
34488,0,2,164231,1,7,5,9,3,4,1,0,0,0,38,0
34489,0,2,383306,9,13,4,11,1,4,1,0,0,0,38,0
34490,0,2,417668,11,9,4,5,3,4,1,0,0,0,38,0
34491,0,2,161007,11,9,4,6,3,4,1,0,0,0,38,0
34492,2,5,99823,15,10,2,10,0,4,1,0,0,0,38,0
34493,0,2,37379,9,13,4,12,1,4,0,0,0,1,38,0
34494,0,2,148645,11,9,4,6,3,4,0,0,0,0,38,0
34495,1,2,180477,12,14,4,9,1,4,1,0,0,1,38,1
34496,0,2,123147,15,10,4,12,1,4,0,1,0,0,38,0
34497,0,2,111415,9,13,2,3,0,4,1,0,0,0,38,1
34498,1,1,107327,8,11,0,9,4,4,0,0,0,0,38,0
34499,2,1,146565,7,12,0,7,1,4,0,1,0,0,38,0
34500,1,2,267556,11,9,2,2,0,4,1,1,0,0,38,0
34501,1,2,284871,9,13,2,3,0,4,1,0,1,0,38,1
34502,0,2,194690,6,5,4,7,3,4,1,0,0,1,25,0
34503,1,0,145983,15,10,2,12,5,4,0,0,0,0,38,0
34504,2,2,163998,11,9,2,11,0,4,1,1,0,0,38,1
34505,1,2,128478,11,9,2,13,0,4,1,0,0,1,38,0
34506,0,2,250647,15,10,4,0,2,4,1,0,0,0,26,0
34507,2,2,226949,11,9,0,0,4,4,0,0,0,0,38,0
34508,1,2,157901,1,7,2,7,0,0,1,0,0,0,38,0
34509,2,4,33863,11,9,2,4,0,4,1,0,0,1,38,1
34510,1,1,40444,12,14,4,9,1,4,1,0,0,1,38,0
34511,2,2,54373,15,10,2,11,0,4,1,0,0,0,38,0
34512,0,2,52753,11,9,4,2,1,4,1,0,1,0,38,0
34513,0,4,104423,15,10,2,3,2,4,1,1,0,0,38,1
34514,1,1,305714,11,9,4,7,4,2,0,0,0,1,38,0
34515,1,1,167440,11,9,2,13,0,4,1,0,0,0,38,0
34516,2,2,291529,0,6,6,6,1,4,1,0,0,1,38,0
34517,1,2,243380,15,10,2,0,0,4,1,0,0,0,38,0
34518,0,2,38619,1,7,4,6,1,4,1,0,0,0,38,0
34519,1,2,230684,9,13,2,9,0,4,1,1,0,0,38,0
34520,1,2,132601,15,10,2,3,0,4,1,0,0,0,38,0
34521,1,2,193285,11,9,2,7,5,2,0,1,0,0,38,0
34522,2,2,279156,11,9,2,3,0,4,1,1,0,0,38,1
34523,0,2,339372,15,10,4,11,1,4,1,0,0,0,38,0
34524,2,2,101265,15,10,0,0,4,4,0,0,0,0,38,0
34525,0,2,117789,9,13,4,9,1,4,0,0,0,1,38,0
34526,1,2,312667,6,5,2,2,0,4,1,0,0,0,38,0
34527,1,4,255503,1,7,0,3,1,4,1,0,0,1,38,0
34528,0,2,221955,6,5,4,5,2,4,1,0,0,0,25,0
34529,0,2,139190,11,9,4,2,3,4,1,0,0,1,38,0
34530,1,2,185556,12,14,2,9,0,4,1,0,1,0,38,1
34531,2,0,84278,9,13,2,3,0,4,1,0,0,0,38,1
34532,1,2,114580,11,9,2,3,5,4,0,0,0,0,38,1
34533,1,2,185405,11,9,2,0,0,4,1,0,0,1,38,1
34534,1,4,199539,11,9,2,13,0,4,1,0,0,1,38,0
34535,0,2,346480,11,9,4,0,1,4,0,0,0,1,38,0
34536,2,1,349431,11,9,2,2,0,4,1,1,0,0,38,1
34537,1,2,219619,11,9,4,11,2,4,1,0,0,0,38,0
34538,0,1,127491,11,9,5,0,1,4,0,1,0,0,38,0
34539,0,4,253899,9,13,0,11,1,4,1,0,0,0,38,0
34540,1,2,155232,9,13,0,10,1,2,1,0,0,1,38,1
34541,1,2,182437,9,13,4,9,1,4,1,0,0,0,38,1
34542,0,2,530454,11,9,4,7,1,4,0,0,0,1,38,0
34543,1,2,101430,1,7,0,5,4,2,0,0,0,0,38,0
34544,1,1,358668,10,16,2,9,0,4,1,0,0,0,38,1
34545,1,2,90668,0,6,4,7,1,4,0,0,0,0,38,0
34546,1,2,126141,9,13,2,3,0,4,1,0,0,0,38,1
34547,1,2,238355,4,3,2,4,0,4,1,0,0,0,25,0
34548,0,2,194031,15,10,4,7,3,4,0,0,0,0,38,0
34549,0,2,117833,9,13,4,9,1,4,0,0,1,0,38,0
34550,1,2,249686,14,15,5,9,1,4,1,0,0,1,38,1
34551,1,4,219591,15,10,2,2,0,4,1,0,0,0,38,0
34552,0,2,221757,11,9,2,6,0,4,1,0,0,0,38,0
34553,0,2,80625,9,13,4,3,1,4,1,0,0,0,38,0
34554,2,2,185407,9,13,2,3,0,4,1,0,0,1,38,1
34555,1,2,163110,9,13,2,2,0,4,1,0,0,0,38,1
34556,0,2,159187,9,13,2,9,0,4,1,0,1,1,38,1
34557,0,2,100462,8,11,4,3,3,4,0,1,0,1,38,0
34558,0,2,192936,9,13,4,9,1,4,0,0,0,0,38,0
34559,0,2,145011,15,10,4,2,3,4,1,0,0,0,38,0
34560,2,3,181196,15,10,2,3,0,4,1,0,0,0,38,1
34561,1,4,37778,12,14,2,4,0,4,1,0,0,1,38,0
34562,0,2,60288,12,14,4,11,3,4,0,0,0,0,38,0
34563,2,4,84231,15,10,2,7,0,4,1,0,0,0,38,0
34564,0,2,52028,3,2,2,7,3,1,0,0,0,0,39,0
34565,2,2,318763,15,10,0,2,4,4,1,0,0,0,38,0
34566,0,2,168138,9,13,2,10,0,4,1,0,0,0,38,1
34567,1,2,113530,9,13,2,3,0,4,1,0,0,0,38,0
34568,0,2,321896,11,9,4,7,1,4,1,0,0,0,38,0
34569,1,2,145791,8,11,0,12,4,4,0,0,0,0,38,0
34570,1,2,131425,9,13,2,2,0,4,1,0,0,0,38,0
34571,2,2,145214,15,10,0,0,4,4,0,1,0,0,38,0
34572,2,1,142166,11,9,2,2,0,4,1,0,0,1,38,0
34573,0,2,494784,11,9,4,11,2,2,0,0,0,0,38,0
34574,1,4,172479,11,9,2,4,0,4,1,1,0,1,38,1
34575,1,2,184655,1,7,0,13,1,4,1,0,0,1,38,0
34576,1,1,26669,15,10,0,3,1,4,0,0,0,0,38,0
34577,1,2,191479,15,10,0,3,3,2,0,0,0,0,38,0
34578,2,5,111795,9,13,2,2,0,4,1,0,0,0,38,1
34579,1,2,242564,5,4,4,5,1,2,1,0,1,0,38,0
34580,1,2,364657,15,10,2,3,0,4,1,0,0,1,10,1
34581,1,4,436107,7,12,2,13,0,4,1,0,0,1,38,0
34582,1,2,272476,7,12,2,7,5,4,0,0,0,0,38,1
34583,1,0,47310,15,10,0,3,4,2,0,0,0,0,38,1
34584,0,2,283796,2,8,4,6,2,4,1,0,0,0,25,0
34585,0,2,161092,15,10,4,0,3,4,1,0,0,0,38,0
34586,0,1,265230,9,13,4,9,1,2,0,0,0,0,38,0
34587,2,0,61885,9,13,4,13,1,2,1,0,1,1,38,0
34588,1,2,150471,7,12,0,7,1,4,0,0,0,0,38,0
34589,0,2,183041,1,7,4,5,3,4,1,0,0,0,38,0
34590,1,2,176673,11,9,4,6,1,2,0,0,0,0,38,0
34591,1,0,235891,7,12,4,0,1,4,1,0,0,0,3,0
34592,1,2,163287,11,9,2,9,0,4,1,1,0,0,38,1
34593,0,2,164040,11,9,2,7,0,4,1,0,0,0,38,0
34594,1,1,324561,12,14,2,9,5,4,0,0,0,0,38,1
34595,1,2,99127,7,12,2,13,0,4,1,0,0,0,38,0
34596,1,2,334999,11,9,2,11,0,4,1,0,0,0,38,0
34597,0,2,543477,15,10,4,0,3,2,0,0,0,0,38,0
34598,1,2,65876,11,9,2,2,0,4,1,0,0,0,38,0
34599,2,1,105866,9,13,2,10,0,2,1,0,0,0,38,0
34600,0,2,214858,11,9,2,7,3,4,1,0,0,0,38,0
34601,1,2,154076,15,10,2,5,0,4,1,0,0,0,38,1
34602,2,2,280307,9,13,2,3,0,4,1,0,0,0,4,0
34603,0,2,97723,11,9,4,6,3,4,1,0,0,0,38,0
34604,0,2,233499,15,10,2,13,0,4,1,0,0,0,38,1
34605,2,1,259612,11,9,2,10,0,4,1,0,0,0,38,0
34606,0,2,236977,11,9,5,2,3,4,1,0,0,0,25,0
34607,1,2,347814,7,12,4,7,3,4,0,0,0,1,38,0
34608,1,1,197495,9,13,0,9,4,2,0,0,0,0,38,0
34609,0,2,227594,2,8,4,6,3,4,0,0,0,0,38,0
34610,2,2,165441,5,4,0,6,4,4,0,0,0,0,38,0
34611,2,2,167552,3,2,2,2,0,2,1,0,0,0,13,1
34612,0,2,396722,15,10,4,11,1,4,0,0,0,0,38,0
34613,0,0,146538,11,9,4,0,3,4,1,0,0,0,38,0
34614,0,2,51973,9,13,4,9,3,4,0,0,0,0,38,0
34615,1,2,144778,11,9,2,2,0,4,1,0,0,0,38,0
34616,1,2,169672,15,10,2,2,0,4,1,0,0,0,38,0
34617,0,2,240137,4,3,4,5,1,4,1,0,0,1,25,0
34618,2,5,103179,10,16,2,3,0,4,1,0,1,1,38,1
34619,0,2,172050,1,7,4,5,3,4,1,0,0,0,38,0
34620,1,2,178976,11,9,4,0,4,4,0,0,0,0,38,0
34621,1,2,176185,2,8,0,2,1,4,1,0,1,0,38,0
34622,1,0,172571,15,10,0,0,1,4,1,0,0,0,38,1
34623,2,4,226735,11,9,2,7,0,2,1,0,0,0,38,0
34624,1,2,148015,11,9,4,6,1,2,0,0,0,1,38,0
34625,1,2,199529,15,10,5,12,1,0,1,0,1,0,38,0
34626,2,1,35001,5,4,2,0,0,4,1,1,0,0,38,0
34627,0,2,88126,9,13,4,3,3,4,1,0,0,0,38,0
34628,1,2,226296,11,9,2,7,0,4,1,0,0,0,38,1
34629,0,2,452452,0,6,4,8,3,2,0,0,0,0,38,0
34630,0,2,378546,11,9,4,2,3,4,1,0,0,0,38,0
34631,2,0,186087,11,9,0,12,4,4,1,0,0,0,38,0
34632,1,2,27856,15,10,4,0,1,4,0,0,0,0,38,0
34633,2,4,234859,15,10,2,7,0,4,1,0,0,0,38,0
34634,0,2,71733,15,10,5,7,4,4,0,0,0,0,38,0
34635,0,2,207473,15,10,2,13,0,4,1,0,0,0,7,0
34636,2,2,179291,15,10,2,9,0,2,1,0,0,1,13,1
34637,0,2,209286,15,10,2,2,0,4,1,0,0,0,38,0
34638,0,2,122889,12,14,2,9,0,1,1,0,0,1,18,1
34639,1,2,112358,15,10,4,7,1,4,1,0,0,0,38,0
34640,1,2,176341,9,13,4,12,4,1,0,0,0,0,18,0
34641,2,2,247276,5,4,6,7,1,3,0,0,0,0,38,0
34642,1,2,276087,8,11,2,9,0,4,1,0,0,0,38,1
34643,2,2,257557,5,4,2,13,0,2,1,1,0,0,38,0
34644,2,3,106395,11,9,2,7,0,4,1,0,0,0,38,1
34645,2,2,167138,11,9,0,3,1,4,0,0,0,0,38,0
34646,1,2,213887,15,10,2,2,0,4,1,0,0,0,38,0
34647,0,2,185647,15,10,2,2,0,4,1,0,0,0,38,0
34648,0,2,143360,11,9,4,6,3,4,0,0,0,0,38,0
34649,1,4,176862,15,10,2,2,0,4,1,0,0,0,38,0
34650,1,0,97614,15,10,4,3,1,4,1,0,0,0,38,0
34651,2,2,196763,7,12,4,3,1,4,0,0,0,1,38,0
34652,1,2,306183,11,9,4,0,4,4,0,0,0,0,38,0
34653,1,4,343061,5,4,2,4,0,4,1,1,0,0,4,0
34654,1,2,348521,15,10,2,4,0,4,1,0,1,1,38,1
34655,2,2,195835,5,4,0,13,1,4,1,0,0,0,38,0
34656,0,2,106273,15,10,4,11,3,4,0,0,0,0,38,0
34657,1,2,222756,15,10,2,6,0,4,1,0,0,0,38,1
34658,2,3,110610,0,6,2,4,0,4,1,0,0,1,38,0
34659,1,2,247286,15,10,0,11,4,4,0,0,0,0,38,0
34660,0,2,219042,0,6,4,6,4,4,1,0,0,0,38,0
34661,1,2,224566,7,12,4,9,1,4,1,0,1,0,38,0
34662,2,2,204751,15,10,2,2,0,4,1,0,0,0,38,1
34663,2,2,113398,11,9,4,7,2,4,1,0,0,0,38,0
34664,2,2,258579,15,10,2,13,0,4,1,1,0,0,38,1
34665,1,2,162424,11,9,2,2,0,4,1,0,0,0,38,0
34666,0,2,263005,12,14,2,3,0,4,1,0,0,0,10,0
34667,1,3,26502,9,13,0,9,4,4,1,1,0,0,38,0
34668,1,2,369131,7,12,2,11,0,4,1,0,0,1,38,1
34669,1,1,114859,15,10,2,13,0,4,1,0,0,0,38,0
34670,1,2,405309,11,9,2,3,0,4,1,0,0,0,38,0
34671,1,1,323627,15,10,4,3,1,4,0,0,0,0,38,0
34672,1,2,106698,7,12,0,13,4,4,0,0,0,0,38,0
34673,1,2,51506,2,8,2,13,0,4,1,0,0,0,38,0
34674,1,2,117251,11,9,6,0,1,4,0,0,0,0,38,0
34675,0,2,106705,11,9,4,5,3,2,1,0,0,0,38,0
34676,0,2,217296,8,11,2,0,5,4,0,0,0,0,38,0
34677,2,2,34788,15,10,2,11,0,4,1,0,1,0,38,1
34678,1,2,143368,11,9,0,4,1,2,1,0,0,0,38,0
34679,2,1,86600,11,9,2,7,0,2,1,0,0,0,38,0
34680,2,5,117017,15,10,5,11,1,4,1,0,0,0,38,0
34681,1,2,55720,9,13,2,9,0,4,1,0,0,0,38,1
34682,1,5,481096,4,3,4,6,3,4,0,0,0,0,38,0
34683,1,2,186145,15,10,2,11,5,4,0,0,0,0,38,1
34684,1,4,96524,9,13,2,11,0,4,1,0,0,0,38,1
34685,0,1,187397,15,10,4,10,4,3,1,1,0,0,38,0
34686,2,2,181153,11,9,2,11,0,4,1,0,0,0,38,0
34687,0,1,375170,15,10,4,0,3,2,0,0,0,0,38,0
34688,1,2,360743,15,10,2,2,0,2,1,0,0,0,38,0
34689,0,4,420054,11,9,2,2,0,4,1,0,0,0,21,0
34690,1,2,137681,15,10,2,7,0,4,1,0,0,0,38,0
34691,1,2,28419,14,15,2,9,0,4,1,1,0,1,38,1
34692,1,2,101214,9,13,0,11,4,4,1,0,0,0,38,1
34693,1,1,213019,12,14,4,9,1,4,0,0,0,0,38,1
34694,1,2,207540,10,16,5,3,4,4,1,0,0,0,38,1
34695,2,2,145333,9,13,0,11,1,4,1,0,0,1,38,0
34696,1,2,107306,9,13,2,3,0,4,1,0,0,0,38,1
34697,0,2,195327,11,9,4,11,3,4,1,0,0,0,38,0
34698,0,2,175465,0,6,4,7,3,4,0,0,0,0,38,0
34699,0,2,197905,15,10,2,7,0,4,1,0,0,0,38,0
34700,2,3,118119,15,10,2,3,0,4,1,1,0,1,38,1
34701,1,2,172571,9,13,2,9,0,4,1,0,0,1,38,0
34702,0,2,25051,0,6,4,7,3,4,1,0,0,0,38,0
34703,0,2,210714,11,9,2,13,0,4,1,0,0,1,38,1
34704,0,2,183083,15,10,4,6,1,4,0,0,0,0,38,0
34705,2,2,99185,9,13,2,3,0,4,1,0,0,1,38,1
34706,1,2,283921,15,10,2,2,0,4,1,0,0,0,38,0
34707,1,1,396467,7,12,2,3,0,2,1,0,0,1,38,1
34708,1,2,158680,12,14,2,3,0,4,1,0,0,1,38,1
34709,0,2,202091,11,9,2,0,5,4,0,0,0,0,38,0
34710,0,2,285127,11,9,4,5,1,2,0,0,0,0,38,0
34711,2,2,218630,11,9,2,6,0,4,1,0,0,0,38,1
34712,1,3,99309,11,9,2,3,0,4,1,0,0,0,38,1
34713,0,2,165505,15,10,4,11,3,4,0,0,0,0,38,0
34714,0,2,122272,9,13,4,0,3,4,0,0,0,0,38,0
34715,2,2,147707,11,9,2,3,0,4,1,1,0,1,38,1
34716,1,0,44257,9,13,3,3,1,4,1,0,0,1,38,1
34717,2,3,194995,15,10,2,3,0,4,1,0,0,0,38,1
34718,1,5,345969,9,13,2,3,0,4,1,0,0,0,38,1
34719,0,2,31842,9,13,4,3,3,4,1,0,0,0,38,0
34720,0,2,143582,11,9,2,0,5,1,0,0,0,0,39,0
34721,1,2,161438,11,9,2,3,0,4,1,0,0,1,38,1
34722,0,2,317019,15,10,4,7,1,4,0,0,0,0,38,0
34723,1,4,158451,15,10,0,7,1,4,0,0,0,0,38,0
34724,2,2,225883,15,10,6,11,4,4,0,0,0,0,38,0
34725,1,4,176319,11,9,2,11,3,4,0,1,0,0,38,1
34726,2,3,258883,9,13,2,9,0,4,1,0,0,1,38,1
34727,2,2,26966,15,10,6,0,1,4,0,0,0,0,38,0
34728,2,2,35411,11,9,6,6,1,4,0,0,0,0,38,0
34729,1,2,190885,11,9,5,7,4,4,0,0,0,0,25,0
34730,1,2,182162,11,9,2,0,5,4,0,0,0,0,38,0
34731,0,2,352640,11,9,4,0,3,4,0,0,0,0,38,0
34732,2,4,213945,11,9,2,2,0,4,1,0,0,1,38,0
34733,2,4,135102,11,9,2,13,0,4,1,0,0,1,38,0
34734,1,4,102583,9,13,4,11,1,4,1,0,0,0,38,0
34735,2,2,225612,9,13,6,11,1,4,1,0,0,0,38,1
34736,1,2,241802,11,9,2,7,5,3,0,0,0,0,38,0
34737,1,2,347434,6,5,2,5,0,4,1,0,0,0,25,0
34738,1,2,305259,7,12,0,3,1,4,0,0,0,0,38,0
34739,0,2,140830,11,9,4,7,3,4,0,0,0,0,38,0
34740,1,2,291568,11,9,2,4,0,3,1,0,0,0,38,0
34741,1,2,203067,14,15,2,9,0,4,1,0,0,0,38,1
34742,1,4,155106,6,5,2,2,0,4,1,0,0,0,38,1
34743,2,1,100226,9,13,2,0,5,4,0,0,0,0,38,1
34744,1,2,63503,9,13,2,3,0,4,1,0,0,0,38,1
34745,2,2,95929,6,5,0,7,1,4,1,0,0,0,38,0
34746,0,2,187618,11,9,2,3,0,4,1,0,0,1,38,0
34747,2,4,92178,1,7,2,7,0,4,1,0,0,0,38,0
34748,1,2,220362,8,11,2,13,0,4,1,0,0,1,38,1
34749,1,1,209900,9,13,2,9,0,4,1,0,0,1,38,1
34750,1,2,272376,7,12,4,0,1,4,0,0,0,0,38,0
34751,1,4,173854,9,13,0,9,2,4,1,0,0,0,38,1
34752,1,2,278924,11,9,0,11,1,4,1,0,0,0,38,0
34753,2,2,324568,1,7,2,2,0,4,1,0,0,0,38,0
34754,2,3,124963,12,14,2,11,0,4,1,0,0,0,38,1
34755,0,2,211299,8,11,4,11,1,2,1,0,0,0,38,0
34756,1,2,192791,11,9,2,6,0,4,1,0,0,0,38,0
34757,2,2,182862,11,9,4,13,1,4,1,1,0,0,38,1
34758,0,2,46868,12,14,4,12,1,4,0,0,0,0,38,0
34759,2,1,31365,9,13,6,9,1,4,0,0,0,0,38,1
34760,1,2,148171,8,11,2,2,0,4,1,1,0,0,38,1
34761,0,2,142647,15,10,4,7,3,4,0,0,0,0,38,0
34762,2,2,116230,5,4,2,2,0,4,1,0,0,0,38,0
34763,0,2,495982,15,10,4,0,3,4,1,0,0,0,38,0
34764,0,2,334026,1,7,4,2,3,4,1,0,0,0,38,0
34765,1,2,268571,15,10,2,7,0,4,1,0,0,0,38,0
34766,1,2,213813,15,10,0,12,4,4,0,0,0,0,38,0
34767,0,2,241667,12,14,4,9,1,4,0,0,0,0,38,0
34768,1,2,160920,15,10,2,11,0,4,1,0,0,0,38,0
34769,1,2,107265,11,9,2,13,0,4,1,0,0,1,38,1
34770,0,2,129460,0,6,6,0,4,4,0,0,1,0,38,0
34771,0,2,167424,15,10,4,7,3,4,0,0,0,0,38,0
34772,1,2,270079,5,4,2,2,0,4,1,0,0,0,38,0
34773,0,2,325923,15,10,4,12,3,4,1,0,0,0,38,0
34774,0,2,194905,15,10,4,7,3,4,0,0,0,0,38,0
34775,1,1,183486,9,13,2,9,5,4,0,0,0,1,38,1
34776,1,0,153066,12,14,2,9,0,4,1,0,0,0,38,1
34777,2,3,56248,9,13,2,4,0,4,1,0,1,1,38,1
34778,2,2,105252,11,9,2,12,0,4,1,0,0,0,38,1
34779,1,4,168195,14,15,2,9,0,4,1,0,1,0,38,1
34780,1,2,167735,1,7,4,2,3,4,1,1,0,0,38,0
34781,1,2,146310,6,5,2,6,0,4,1,0,0,0,38,0
34782,0,2,256504,15,10,4,11,3,4,0,0,0,0,38,0
34783,0,2,121425,1,7,4,0,3,4,0,0,0,0,38,0
34784,1,2,146440,15,10,2,2,0,4,1,0,1,0,38,0
34785,2,4,98829,9,13,2,9,0,4,1,0,0,1,38,0
34786,1,3,239321,9,13,2,11,0,4,1,0,0,0,38,1
34787,2,3,134768,12,14,2,11,0,4,1,0,0,0,38,0
34788,1,2,556902,11,9,0,7,1,2,1,0,0,0,38,0
34789,0,2,47907,9,13,4,0,1,4,0,0,0,0,38,0
34790,0,2,114357,11,9,4,12,3,4,1,0,0,1,38,0
34791,0,2,189462,12,14,4,9,1,4,0,0,1,0,38,0
34792,1,2,90646,8,11,0,0,4,4,0,0,0,0,38,0
34793,0,2,232914,9,13,2,0,5,2,0,0,0,0,38,0
34794,0,2,192201,15,10,4,3,1,2,0,0,0,0,38,0
34795,0,2,27776,11,9,2,7,0,4,1,0,0,0,38,0
34796,0,2,137476,9,13,2,9,5,4,0,0,0,0,38,1
34797,0,2,100734,9,13,2,9,5,4,0,0,0,0,38,0
34798,1,2,111746,11,9,5,2,1,4,1,0,0,0,31,0
34799,1,2,184833,0,6,5,2,4,4,0,0,0,0,38,0
34800,0,2,414721,1,7,4,7,3,2,1,0,1,0,38,0
34801,0,2,151780,8,11,4,11,1,2,0,0,0,0,38,0
34802,1,5,203628,9,13,2,9,0,4,1,0,0,0,38,1
34803,0,2,137363,2,8,4,7,3,4,0,0,0,0,38,0
34804,1,2,172307,6,5,2,2,0,4,1,0,0,0,38,0
34805,0,2,273403,8,11,4,7,1,4,0,0,0,1,38,0
34806,1,5,37931,11,9,2,10,0,4,1,0,0,0,38,1
34807,2,2,97030,15,10,0,7,1,4,0,0,0,0,38,0
34808,0,2,54608,15,10,2,6,0,4,1,0,0,0,38,0
34809,0,2,108542,15,10,2,0,0,4,1,0,0,0,38,1
34810,0,2,253814,9,13,2,12,5,4,0,0,0,0,38,1
34811,1,2,421412,11,9,2,6,0,4,1,0,0,0,38,1
34812,1,2,207140,11,9,0,0,1,4,0,0,0,0,38,0
34813,0,2,138153,15,10,4,0,3,4,0,0,0,0,38,0
34814,0,2,46987,11,9,4,0,1,4,0,0,0,1,38,0
34815,2,3,183173,11,9,2,3,0,4,1,0,0,1,38,1
34816,1,1,229531,7,12,2,9,0,4,1,0,0,1,38,0
34817,1,4,320744,11,9,2,11,0,4,1,1,0,0,38,0
34818,0,2,257405,4,3,4,4,2,2,1,0,0,0,25,0
34819,0,5,432052,15,10,4,5,1,4,1,0,0,0,38,0
34820,1,2,397280,7,12,4,9,1,4,1,0,0,1,38,1
34821,0,2,38001,15,10,4,7,3,4,0,0,0,0,38,0
34822,0,2,101618,11,9,2,3,0,4,1,0,0,1,38,0
34823,1,0,332727,15,10,2,2,0,4,1,0,0,0,38,1
34824,1,2,115215,11,9,4,13,3,4,1,0,0,0,38,0
34825,1,2,178449,15,10,4,0,1,4,1,0,0,0,38,0
34826,1,2,185267,8,11,2,0,0,4,1,0,0,0,38,0
34827,0,2,410439,11,9,4,0,3,4,1,0,0,0,38,0
34828,0,2,85572,9,13,2,3,5,4,0,0,0,0,38,1
34829,0,2,83517,11,9,4,13,3,4,1,0,0,1,38,0
34830,1,4,194726,11,9,0,2,3,4,1,0,0,0,38,0
34831,0,2,322674,15,10,4,5,1,4,1,0,0,0,38,0
34832,1,1,34540,12,14,0,9,4,4,0,0,0,0,38,0
34833,1,1,211073,15,10,2,10,0,4,1,0,0,1,38,1
34834,0,2,194901,11,9,4,11,2,4,1,0,0,0,38,0
34835,2,2,117059,1,7,2,13,0,0,1,0,0,0,38,0
34836,2,4,78875,15,10,2,3,0,4,1,1,0,0,38,0
34837,0,2,51461,12,14,2,9,0,4,1,0,0,1,38,0
34838,2,2,266119,9,13,2,11,0,4,1,0,0,0,38,0
34839,1,1,92374,12,14,2,9,5,2,0,0,0,0,38,1
34840,2,2,175262,5,4,2,6,0,4,1,0,0,0,38,0
34841,0,2,208249,11,9,2,5,0,4,1,0,0,1,38,0
34842,0,2,196385,9,13,2,9,0,4,1,1,0,0,38,1
34843,1,2,146980,11,9,3,7,4,4,0,0,0,1,38,0
34844,0,2,112974,1,7,4,9,2,4,1,0,0,0,38,0
34845,1,4,175943,8,11,2,9,5,4,0,0,1,0,38,1
34846,0,2,163265,6,5,2,11,0,4,1,1,0,0,38,0
34847,0,2,210932,11,9,4,0,3,4,0,0,0,0,38,0
34848,1,2,145290,15,10,2,2,0,4,1,0,0,0,38,0
34849,0,2,198992,11,9,4,0,3,4,0,0,0,0,38,0
34850,1,0,36651,12,14,2,3,0,4,1,0,1,0,38,1
34851,1,2,190072,15,10,0,3,1,4,1,0,0,1,38,1
34852,0,2,49087,9,13,4,9,1,4,1,0,0,1,38,0
34853,1,2,126622,1,7,0,5,4,4,0,0,0,0,38,0
34854,1,2,174189,6,5,5,7,1,4,1,0,0,0,38,0
34855,1,2,118605,7,12,2,9,0,4,1,0,0,1,38,0
34856,1,4,377622,7,12,0,11,1,4,1,0,0,1,38,0
34857,1,2,157272,11,9,5,11,4,4,1,0,0,1,38,0
34858,0,2,78530,11,9,4,5,1,4,1,0,0,0,38,0
34859,0,2,190391,9,13,4,11,1,4,1,0,0,0,38,0
34860,2,5,162678,9,13,2,3,0,4,1,0,0,0,38,0
34861,1,2,103980,15,10,2,9,0,4,1,0,0,1,38,0
34862,0,2,293726,15,10,4,2,1,4,1,0,0,0,38,0
34863,2,2,98350,13,1,3,7,1,1,1,0,0,0,2,0
34864,0,2,207668,9,13,4,12,1,4,1,0,0,1,17,0
34865,0,0,41013,14,15,4,9,1,4,0,0,0,1,38,0
34866,1,2,188186,12,14,0,11,1,4,0,0,1,0,38,0
34867,1,0,320071,11,9,2,2,0,4,1,0,0,0,38,1
34868,0,2,306908,9,13,2,9,0,4,1,0,0,0,38,1
34869,2,2,167652,8,11,0,11,1,4,0,0,0,0,38,0
34870,2,2,173580,15,10,6,6,4,4,0,0,0,0,38,0
34871,1,2,273612,9,13,4,3,1,4,1,0,0,0,38,0
