limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,act,pred
0,2,2,1,0,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,1,2,2,0,1,7,6,5,4,7,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
3,1,1,2,0,2,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,2,2,0,2,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,3,4,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,1,4,4,4,4,5,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,2,0,2,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,2,0,4,4,4,4,4,4,2,1,0,2,1,2,1,0,0,0,0,0,0,[0]
0,2,3,1,0,1,1,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1,2,1,2,0,1,1,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,0,2,2,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,2,0,2,2,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,3,2,0,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1,1,1,1,1,2,2,2,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,2,1,0,9,8,7,6,5,4,2,1,0,2,1,1,1,0,0,0,0,0,1,[1]
2,1,1,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1,1,1,2,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,3,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2,2,1,2,1,1,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,4,4,8,8,7,6,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,2,0,3,1,4,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,[0]
0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,3,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1,2,3,1,1,5,5,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
0,2,3,1,2,2,2,0,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,2,0,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,1,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2,2,1,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,1,1,3,1,1,1,1,2,0,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,2,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,2,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,2,0,2,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,0,[0]
1,1,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,3,2,0,4,4,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
1,1,1,1,1,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,2,0,2,2,2,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,3,2,0,3,4,4,4,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,3,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,5,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2,1,1,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,5,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,2,0,2,2,2,2,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2,1,1,1,0,3,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,2,0,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,1,0,1,4,4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,[1]
0,1,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,1,0,2,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,1,0,2,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,2,3,1,1,4,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,[1]
0,1,2,1,1,2,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,3,2,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2,2,2,1,0,4,2,2,2,2,2,3,2,1,3,2,1,1,0,0,0,0,1,1,[0]
0,2,1,1,0,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,1,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,2,2,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,1,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,3,2,1,3,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,0,2,2,2,2,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,2,0,4,4,4,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,2,2,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,1,2,2,2,2,2,4,1,0,0,2,1,1,1,0,0,0,0,0,0,[0]
1,2,3,1,0,3,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,3,2,0,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,2,0,0,0,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,2,0,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,1,0,3,0,1,2,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,2,0,4,4,4,4,4,2,2,1,0,2,0,1,1,0,0,0,0,0,0,[0]
0,1,2,1,0,6,5,4,4,4,5,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1,2,3,2,0,2,2,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,[0]
1,2,1,2,0,3,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,3,1,0,2,2,4,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,3,2,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
0,2,3,1,2,3,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,1,4,4,6,5,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1,1,2,1,1,3,4,4,4,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,1,2,2,2,5,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,1,1,3,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,2,1,2,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,5,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,1,3,4,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,2,0,2,2,2,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,4,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,1,0,2,2,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,1,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
0,1,2,3,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,2,1,2,0,2,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,2,0,1,1,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,1,0,[1]
1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,2,0,3,0,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,3,1,1,3,4,4,5,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
2,1,2,2,0,1,1,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,1,1,[0]
0,2,3,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1,2,1,1,0,2,2,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,3,1,0,3,4,4,4,5,6,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1,1,2,1,0,2,2,2,2,2,2,2,1,0,2,1,1,1,0,0,0,0,0,0,[0]
2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,[0]
0,1,2,2,0,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,1,1,2,0,4,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
1,2,3,1,1,2,2,2,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,1,2,2,2,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,1,0,1,1,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,1,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,1,1,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
1,2,2,1,1,1,1,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,2,2,2,4,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,2,0,1,1,1,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,[1]
0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,1,1,4,1,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,3,1,0,2,2,2,2,2,2,2,1,0,2,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1,2,2,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,4,4,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
2,2,1,1,1,1,1,1,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,1,2,2,0,5,4,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
0,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,0,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,1,0,2,2,2,2,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,[0]
2,2,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,0,5,4,4,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
0,1,3,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,1,0,4,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1,1,3,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
3,1,1,2,0,2,1,4,1,1,1,2,1,0,2,1,1,2,0,1,1,2,2,0,[0]
0,1,1,2,0,1,2,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
1,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,3,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
2,1,1,1,0,2,2,2,2,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,2,0,2,2,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,3,1,1,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,2,0,1,1,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,3,1,1,3,0,1,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
2,2,1,2,0,4,1,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,1,3,0,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,1,1,1,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,2,0,3,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,2,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,3,3,1,5,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
0,1,2,2,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,2,1,1,1,1,4,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1,2,1,2,0,1,1,1,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,2,2,2,0,4,2,2,4,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
0,2,2,1,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,2,3,1,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,1,3,2,0,2,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,3,2,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,1,1,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,2,0,1,1,1,2,1,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1,2,2,1,1,3,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,1,3,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,1,1,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,[1]
0,2,2,2,0,2,2,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,3,4,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,2,2,2,0,2,2,2,2,2,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,0,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
2,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,2,0,6,5,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,1,2,2,0,2,2,2,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,1,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,[0]
1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,3,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,1,1,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,1,1,1,3,0,0,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,1,1,1,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,[0]
0,1,1,1,1,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,1,2,0,2,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,1,4,4,5,4,4,5,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,1,1,1,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,1,2,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,3,2,0,3,1,4,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,2,1,2,0,4,4,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,1,[1]
1,2,2,1,1,2,2,2,2,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,[0]
1,1,2,1,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,2,2,0,3,0,1,4,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,[1]
0,1,3,3,1,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,2,2,1,0,2,2,4,4,4,4,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,3,2,0,1,4,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
1,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
0,1,3,1,0,2,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,[0]
