juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,priors_count_C,start,end,event,two_year_recid,Violence_score,Recidivism_score,MarriageStatus,age_binary,age_bucketized,sex_binary,race_C,score,rank
0,7,0,0,0,-1.0,1.0,M,0,0,7,0,2,1113,0,0,-1.28,0.04,Single,0,0,0,0,1.2214498547661226,5575.0
0,1,0,0,0,-1.0,1.0,F,1,0,1,0,1,125,1,1,-3.03,-1.53,Married,1,1,0,0,0.3873303423471327,506.0
1,9,0,0,10,-1.0,1.0,F,1,1,4,10,0,63,1,1,-1.99,0.61,Single,0,0,0,0,0.5971444413597571,1955.0
0,2,0,0,1,0.0,1.0,F,1,0,2,1,0,484,1,1,-2.8,-1.32,Single,0,0,0,2,0.7159568506402841,2617.0
0,1,0,0,1,-1.0,1.0,F,0,0,1,1,0,767,0,0,-3.54,-2.47,Divorced,1,1,0,0,0.9538942416615234,3681.0
0,4,0,0,1,-39.0,40.0,F,1,0,6,1,0,80,0,1,-1.73,-0.62,Single,0,0,0,1,0.3529152201214589,278.0
0,9,0,0,15,-31.0,31.0,F,1,1,9,15,0,36,0,1,-0.73,0.47,Single,0,0,0,0,0.6887263892500832,2503.0
0,3,0,0,2,-1.0,1.0,F,1,1,1,2,2,355,1,1,-3.01,-0.93,Single,1,1,0,0,0.6349583308467119,2205.0
0,8,0,0,0,-6.0,6.0,F,0,0,8,0,0,178,0,0,-1.2,0.03,Single,0,0,1,0,0.4280792333315968,816.0
0,5,0,0,0,-1.0,1.0,F,0,0,3,0,2,1155,0,0,-2.47,-0.5,Single,1,1,0,0,1.256863008223121,5862.0
0,9,0,0,5,0.0,0.0,F,1,0,3,5,55,363,1,1,-2.51,0.37,Single,0,0,0,1,0.7777889423921925,2873.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,0,103,0,0,-3.43,-2.04,Married,1,1,0,0,0.3677133594391039,375.0
0,2,0,0,2,-1.0,1.0,F,1,0,3,2,8,545,0,0,-2.42,-1.08,Single,0,0,0,0,0.8015641068783583,2965.0
0,2,0,1,1,-1.0,1.0,M,0,0,3,1,0,861,0,0,-2.26,-1.06,Single,0,0,0,1,1.091975781191332,4790.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,2,1041,0,0,-3.55,-1.87,Single,1,1,1,2,1.1607415916969828,5161.0
0,2,0,0,1,-1.0,1.0,M,1,0,2,1,0,19,1,1,-2.71,-1.26,Divorced,0,0,0,1,0.32320284199879146,126.0
0,2,0,0,0,0.0,1.0,F,1,0,3,0,0,396,1,1,-2.54,-1.29,Unknown,0,0,0,2,0.6154420729709845,2089.0
0,4,0,0,2,-1.0,1.0,F,1,0,1,2,2,82,0,1,-3.53,-0.58,Divorced,1,1,0,2,0.4047728333762229,639.0
0,2,0,0,0,-1.0,1.0,F,0,0,3,0,1,1041,0,0,-2.33,-1.18,Significant Other,0,0,0,0,1.1596743558378575,5158.0
0,1,0,0,1,-38.0,1364.0,M,0,0,1,1,0,364,0,0,-3.63,-2.15,Divorced,1,1,0,2,0.73264422522937,2697.0
0,5,0,0,1,0.0,0.0,M,1,0,2,1,0,511,0,1,-2.68,-0.63,Single,0,0,1,1,0.7386170196654868,2725.0
0,5,0,0,0,-1.0,1.0,F,1,0,4,0,1,313,1,1,-2.08,-0.33,Single,1,1,0,0,0.5458463625832204,1609.0
0,4,0,0,3,225.0,167.0,F,0,0,3,3,0,225,0,0,-2.6,-0.08,Single,0,0,0,1,0.7206658064649936,2645.0
0,7,0,0,21,-6.0,6.0,M,1,0,6,21,0,609,1,1,-1.67,0.04,Single,0,0,0,0,1.3441172203734002,6279.0
0,3,0,1,0,-1.0,1.0,M,0,0,5,0,0,822,0,0,-1.78,-0.95,Single,0,0,0,1,1.0327763492218636,4306.0
0,1,0,1,0,-1.0,2.0,M,0,0,1,0,0,1132,0,0,-3.11,-1.79,Single,0,0,1,1,1.2942645781730522,6125.0
0,4,0,0,1,0.0,0.0,F,1,0,5,1,0,248,1,1,-1.82,-0.58,Single,0,0,0,0,0.5168632253990451,1410.0
0,1,0,0,3,0.0,0.0,F,0,0,1,3,0,904,0,0,-3.25,-1.48,Single,1,1,0,0,1.122614534531911,4989.0
0,10,0,1,2,-1.0,1.0,F,1,0,8,2,128,227,1,1,-1.23,0.71,Single,0,0,0,0,0.7203277774964054,2638.0
0,3,0,0,2,-1.0,1.0,F,0,0,2,2,0,777,0,0,-2.69,-0.93,Married,0,0,0,1,0.9886417343392548,3965.0
0,1,0,0,3,-1.0,1.0,F,0,0,1,3,28,938,0,0,-3.25,-1.69,Single,1,1,1,0,1.1805905494535955,5294.0
0,5,0,0,3,-1.0,1.0,M,1,0,2,3,1,337,0,1,-2.98,-0.32,Divorced,1,1,0,1,0.6450298186939863,2270.0
0,8,0,0,0,-1.0,1.0,M,1,1,8,0,1,556,1,1,-1.77,-0.36,Single,0,0,0,0,0.7507367504415677,2773.0
0,4,0,0,3,-1.0,1.0,M,0,0,3,3,1,1155,0,0,-2.27,-0.96,Single,0,0,1,0,1.3347431407850487,6258.0
0,8,0,0,4,-102.0,1.0,F,1,0,5,4,0,140,1,1,-1.89,0.17,Single,0,0,0,0,0.43551304420581066,867.0
0,6,0,0,4,-1.0,1.0,F,0,0,5,4,29,816,0,0,-1.96,-0.37,Single,0,0,1,1,1.1051067956970284,4888.0
0,7,0,0,1,0.0,0.0,F,1,0,6,1,6,162,1,1,-1.64,0.06,Single,0,0,0,0,0.4507539929989881,971.0
0,1,0,0,1,-10.0,10.0,F,0,0,1,1,0,884,0,0,-3.5,-1.96,Single,1,1,1,0,1.0473757489007256,4423.0
0,7,0,0,15,-1.0,0.0,F,1,1,6,15,65,328,1,1,-1.62,-0.21,Single,1,1,1,0,1.021428424852821,4228.0
0,4,0,0,0,-1.0,1.0,F,1,0,1,0,0,177,1,1,-2.98,-0.55,Significant Other,1,1,0,0,0.4301079631490533,829.0
0,7,0,0,0,0.0,0.0,F,0,0,8,0,3,761,0,0,-1.09,-0.04,Single,0,0,0,0,0.9262955178703576,3477.0
0,2,0,0,2,-2.0,2.0,F,1,0,2,2,0,463,1,1,-2.87,-1.05,Single,1,1,0,1,0.7233118737045998,2660.0
0,2,0,0,0,0.0,0.0,F,0,0,3,0,0,823,0,0,-2.29,-1.1,Single,0,0,0,1,0.9753703701580758,3859.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,0,1075,0,0,-3.59,-1.91,Married,1,1,0,0,1.1872749108724934,5352.0
0,8,0,0,3,-1.0,2.0,F,0,0,10,3,0,56,0,0,-0.48,-0.11,Single,0,0,1,0,0.40713715242685933,655.0
0,4,0,0,1,-23.0,23.0,F,0,0,4,1,0,407,0,0,-2.0,-0.84,Single,0,0,1,0,0.6377165657092341,2220.0
0,2,0,0,0,-1.0,1.0,M,1,0,3,0,0,66,0,1,-2.31,-1.31,Single,0,0,0,0,0.3365160575841292,189.0
0,10,0,0,35,-45.0,45.0,F,0,0,8,35,0,47,0,0,-1.02,0.67,Single,1,1,0,0,1.216275731862208,5544.0
0,5,0,0,2,-12.0,13.0,M,1,0,7,2,0,686,1,1,-1.81,-0.23,Single,0,0,0,1,0.9057004845048552,3340.0
0,6,0,0,0,-1.0,1.0,F,1,0,4,0,1,244,1,1,-2.12,-0.37,Single,0,0,1,1,0.4876676104752946,1234.0
0,10,0,1,1,0.0,0.0,F,1,0,10,1,0,277,1,1,-0.31,0.96,Single,0,0,0,0,0.6001386941025467,1977.0
0,7,0,0,4,-1.0,1.0,M,1,1,4,4,1,169,1,1,-2.01,-0.28,Married,0,0,1,2,0.5296929943396773,1506.0
0,9,3,0,3,-1.0,2022.0,M,1,0,9,3,281,357,0,1,-0.8,0.59,Single,0,0,0,0,1.1737925392469222,5245.0
0,6,0,0,3,-1.0,1.0,M,1,0,5,3,2,406,1,1,-1.74,-0.4,Single,0,0,1,0,0.7042758066610371,2562.0
0,5,0,0,0,-1.0,1.0,M,0,0,4,0,33,1178,0,0,-2.09,-0.34,Divorced,1,1,0,0,1.3093402372253005,6186.0
0,2,0,0,1,-19.0,19.0,F,1,0,2,1,0,258,1,1,-2.57,-1.03,Single,1,1,0,1,0.5143817080792195,1394.0
0,8,0,0,10,-1.0,1.0,F,1,0,5,10,0,276,1,1,-1.96,0.1,Single,1,1,0,1,0.7767397196059629,2867.0
0,4,0,0,0,-1.0,1.0,F,0,0,1,0,0,843,0,0,-3.05,-0.62,Single,1,1,0,1,0.9916593965385981,3988.0
0,1,0,0,1,-2.0,2.0,M,0,0,1,1,0,781,0,0,-3.79,-2.29,Single,1,1,0,1,0.9651242461196172,3778.0
0,10,1,0,7,-1.0,1.0,F,1,1,10,7,19,294,0,1,-0.64,0.64,Single,0,0,0,0,0.7332468982755678,2698.0
0,2,0,0,0,-1.0,1.0,F,0,0,1,0,4,841,0,0,-3.14,-1.21,Single,0,0,0,1,0.9942419993342879,4023.0
0,3,0,0,0,-1.0,1.0,M,0,0,4,0,2,1082,0,0,-2.17,-0.88,Single,0,0,0,1,1.1953115748335759,5405.0
0,4,1,0,5,-10.0,10.0,F,0,0,2,5,0,1036,0,0,-2.64,-0.59,Single,0,0,0,0,1.28080079549698,6053.0
0,7,0,0,0,-1.0,1.0,F,0,0,5,0,3,1057,0,0,-1.84,0.07,Single,0,0,0,0,1.1752995526825831,5260.0
0,5,0,0,0,-1.0,1.0,M,0,0,2,0,1,1180,0,0,-2.69,-0.48,Single,1,1,0,1,1.276875030374114,6023.0
0,8,0,0,12,-1.0,1.0,F,1,1,4,12,0,150,1,1,-2.18,0.13,Single,0,0,0,0,0.7231318381823364,2658.0
0,7,0,0,4,-1.0,1.0,M,0,0,2,4,1,847,0,0,-2.68,-0.31,Single,0,0,1,1,1.1013624715740786,4863.0
0,5,0,0,1,-58.0,58.0,F,0,0,6,1,0,117,0,0,-1.6,-0.32,Single,0,0,0,0,0.3730938718268361,409.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,1,946,0,0,-3.49,-2.04,Separated,1,1,1,0,1.0801475554269817,4682.0
0,2,0,0,4,-10.0,10.0,F,0,0,2,4,0,1103,0,0,-2.75,-1.08,Single,0,0,0,0,1.3109774174904123,6189.0
0,5,0,0,1,-1.0,1.0,F,0,0,2,1,28,392,0,0,-2.82,-0.47,Single,0,0,0,1,0.6675879755652488,2413.0
0,8,0,0,0,0.0,0.0,M,0,0,5,0,0,1143,0,0,-1.8,-0.05,Significant Other,0,0,1,1,1.2451848726875867,5771.0
1,10,1,0,18,-1.0,1.0,F,1,0,7,18,567,582,1,1,-1.37,0.73,Single,0,0,0,0,1.8503988855630809,6577.0
0,2,0,0,2,-1.0,1.0,F,1,0,2,2,1,443,0,0,-2.74,-1.24,Single,0,0,0,0,0.7080900831832027,2586.0
0,2,0,0,1,,35.0,M,0,0,1,1,0,1180,0,0,-3.38,-1.5,Single,1,1,1,1,,6787.0
0,2,0,0,0,-1.0,1.0,F,0,0,2,0,107,899,0,0,-2.74,-1.31,Single,0,0,0,2,1.1530711714076232,5124.0
0,5,0,0,0,-1.0,1.0,M,0,0,4,0,43,971,0,0,-2.2,-0.76,Married,0,0,1,0,1.1454763394927716,5096.0
0,6,0,0,1,-13.0,13.0,F,0,0,4,1,0,1137,0,0,-2.1,-0.46,Single,0,0,1,1,1.2589746998804034,5877.0
0,7,0,0,2,0.0,0.0,F,1,0,6,2,9,11,1,1,-1.63,-0.09,Single,1,1,0,0,0.3529527716689339,279.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,1103,0,0,-3.42,-1.96,Single,1,1,1,0,1.2108836798438256,5515.0
0,5,0,1,3,-1.0,1.0,M,0,0,5,3,0,826,0,0,-1.96,-0.5,Single,0,0,0,1,1.1150963989245348,4945.0
0,3,0,0,7,-42.0,42.0,F,1,0,4,7,0,163,1,1,-2.07,-0.99,Significant Other,1,1,0,2,0.5789645238487146,1822.0
0,2,0,0,0,-1.0,1.0,F,0,0,1,0,24,901,0,0,-3.04,-1.47,Single,1,1,1,2,1.0661769357410686,4568.0
0,2,0,0,0,0.0,1.0,M,0,0,2,0,0,1087,0,0,-2.78,-0.83,Single,0,0,1,1,1.1980727643706472,5424.0
1,9,0,0,1,28.0,50.0,F,1,0,10,1,0,28,0,1,-0.82,0.15,Single,0,0,0,1,0.35567190648856584,297.0
0,4,0,0,0,-1.0,1.0,F,0,0,6,0,0,997,0,0,-1.67,-0.62,Single,0,0,0,0,1.1215076258809251,4980.0
0,1,0,0,0,-3.0,3.0,M,0,0,1,0,0,739,0,0,-3.89,-2.32,Married,1,1,1,2,0.9028209231613624,3322.0
0,4,0,0,2,-1.0,1.0,M,1,0,4,2,0,295,1,1,-2.07,-0.72,Single,0,0,0,0,0.582233639904179,1838.0
0,8,0,0,0,-1.0,1.0,F,1,1,6,0,0,44,1,1,-1.65,0.14,Single,1,1,0,0,0.3179663105352253,103.0
0,5,0,0,1,-1.0,1.0,F,1,0,4,1,5,708,1,1,-1.98,-0.66,Single,1,1,1,0,0.909483372053269,3367.0
0,4,0,0,1,-1.0,1.0,M,0,0,6,1,0,904,0,0,-1.54,-0.66,Single,0,0,0,0,1.0694085755569702,4601.0
0,10,1,0,3,-1.0,1.0,M,1,0,9,3,80,108,0,1,-0.72,0.69,Single,0,0,0,0,0.5362554481921695,1556.0
0,9,0,1,5,-1.0,1.0,F,1,1,9,5,4,35,1,1,-1.01,0.45,Single,0,0,0,0,0.505049197868268,1344.0
0,3,0,0,0,-1.0,1.0,M,0,0,4,0,0,928,0,0,-2.04,-1.0,Single,0,0,0,2,1.0633288737729991,4551.0
0,10,0,0,0,-1.0,2.0,M,0,0,6,0,0,111,0,0,-1.6,0.38,Single,0,0,1,1,0.3745641516280664,425.0
0,2,0,0,2,-1.0,1.0,F,1,0,1,2,1,348,1,1,-2.99,-1.16,Single,0,0,0,1,0.627988902744754,2170.0
0,4,0,0,0,-2.0,2.0,M,0,0,5,0,0,968,0,0,-1.88,-0.82,Single,0,0,1,2,1.096481306561616,4825.0
0,4,0,0,0,-1.0,1.0,M,1,1,6,0,0,242,1,1,-1.65,-0.97,Single,0,0,1,0,0.4849140339753602,1222.0
0,1,0,0,0,-1.0,1.0,F,1,1,2,0,5,513,1,1,-2.87,-1.43,Single,0,0,0,1,0.7187493701006642,2631.0
0,1,0,0,0,-3.0,3.0,M,1,1,1,0,0,506,1,1,-2.89,-1.05,Significant Other,1,1,1,1,0.7063622385070623,2577.0
4,9,0,0,12,0.0,0.0,F,1,0,6,12,9,219,1,1,-1.71,0.5,Single,0,0,0,0,0.7914900930499582,2929.0
0,7,0,0,2,-1.0,1.0,F,0,0,7,2,258,1183,0,0,-1.29,-0.08,Single,0,0,0,0,1.606315736077787,6524.0
0,3,0,0,0,,,M,1,0,5,0,0,136,1,1,-1.92,-0.75,Single,0,0,0,1,,6788.0
0,2,0,0,0,-1.0,1.0,M,0,0,1,0,0,811,0,0,-2.97,-1.44,Single,1,1,1,1,0.964677946285647,3773.0
0,1,0,0,1,-81.0,81.0,F,0,0,1,1,0,759,0,0,-4.13,-2.5,Single,1,1,0,2,0.9011984768925057,3312.0
0,8,1,1,8,-1.0,1.0,F,1,0,4,8,2,10,1,1,-1.65,0.27,Single,0,0,0,0,0.5607828365609528,1706.0
0,2,0,0,0,0.0,0.0,F,0,0,1,0,0,952,0,0,-3.25,-1.59,Divorced,1,1,1,1,1.0841393414902851,4720.0
0,7,0,0,4,-4.0,4.0,F,0,0,1,4,0,940,0,0,-3.31,0.0,Single,1,1,0,0,1.176986935429876,5269.0
0,2,0,0,0,-1.0,1.0,M,0,0,2,0,0,886,0,0,-2.72,-1.38,Single,0,0,1,1,1.027915720316001,4267.0
0,2,0,0,2,0.0,1485.0,M,0,0,1,2,29,907,0,0,-3.24,-1.27,Single,1,1,0,2,1.2863410901354326,6085.0
0,9,1,0,9,-1.0,1.0,F,1,0,8,9,1,135,1,1,-1.02,0.43,Single,0,0,0,0,0.6326041508143377,2191.0
0,3,0,0,0,-1.0,1.0,F,0,0,1,0,0,874,0,0,-3.03,-0.7,Divorced,1,1,0,1,1.0177976764711445,4205.0
1,7,0,0,1,-1.0,1.0,M,0,0,6,1,1,953,0,0,-1.73,-0.03,Single,0,0,0,0,1.1117911571159265,4925.0
0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,863,0,0,-3.23,-1.79,Single,0,0,1,0,1.0359058282795015,4340.0
0,2,0,0,1,-17.0,17.0,M,0,0,3,1,0,1052,0,0,-2.39,-1.17,Married,1,1,0,1,1.1850077025357129,5339.0
0,9,1,1,21,-1.0,1.0,M,1,0,6,21,21,182,1,1,-1.62,0.38,Married,1,1,1,0,1.0681908761518324,4589.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,0,935,0,0,-3.42,-1.92,Significant Other,1,1,0,2,1.0698054460434048,4605.0
0,3,0,0,0,-2.0,2.0,F,0,0,1,0,0,991,0,0,-3.11,-0.96,Separated,1,1,0,2,1.1158742239309245,4953.0
0,3,0,0,12,-1.0,1.0,F,0,0,4,12,241,1150,0,0,-2.23,-0.83,Widowed,1,1,0,0,1.8235060006361512,6575.0
0,1,0,0,3,0.0,0.0,F,0,0,1,3,2,1070,0,0,-4.04,-2.41,Separated,1,1,0,0,1.2647152794373446,5919.0
0,3,0,0,2,-1.0,1.0,M,0,0,2,2,0,894,0,0,-2.62,-1.07,Single,1,1,1,1,1.0872926618266072,4755.0
4,4,0,1,13,-1.0,0.0,F,1,0,3,13,4,52,0,1,-2.32,-0.61,Single,0,0,0,1,0.7298039794788972,2685.0
0,2,0,0,0,-1.0,1.0,F,1,1,3,0,0,139,1,1,-2.33,-1.26,Single,0,0,0,0,0.3980674909736739,590.0
0,5,0,0,3,-1.0,1.0,F,0,0,6,3,9,864,0,0,-1.56,-0.36,Single,0,0,0,1,1.0979184644202735,4837.0
0,3,0,0,0,-1.0,1.0,F,0,0,5,0,0,843,0,0,-1.84,-0.87,Single,0,0,0,0,0.9916593965385981,3989.0
0,8,0,0,1,-1.0,1.0,F,0,0,5,1,0,910,0,0,-1.89,0.16,Married,1,1,0,1,1.074467597479399,4641.0
0,1,0,0,1,-23.0,23.0,M,0,0,1,1,0,812,0,0,-3.49,-2.04,Single,1,1,1,1,0.9792005454731464,3893.0
0,2,0,0,5,-1.0,1.0,F,1,0,2,5,0,29,1,1,-2.89,-1.05,Single,1,1,0,0,0.4368977030975756,880.0
0,2,0,0,2,0.0,0.0,F,1,0,1,2,5,33,1,1,-3.36,-1.26,Separated,1,1,0,1,0.3672335752813384,370.0
0,3,0,0,0,-1.0,2.0,F,1,0,5,0,149,166,0,1,-1.82,-1.0,Single,0,0,0,0,0.5799566622599313,1826.0
0,9,0,0,6,-54.0,54.0,F,1,0,9,6,0,34,1,1,-1.08,0.13,Single,0,0,0,0,0.4369872027119542,881.0
0,1,0,0,0,-1.0,1.0,F,0,0,2,0,0,129,0,0,-2.88,-1.16,Single,0,0,0,2,0.38963578776962665,524.0
0,6,0,0,0,0.0,0.0,F,0,0,3,0,1,863,0,0,-2.33,-0.2,Single,0,0,0,0,1.0101644188333896,4143.0
0,9,0,0,1,0.0,1.0,F,1,0,10,1,103,170,1,1,-0.55,0.23,Single,0,0,0,0,0.5611266635230628,1709.0
0,9,0,0,3,-1.0,1.0,F,1,1,8,3,43,104,1,1,-1.18,0.45,Single,0,0,0,0,0.4933950401229306,1268.0
0,4,0,1,1,-23.0,23.0,F,0,0,4,1,0,834,0,0,-2.21,-0.68,Single,0,0,0,1,1.056573821933815,4500.0
0,9,1,0,2,-1.0,1.0,F,0,0,7,2,0,743,0,0,-1.28,0.49,Single,0,0,0,0,0.959973943445494,3741.0
0,2,0,0,0,0.0,0.0,M,0,0,2,0,1,909,0,0,-2.76,-1.45,Single,0,0,1,0,1.0489502535720068,4436.0
0,4,0,0,0,-1.0,1.0,M,1,0,1,0,0,70,1,1,-3.21,-0.96,Single,1,1,1,1,0.3398887388657481,214.0
1,2,0,0,2,-1.0,1.0,M,1,0,1,2,0,55,1,1,-2.01,-0.72,Single,1,1,0,2,0.3798727630070457,463.0
0,3,0,0,1,0.0,0.0,F,0,0,4,1,0,968,0,0,-2.21,-0.92,Single,0,0,0,0,1.1239458560904447,4996.0
0,3,0,0,13,-1.0,1.0,F,0,0,2,13,141,1184,0,0,-2.64,-0.95,Married,1,1,0,2,1.7717659950911089,6566.0
0,8,0,0,22,0.0,0.0,F,1,0,2,22,33,238,1,1,-2.79,0.2,Single,1,1,0,0,1.0962818844934867,4822.0
0,4,0,0,0,-1.0,1.0,F,1,0,5,0,0,483,1,1,-1.92,-0.61,Single,0,0,0,0,0.6881180811928982,2498.0
0,2,0,0,2,-1.0,1.0,F,0,0,3,2,1,838,0,0,-2.46,-1.2,Single,0,0,0,1,1.0411423597430678,4370.0
0,2,0,0,0,,,M,1,0,2,0,1,749,1,0,-2.73,-1.28,Single,1,1,0,0,,6789.0
0,9,0,0,3,-1.0,1.0,F,1,0,4,3,2,210,0,1,-2.02,0.17,Married,0,0,1,1,0.5390144238617115,1576.0
0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,745,0,0,-3.27,-1.91,Married,1,1,0,2,0.9364117304717444,3542.0
0,3,0,0,0,-1.0,1.0,F,1,1,5,0,1,73,1,1,-1.84,-0.75,Single,0,0,0,1,0.3434854856860872,231.0
0,1,0,0,3,-125.0,88.0,M,1,0,1,3,0,182,0,1,-3.82,-1.47,Single,1,1,0,1,0.4381471636013521,887.0
0,5,0,0,2,-1.0,1.0,F,1,0,1,2,0,24,1,1,-3.0,-0.76,Single,1,1,1,1,0.3537344830744993,283.0
0,3,0,0,8,-1.0,1.0,F,1,0,3,8,0,261,1,1,-2.42,-0.9,Single,1,1,0,0,0.7114605858525236,2603.0
0,6,0,0,0,0.0,0.0,M,1,0,8,0,1,402,1,1,-1.17,-0.3,Single,0,0,0,0,0.6214629011268129,2123.0
0,7,0,0,4,-1.0,1.0,F,0,0,3,4,1,791,0,0,-2.36,-0.32,Single,0,0,1,0,1.054144933631414,4486.0
0,9,0,0,0,-1.0,1.0,F,1,0,3,0,0,394,1,1,-2.5,0.46,Single,1,1,0,1,0.6130759226768779,2077.0
0,8,0,0,7,-1.0,3.0,F,1,0,6,7,0,198,1,1,-1.65,0.09,Unknown,0,0,0,1,0.6322359254447916,2189.0
0,2,0,0,0,-1.0,0.0,F,1,0,3,0,53,721,1,1,-2.45,-1.04,Married,0,0,0,2,0.9452506883571149,3609.0
0,2,0,0,1,-1.0,1.0,F,1,0,2,1,0,79,1,1,-2.77,-1.31,Single,0,0,0,1,0.3737930612230748,420.0
0,2,0,0,0,0.0,1.0,M,0,0,2,0,1,1108,0,0,-2.78,-1.49,Single,0,0,1,0,1.2168465769582713,5547.0
0,2,0,0,3,-4.0,4.0,M,0,0,1,3,0,871,0,0,-3.72,-1.32,Divorced,1,1,0,1,1.092492393848266,4798.0
0,8,0,0,0,,0.0,M,1,0,8,0,0,34,1,1,-1.11,0.09,Single,0,0,0,2,,6790.0
0,4,0,0,5,-1.0,1.0,F,1,0,3,5,1,805,1,0,-2.27,-0.7,Single,0,0,0,0,1.0922651075907646,4794.0
0,3,0,0,0,0.0,0.0,F,0,0,3,0,40,1104,0,0,-2.44,-0.89,Married,0,0,0,0,1.2549906645567974,5846.0
0,10,0,0,6,0.0,0.0,M,1,0,4,6,1,680,1,1,-2.0,1.01,Single,0,0,0,0,1.0137589870414307,4174.0
0,5,1,0,1,0.0,1.0,M,0,0,5,1,0,793,0,0,-1.86,-0.74,Unknown,0,0,1,0,0.9764964796453433,3868.0
0,10,0,0,11,-1.0,1.0,F,0,0,9,11,140,924,0,0,-0.87,0.92,Single,0,0,0,1,1.4988428969793883,6468.0
0,2,0,0,2,,1.0,F,0,0,1,2,0,1179,0,0,-3.74,-1.36,Married,1,1,0,0,,6791.0
0,8,0,0,0,0.0,0.0,F,0,0,8,0,1,1090,0,0,-1.12,0.29,Single,0,0,0,1,1.2015640815652615,5452.0
0,2,0,0,2,-1.0,2.0,F,0,0,1,2,0,98,0,0,-3.03,-1.61,Single,0,0,1,0,0.4162345164101735,723.0
0,6,0,0,1,0.0,0.0,F,1,0,3,1,0,8,1,1,-2.26,-0.19,Single,1,1,0,1,0.31450234850191183,86.0
0,1,0,0,2,-14.0,15.0,F,0,0,1,2,0,602,0,0,-3.13,-1.57,Single,0,0,0,2,0.833725417535714,3086.0
0,9,0,1,17,-1.0,1.0,F,1,0,8,17,0,217,1,1,-1.09,0.5,Single,0,0,0,0,0.9700267264296384,3825.0
0,2,0,0,1,-7.0,7.0,M,0,0,1,1,0,368,0,0,-3.64,-1.55,Divorced,1,1,1,1,0.6140230036546058,2079.0
0,8,0,0,0,-1.0,1.0,F,0,0,3,0,89,964,0,0,-2.3,0.27,Significant Other,0,0,0,1,1.1886669967696823,5362.0
0,4,0,0,0,-1.0,1.0,M,1,0,3,0,0,88,1,1,-2.32,-0.95,Single,0,0,1,2,0.35506580463303306,294.0
0,8,0,0,17,-2.0,2.0,F,1,0,2,17,0,82,1,1,-2.75,0.15,Single,1,1,0,0,0.7968008237356641,2942.0
0,6,0,0,0,0.0,0.0,M,0,0,2,0,1,1147,0,0,-2.73,-0.44,Significant Other,1,1,1,0,1.2496247898283306,5802.0
0,4,0,0,3,-1.0,0.0,M,1,0,4,3,9,462,1,1,-2.03,-0.71,Single,0,0,0,1,0.7588585659918505,2805.0
0,4,0,1,1,-1.0,1.0,F,1,0,7,1,0,25,0,1,-1.45,-0.72,Single,0,0,0,0,0.3870853933329845,503.0
0,5,0,0,0,0.0,1.0,F,0,0,5,0,2,1126,0,0,-1.93,-0.45,Single,0,0,0,0,1.2330908785846808,5681.0
0,5,0,0,2,-1.0,635.0,M,0,0,3,2,0,974,0,0,-2.51,-0.34,Single,0,0,0,0,1.2215886701685263,5578.0
0,10,0,0,0,0.0,0.0,F,1,1,9,0,0,48,1,1,-0.85,0.98,Single,0,0,0,2,0.3219133718444165,121.0
0,1,0,0,4,,371.0,F,0,0,1,4,0,918,0,0,-3.28,-1.72,Single,1,1,0,0,,6792.0
0,2,0,0,0,0.0,1.0,M,0,0,2,0,0,1177,0,0,-2.84,-1.08,Single,1,1,0,1,1.2739580932070722,6006.0
0,4,0,0,1,-1.0,1.0,F,1,0,3,1,131,217,1,1,-2.26,-0.56,Single,0,0,0,0,0.6299584629842839,2179.0
0,7,0,0,0,0.0,0.0,F,0,0,4,0,0,799,0,0,-2.02,-0.18,Single,0,0,1,0,0.9551342824683624,3696.0
0,4,0,0,1,-1.0,1.0,F,0,0,4,1,0,830,0,0,-2.02,-0.94,Single,0,0,1,0,1.007013971847021,4117.0
0,3,0,0,0,-3.0,3.0,M,0,0,3,0,0,1019,0,0,-2.55,-1.08,Single,1,1,1,2,1.1389086128746846,5066.0
0,7,0,0,21,0.0,1.0,F,1,0,2,21,1,2,1,1,-2.61,-0.01,Single,0,0,0,0,0.8369317815380175,3096.0
0,4,0,0,0,-2.0,2.0,M,1,0,6,0,0,160,1,1,-1.6,-0.69,Single,0,0,0,2,0.4151996876746008,715.0
0,6,0,0,1,-79.0,79.0,F,0,0,3,1,0,765,0,0,-2.26,-0.48,Single,1,1,1,0,0.9074062588700784,3356.0
0,7,1,0,9,-1.0,1.0,F,1,1,2,9,7,453,1,1,-1.75,-0.31,Single,0,0,0,0,0.9071357278577884,3349.0
0,6,0,0,1,-1.0,1.0,F,0,0,5,1,35,1133,0,0,-1.77,-0.19,Single,0,0,0,0,1.2998478339990218,6156.0
0,3,0,0,0,-2.0,2.0,F,1,1,3,0,0,404,1,1,-2.42,-1.2,Single,0,0,1,0,0.620933245853353,2119.0
